scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,D L2 F' L' R D U2 F' D2 R,,B' U2 R2 F L' B L B2 R2 F' U2 B2,U2 F' D B2 F U' B' F' U2 B' D' F R2 U2,,36
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,L2 R D F R' U R B' D B2,D2 L2 U' L2 D2,F2 U2 L U' L F L2 B' R U' R' B F U',F L2 R2 B' D' B L2 R2 F' U,F' R' F R B U2 F' U' F' U F2 U2 B',52
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,R U' F2 L' B' D' R' B F U,R2 U' R2 B' R B U,F2 L' F' R2 B' R' B R' F' U F2 L F2,L U2 L U L' U L' D R' D R' D' R2 D',F' R' F R B U2 F' U' F' U F2 U2 B',57
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,F R' D R' U B F2 U' L' U,R' D R' F R F' D' R2,U2 L' B2 R B R' B L2 R U R' U' L',D2 R' D2 L B' R B2 R' B' R B R' B2 L',F' R' F R B U2 F' U' F' U F2 U2 B',58
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,D L' R B' U' B R2 F' D2 B2,D' F2 L' U' L F2 D,D2 F' L' U2 L U F D2 F' U' F,D' B2 D' F' U F' U2 R2 F' D' F' D' B2 L2,,42
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,D2 R' F2 L F U B2 L' D B',B D' R' F' R F D B',F2 L' U2 L' U2 F U F U' F' U L2 F,D2 R' D2 L B' R B2 R' B' R B R' B2 L',F' R' F R B U2 F' U' F' U F2 U2 B',58
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,B2 F' L R D2 B U',D2 L2 U L2 D2,L2 B F2 L D2 L B' F L2 B' F R B L2,B2 U' B L2 U' L2 D' U2 R2 U' B U B2 D,,40
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,L2 F' D B' F' L' U' L2 R,D' F R' F D' F2 D R D,L' B2 D' F D B R' U F U' R2 B F' L,D2 B R B' D' R' D B' D B D2 R D',F' R' F R B U2 F' U' F' U F2 U2 B',58
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,U2 L2 F' D L' B' R B2 D2 U2,U R F R' F' U',F L2 B' R U2 R' B L2 B2 L' F2 L B2,B L2 B' F2 U F L2 U B' U2 B L2 F2 U' F2,F' R' F R B U2 F' U' F' U F2 U2 B',57
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,F R D F2 L' U B L2 U2,U' R2 B' R B R U,L2 F R' F' L2 F L' R2 U R' U' L F',B L2 B' F2 U F L2 U B' U2 B L2 F2 U' F2,,44
