scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,D' L2 R' B' D' R2 U' B,D2 F' L U' F D' R2 D2 U' B2 D,D U2 R U2 R' D2 U B' U B D U2,F' U' B' F2 R2 D R D' R F' R B U,44
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,F2 U' L R2 D' U2 R F',U F2 U' B' U L2 D L2 U F2 R2 B,U' L U R U R' B' U' R' B L' U,U R2 B' R' F2 R2 D' R' B R' F2 R' U',45
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,B' U L' F' U B2 R U,B D' F' D2 F L' B' L2 D2 B D2,L' R' F' L' D' L D L2 F L' R,B F' D' L' R B' L R' D' B' F L2 R,43
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,B F' L D2 L F L',R2 D2 F2 D L2 B' U B F2 R2 U B2,D2 R' D2 F R U' L2 D' F' D L2 U F',B' R2 U R U R' U' R B2 U' F' U B' F,46
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,L U2 L F L D2 F2,B F L B R F' R' B2 U',D' B2 U L2 U L2 B2 D2 F2 D' F2,R U2 R' B F' U L2 U B' F R2,38
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,B2 L F2 D' R B F U2,U' F' L D2 R U B R2 D2 L' F2,U L F U' L' B D2 B' L B' F' U' B L',R' F' U B' F U2 B U R B U' F2 D2 B' F2,48
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,L' R D' B D U B,D2 R' U' R F' L R2 B' U F U',R' U' F' R2 F U' B' D2 B U2 R,U' R2 B' R2 F R' F D B F2 R' U B U2 B' R2,45
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,L D L' B2 D2 U' B U,U' L' R D U2 B' R2 D2 U L' D U,U R U B2 L U B2 L' U' B2 R',B' R F2 U2 B2 L D2 L' F' D B R2 B2 L2 F' U',47
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,D2 B U2 F D' B' F2 L2,D U' L F L' B U B' F D' F',B' U' B2 F2 D2 B' F L' F,F' L' F' L B2 D' B' L2 D2 L2 D L2 D B' F2 U2,44
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,F R' B2 F' L2 D' U' R,L' F' D' U' L' U2 R2 U' B2 F L,D' R2 F2 R' B L D2 L' B' R' D,B2 R2 B' F' U L B2 L' F' U' F2 D' R2 D' R' B',46
