scramble,orientation,step_0,step_1,step_2,total_moves
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,U2 L' D' U' L2 D' B,B' F' L' U2 L' U2 R2 D F2 L D' R2 F,U' L' F2 D F D' F L' U L' U' L' U,33
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,F U' B L' F D R2 F L2 F,F2 L' F2 U2 B U2 F R2 F' R' B' U2 R B2 R2,B L2 B' L U' L' F U' F' U' B' U' B L,39
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,U R' D R2 D L2 U L D,B F2 D' F' D2 F L F2 R' U' R' U B' R' B',B2 L2 B2 U B' R U2 F' D2 F U2 R' B U',38
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,F2 D' B L2 B2 R U' F2,B F2 L B' F U B U2 F R B R' B',L U' L' U L' U2 F2 D F D' F U2 L,34
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,B2 L2 D' F2 R B' F' U L,L D2 R' B F2 U L2 B U' R' B F2 L2 B D,U' L F' L2 B' U' L' U L2 F L' B U,37
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,U R' B2 D2 L F' D' L R',B R' F2 L B L' B F2 R' B2 U R2 U' R',B L2 D L' D' B2 U' L F' L' F U2 B U',37
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,B D2 L2 D U F R F2,U2 B D' R D B2 F' L2 U B' F U B2 U2,B2 L' U' L2 D' B' D B' L' B2 U B L B',36
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,F R2 U L' B2 L2 B2 R2 D2,R U' L' F' R F D' R' F L' R U' L2 R' U,B L' B' L2 U L B' U B L' U' L F U2 F',39
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,B U L2 F L R2 D2 U',L' B D2 U2 R' B2 F U2 R' D2 B' F U F L2,U L' F U2 F2 D F' D' F2 L U2 L' U' L2 U2,38
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,D2 L' D' R2 F' D' B L2,B' D L R' U L B2 D B2 F2 L' R U L' D' B,F R U R' F' U2 B' U' B L' U' L2 B L B',39
