scramble,orientation,step_0,step_1,step_2,step_3,total_moves
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,U F R2 U' R' F L D' B2 R,U2 L' D2 B2 D' B2 D' L U2,U' R' D R U2 F2 D L D' F2 D' U',F' D F U L2 D U' B' F' L' F' L' B,44
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,F' D B' L' U L R2 U B' L,F' L D' L' F D U L U',R2 F2 D B' D F L2 B2 U' F U' B',U F' U F2 L' B2 D2 B2 L' F2 U F U',44
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,B' R2 D2 L D U' B2 D' F',U B D B' D' F D F' U',D B2 R' U R U B2 D B' U' B D2,B D F L D2 L' D' B' D' L2 D F',42
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,B2 L D' F2 D2 U B' U B' L' B2,R' B' U B2 U B2 U2 B R,F2 D2 B' L B D2 F2 R F R' F',L U L2 R2 D' L' D L2 R2 U',41
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,L F2 U L U' B2 L2 D U' B',B' D U' B2 D' R' B2 R B2 R' B,F D' F D F2 R2 U' R' U R',B R D' R B F' U' R2 B2 F2 L' D' F',44
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,F' D R B2 D2 L' D F D' U',D2 L U' L' D2 L U L',B2 U2 F' U B L2 B2 U F U' B',F' U' L' B L F2 D L B2 F U' B F2,42
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,D F D2 L2 D R B' L' F U,L D' U' F' U' L D L' U2,U' R' D R U2 F2 D L D' F2 D' U',U2 B R' D2 R D B D R2 D' R' B2 U2,44
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,D2 F2 R B' D B' D F R2 D,D B' L2 R2 U' R' F' L2 R' B,D' F R' B' D' L B2 R' B' R2 F',R' B D L2 F2 R2 B2 R2 B' F' L' F' R,44
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,F U B' F' D B' R2 B' U2,U' F D' B D2 B' D' F' U,F' U' B2 U' L2 B' U' L2 F U B2 U2,F2 U' B F' L' B2 D' F2 R B' F D B2 R',44
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,U2 B' R' F' L2 R2 U F R,R D' B R' F R B' F' D R',D2 U L U' F2 R' B R' B U2 L' B2 R2,F D' L U L D B2 D' B2 U' F' D' L' D,46
