scramble,orientation,step_0,step_1,step_2,total_moves
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,U' R2 F' R2 U2 R B' L2 U R',D F' R U B2 L R' U' L' D U' L' D' F,R F2 D2 B' D F D' B F' D' F D2 F R',38
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,L B L' B' U2 B2 F' L U,U L2 R2 D' L' B' F2 R2 B L U2 L R2 B2 L,R2 U2 R D2 R' U2 R D2 R,33
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,B' F2 U2 R' B' U L B2 U B',L' U F2 L2 B2 D F L2 B2 R' B2 F2 L R2,U R' B2 R U' F2 U R' B2 R U' F2,36
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,F D' B2 L' B U F2 R2 D',D2 R' U2 L F D2 B' D R D R' F L' R2 D,D F D' F' L' F L F2 L D' L' D F2,37
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,F2 U' B U' L' B R U2 B,R2 D' F D' F' L F2 R B' L U R D2 U L2,F2 L F2 R U2 L2 D U' L' U' L D' L2 R',38
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,R D B U' L D U F2 U2 B2,D' R' F L' B L F' D' U R' U' B' D B R,R' D2 R' U2 R D2 R' U2 R2,34
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,D' B2 R' B D L2 F R2 F,B' F' D2 F2 R' B2 D F D B L2 R2 F L2 F' U',R' B' L D2 F D2 F' D2 L2 F' L B R F2,39
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,B F D' L2 U2 B R2 B D2,D R' U' B D' B D' U2 R2 D2 R' U' R B' R,D F2 L2 D L' D B R D' F2 R2 D2 R B' L',39
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,D B D2 F2 U L2 B' D B,F2 U2 L2 B' R U F' L' D' B D U B F U L2,F' R F' R' B' F' L B D2 B' L2 F2 L B,39
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,R F' D' R2 B2 D U2 L,F2 L R2 D F R D B' L' U' B' D B F' U' F2,R U2 B L B L2 B2 U2 R2 F2 R F2,36
