scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F2 R D2 U' R F' D2 R' B' R' F' B' L2 U' L U F2 B L B2 R F' R2,x2,L B2 L' U' B U' F R B2,R D R2 D2 B2 D2 B2 R B',F' D2 R2 D2 F D2 L2 D' L B2 F2 R' U' F2,U2 L' F' L' F L' U L' U' L' F U' F' U',46
D' U' B F' R' L2 U2 D' R' B D2 L R2 F L F' L2 B2 L U2 L F' R D' L2,x2,B L U2 F' L D' L B2 U2,B' D' R D' R2 B R D2,R F U' L2 U B L B' L' F' R' B2,B' U R2 D' F D R2 U2 B U,39
D2 F2 U2 D' R D2 R2 B2 U2 F B2 D2 B R B F2 U B L2 U D',x2,D U2 L B F U L' F2 D',L2 D2 R' B2 D L D' R D2,D' U' L D2 L' D' U B L2 D2 B D2 L2,F R2 U' L U R2 F' D R' D2 B D2 R D',45
U' B D2 L' U' L B' F D R L F' L B2 F2 R' F2 D' L U D2,x2,L' F2 D2 L2 B' D' R' F2 R',D2 R B' R2 B2 R2 B' R' D2,D L' D' L R' B L B L' R D2,U2 F' L2 U2 R' F' R F U F' U L2 F U2,43
R D F2 R B' L' U' D R2 B F' L2 B2 F D' F2 R2 U2 R B F2 D2 R L D2,x2,D R2 B2 L2 F2 L D F' U' L',L' D' L D' B2 D B D,D' R B' U2 F2 D2 F2 U2 B' R' D,D' U2 B' D F' D' B L' D L F U2,41
U2 D L2 R F' L' R' B R' D' B2 L D F L D B2 U D' B F',x2,R U L B' F' U R U F,D' R B' R' D2 F' R F D',L B2 R D L R' B' L2 R D2 R',D' U2 L' D L B D F' D' B' F U2,41
R2 F B L F B2 R2 F2 D R' B2 F D2 F2 B2 U2 D' R' D2 L R U2 L' R2 D2,x2,D2 L B2 U2 F' U F2 D' R',F D' L D L2 D' L B2 D F',B R' B2 R D' R' B2 R2 D' R',,29
F2 B L' F2 U' B L' D2 F D' B2 U' D R2 U' L' F L B' D L2 D' U2 F' L,x2,L' R' B2 F2 L' U L B F,F' D2 F L2 B' L D' L D2,L' D2 L' B' R B2 F2 R' U L2 R' F2 R,U2 F U L U2 L' U F' U2 R' U L U' R,45
L D2 L D2 B2 L U D2 F2 D2 F2 U' B' U' F' D U' R' U' B U' L2 U' L,x2,U B U' L2 R U' R2 F L,F2 U' L2 U L2 F' L2 F',D U' L' B L B2 L' D' B' L' D2 L U B,D R' F R D2 U' R B' R' D U' L U2,44
U' B R B' U2 F L2 U2 B' R2 F2 U' L2 U' F' R L U' D2 F' B' L,x2,R2 D2 R2 B F' R D L2 U2 F,F D' F2 R2 B R2 F2 D F',U R2 U' F2 U L D' L F L F' R2 U',R D' U' B2 R B' R' B' D U R' U L U',46
