scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,F2 L' R' D F2 L D B U2,B' F' R D' F D R' B F R,L2 F D2 L B' L' D2 F2 U F L2 R,R F' D B D2 L2 D R D' L2 D R' F R',,45
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,L U2 L2 U2 R B D L F2 L,L U2 R' U R' U' R2 U2 L',R U' L' D2 L U R D2 R2,D2 B' R B2 D2 F U' L U F' D2 B' R' D2,,42
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,D' F' D2 R B2 D' L' F D2,R2 D R2 F' R2 F D' L U' L',R2 B' L B L' F D' B' D' B D' B F',D2 B2 R2 B R' B L U2 R2 U' R U' L' D2,B2 U2 R B' F D R2 B2 R2 D' B F' R' U2,60
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,D' B' U' R' D2 L2 F' R' B' U' F2,F2 L2 R' U2 F U2 L2 R F2,U' B' D' B' L2 U' F2 D F2 L2 D' U2,L' F2 L' F L' F' L2 D2 R' B' R D2 F2 L,,46
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,R F' D L' B' F2 R D R F',R B' L' D F L D' R',B' F D B' D B D F' L B' L' B R2,U2 B' L R' U2 L' R B' U2,,40
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,L2 D2 B2 D' F2 R' U F' L2 U,B' L2 U' L' R' B L' R2 B R',B U F U' B2 R D2 R' B U F' R2 U',R B R' U' F' D' F U2 F R' F2 D F U',,47
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,F L D F' U2 F L' R D2 F2,D B2 U B U2 B' U' B2 D',F2 D' L F R' B2 R F' L' D' F2,R D2 F2 U2 L U2 F2 D2,B2 U2 R B' F D R2 B2 R2 D' B F' R' U2,52
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,D U2 F' L D' B2 L U2 L,L2 B2 D L2 U' L2 B2 D' L2,D2 U' B U F' R2 F U' B' U,D2 R D2 L2 U' L' U L' D2 R2 U R D2 U',B2 U2 R B' F D R2 B2 R2 D' B F' R' U2,56
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,B' D2 L F U L2 F' R B L2,D2 L2 F U' R2 U F' L2 D2,R U B R' F R' B' D' F' U2 B2 U,D' U' F' L' B L' B2 L2 F U B' U B2 D U',,46
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,D2 L2 R B' L2 B2 R,D2 B2 L B2 L' B L U' B' L' D2,R2 B' L2 U' L2 F D2 F' L2 U L2 B,D2 L' B R' F2 L' D' L' D F2 R B' U L D2,,45
