scramble,orientation,step_0,step_1,step_2,step_3,total_moves
R2 D L' D2 B2 U2 F' R2 U2 B R' B2 D' F R' D' B2 U B2 R2 F D L' B' U',x2,U2 L' R2 U' B R D',B L F2 D L2 R2 F D' U,B D' B D B' F2 L' B' L F2,U' R D L' B F2 U' B' L R2 U F D2,39
F L' F2 B L' R D L' F D U' F' L' F R' B F U R' F B2 D2 L2 B2,x2,F2 L D2 B' D' U2,U' R D' F2 D2 B2 L F D2 U',D' L D' B2 D L' D,F2 D L D F' D' U L U' L' D' F2,35
L2 D2 L' F B D' R F B2 D2 R' B2 U2 L' R U2 L2 U' B2 R U' B2 U2,x2,L R B' L2 F2 U',F2 U' B' F2 D' L2 D,L U' L U2 R2 U' L B' L' B' D' L',F D' B F' R F' R' B2 F2 L2 B F' D',38
F2 U' F' U F2 R B D' F2 B' U' D2 F' L' U' D2 B2 U2 L' R B' R B',x2,L2 D' R D' L,U L2 F' L2 D2 R' D2 U' B,L2 D' B2 D L2 B D F' D' F L' B',L' D F2 D2 L D2 F2 D U B D2 U' L,39
D R2 F' L2 F2 U B2 L2 F' B' D' R2 L' U D B2 D' L B F' R F2,x2,L2 R F' U' R2 F,U L2 F R2 D2 L2 R2 U,U R' U R2 D' R2 F2 D' F' R U2,U' F L R' D L' R D U' R2 D' U2,37
U' F U B2 L R2 D' B2 R2 L' F R2 D2 F L2 U D F R U2 R' F R,x2,R2 D2 B' F D R,D' B2 R' D U' B L2 U,L U2 R U' R2 D' R U2 L U L2,D U2 R' B2 D2 B2 D' U F' R2 D2 R2 U,38
F R2 D' R B' L' R F' B2 R2 L2 D F' R2 B' U B2 F2 U' L F,x2,L D2 U2 F' D,L2 U B' D L2 D B2 R' F2 D2,L D F' D' L' B L2 F' L' B' F,R D B' L2 B2 F2 R' B2 F2 L' B D' R',39
B' R2 B2 U B' U2 F2 D R2 F U2 L R U R' B L D U' R' B F' U B',x2,L B D' R U2 F,F U' L2 B2 U B L' U2 F',R D R' U2 L' R2 F' L F R2 U2,D L' D U' F' L R' D' L' R D2 U2 B' U',40
L2 R' D L2 U D2 L B D2 R F' U2 L D B2 F R' U2 L' F' L2 R' U2,x2,R2 U2 B L' F' R,D2 B' F' R' F D B2 D,L U' L F2 L2 U L' D' B2 L D,R D B2 F U2 B' F R B' F D F D' R',39
F' R D2 R U2 R2 U2 R' B' D2 R D2 B D2 L2 F' B2 D R2 L' D F' L,x2,F' D F' R2,D' R2 U2 B L2 D U2 F,L' U2 F U2 L2 U' F' D F D' L U L',L R' B U2 B2 L' B2 U2 B' L' R U' F' U,39
B2 F2 U F2 L D' U F L2 B' F R U L F2 U B2 L D2 L' R' B2 F D,x2,L2 B2 F U' B' R,F2 U B2 F2 U' L U B,L U' F2 R' D2 L' D R F L' U L2,F2 D L D F D2 U2 B' D U2 L' D' F2,39
L2 D2 U2 F2 R B L2 F' B2 U2 L2 U' B' L' B R2 D' R2 U' B,x2,U F' U' L2,R D' B2 R' F' U' B' U' F,U2 R' U2 L2 B2 L' D L B' D B L2,U' L R D L' R U2 L2 D2 B L2 U',37
L U' L2 D' U L D' L' U2 L U2 L' B2 R' F U2 D F' L2 U2 R L D' U' R,x2,D F2 U' L' D2,L2 F' L2 U B F L B2 U2 L',B D2 B L' B L D2 B F L' B2 F',F' R U' L2 R2 D F2 L' R U2 L' F,39
B2 L2 D2 F2 U' L2 U2 L' F' R' U L B2 U' F R U' B2 U2 D B',x2,F2 U' L F U' R2,L D2 F' R F2 U' F' D2 B,R' B2 U2 L2 R' D' L' U2 L' D R2,D2 B2 D' L' D U' F U B2 D2,36
B2 D' B' D2 B' U' B2 F L' F2 R' F' B2 L' F2 R2 F' D2 U' L U' F2 R,x2,B' L2 U' F L,F L B2 F U' F2 L' B,B U' F U2 B R D2 R' B U' B' L,D' R F2 D' B' D L F2 D B D' R2 D,38
R' D' U2 B2 U2 B' L B' L2 F2 R2 D2 B' F2 L2 F' L D R F',x2,U' F2 L' D2 U',U' B U' B2 R' D2 F2 L R,B2 F U' R' F2 R' D' R2 U F' L' B2,L2 F D' F2 D2 F2 D L' F' U' F2 U L',39
U2 L B2 U' F' D' U R2 D R2 L F2 R' F L' B' U F' U L F2 R' L B2 R,x2,B2 L2 D' F' D,F' L2 B' F U F' L U,L' F2 U2 L U' R2 U F2 D2 R D',R2 U' B L' U' L' B R2 F2 L2 R U F R',38
