scramble,orientation,step_0,step_1,step_2,total_moves
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,B' L' D' B2 U2 F' D U2 B' U B',R D' L' R2 B2 R' F R' B2 L R U2,B' L' F2 L2 F' L' R U R2 D2 R B,35
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,D2 R2 D' F2 R B' L U2 B' D2,L2 U2 R' D L2 U' R B D2 R2 B D2,L D' U' B2 L' D' U B D2 L2 U2 L,34
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,F' L2 U2 F D F' U B F2,B' D U B' F' U F R' B D' B U',B2 R' U R B F' D' B' U L2 R D U' F',35
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,R' D L' R' D R2 U B D2 R2,B' L2 F L' B2 R U' L' D2 R',R2 D U' B L' B2 R B F' D' L R B R,34
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,U B2 U L F' D2 B F' D' F,U L R B' R' B2 D' R' D L' U' B',F U R F R' B2 D' F' U' L' B2 R F' D,36
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,R B' L2 B F2 D2 L U2,U2 L2 U R' D' R B' L2 B F U' L2,F' R' B2 F' D' B F' R' B F' U2 F' R F,34
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,D L' R U2 F' D2 R2 D2 B R',R D2 F L B' L D2 U B U' F' R,B' R' U' L' U2 R2 D L D R F2 L2 R2 B L,37
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,U' F R' U' R U' R U' F' U',B' R D2 L' F L D2 R2 B R,L U F2 U' R2 U R D B U2 B2 D' F2 L' U',35
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,F' U L' F2 D' L' D2 B' D2,L D B2 D F' D2 B L2 D2 F' D L,D2 L' D L' D' F2 L R2 B' L' R2 D F2 L2 D2,36
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,L R2 U L2 F D F2 R' B',R B2 L' D' F2 D' L R2 B D2,B F' L2 F2 R2 U' L' D' U B D B2 R2 B' F',34
