scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,L' B' R D U2,R2 F' D2 L2 B L2 F,B2 D' F' U2 B D' L2 U2 R' D2 R2 B2,B' U' B' F R2 B F' U' B,D' L2 B D F D F' D B U' B2 D2 L2 F2,47
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,F2 R D2 U L',D' F2 R' F2 D,B2 D2 U2 L2 F2 L' U2 B2 R' B2 D2 R,F2 D F' D2 F D' L' D2 L F2,L' U R2 U' L U R2 U',40
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,U' B' U2 L' F' U,B2 F' D' F L2 B' L2 B2,B2 D2 L' R' D2 U2 F U F L B2 D2 F2,U' R' U2 B' L' B' L D' U R2 D B U2,F2 L2 D2 B2 R2 B' R' B' D2 L' F2 L',52
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,D2 U2 F R2,D2 L D2 U B2 L' B' R',F2 D2 R D' U F' D' L2 F L2 U' F2,B D R F' R F2 D R' F D B' F2 D2,B2 D B U2 B' D' B U2 B,46
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,L U2 L' D2 L,U' L R2 B L2 R2 U,F' D F' R D2 B D' B R B2 D2 F2,R F2 D' U2 L D' U B' D2 U F2 R',F' U2 F' D B' U' R2 B2 D L2 D' B' D',49
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,B' D2 L' U2 B' U' F2,B U' L' D' R' U B' F D,R' B F2 D2 B R' B' F D B' F R,F R D2 U' B' D' U R D' R' F',D F D' F2 U L2 U' L2 F D' L2 D L2,52
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,L2 B2 F' L2,D B F2 D' L B2 L' B R',F D2 R2 D R' B D' L2 U L2 R D B' F',L2 R' U' F' R' F U R U F U' L2,R2 F' U2 B' F2 R F' R2 B U2 R U2 R,52
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,L' B' R' D F2,B R D' R' B2 D B2,D2 R2 D' R2 F2 R2 D R' D2 U2 L' U2,F R F' R U2 B2 U B2 U' B2 U2 R2,R U' F2 L2 B F2 U' B' U F2 L2 F2 R' U,50
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,B2 D' L D2 B' U',R B L B D U' L' B' D',B2 F2 R B' F R' B R F D' B D B2,F D B R' B R B2 R' D' R F',D2 F2 L2 F L2 F U' F' U B' F U B D2,53
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,B L2 R D2 F' U,U' R' D L' D2 U B' F D,F R' D2 B R F D2 B' F' D2 R F',U' L B' R B F' U' F L' U,R U' F2 L2 B F2 U' B' U F2 L2 F2 R' U,51
