scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F R' F R F' R F L' R2 B2 L R2 B D2 B' D F L' U2 D2 B' U',x2,B' D' L',L2 U B' R2 U2 F R U B F L,D B2 L' B' D2 B D2 B L B2 D',F L' D' L U L' B' D L U' F' L,R F' D2 F R' U2 R F' D2 F R' U2,49
R2 B2 L' D F' U B' F R' D F' R' D F2 B2 R2 B2 F2 R D F L2 R',x2,L2 F' L' D2 R2,U' L B2 F' D R B2 L F' L U2,L2 B' R D' R' B' L' D L D B2 L2,L' D2 U2 F2 R' D' U F L2 F D' U,R F' D2 F R' U2 R F' D2 F R' U2,52
U2 B F' L D B' L' R U2 D2 R2 L2 U' B F2 U R' D2 U2 R2,x2,D2 L' R2 B U2,B L F2 D' R U F2 R B' R2 B',L' D2 L' B L B' L U' L' D2 U L,B U' B' F' L' B F' R' D' R F2 U B' L,U2 R F' D2 F R' U2 R F' D2 F R',54
D2 B U L R' F U2 R F' R L2 U2 F B' R' B' U' B U' D',x2,F' L2 R B2 L',L2 B F2 L2 F L' D L B' F2 L F,B2 D2 L2 B2 D2 R D L D' R' B2 L2 D2,B' U' B2 R2 F2 D2 L2 F2 R2 U' B,,41
L2 F' R' B R' D' F D2 B U' L2 U L2 D F' U R2 D2 U' B' D2 R,x2,R2 F' R B,F2 U' F L B U' B' F2 R F2 U F,B D2 L2 D' F L F2 D2 F D B' L,B2 D' U B2 U' B D L B2 R B' L' B R',R F' D2 F R' U2 R F' D2 F R' U2,54
F' B2 L B2 U B2 R' B R U' B' D L2 R D' B2 U R2 U F' R',x2,F' L' D2 R U' B,R2 B U L' D' F' D2 F' U B' F U2,D B2 D L2 U' L2 F' L F D2 U,U R D2 R' D U' B D2 B' D',R F' D2 F R' U2 R F' D2 F R' U2,51
R U D2 R B' R' U' R2 B2 U2 R L F' U F R' U' D' R' B',x2,L2 U' B D' B U',D' B2 D2 R2 U2 F' R2 D B D2 F2,L' B2 U2 B F2 L' B2 R' B L B D2 F2,B F' U' L2 U B' F R' U2 R,,40
D2 F2 R B' D' L' B2 F2 D L' R' F2 U' B' D2 F' U' B2 U' R2 B2,x2,L2 R D' L2 R',U L' B2 F' R F' R F2 R' B2 U',D2 B2 L2 R B' L B L2 R' B2 D2,B' L' U' L' D L' D2 U B D2 L' D' L2,,40
U2 R' D' F2 R2 L' B2 U B R2 D' U2 R' D2 R B D R L' B2 R',x2,F2 U' L' R2 D2 B R',B2 R2 B2 F D L2 U R B2 F2 U,L B R' B' L U' L' B' L B U R B' L2,L U F' D' B' L D L F L2 U L U2,R F' D2 F R' U2 R F' D2 F R' U2,57
B' R2 F D' U' F2 L' D' U' B L D2 B' U2 F D U2 R' F' L,x2,R' F' L2 U' R D',U2 F' L2 F2 L' F U2 L B' U' R' B,D B2 R' B2 R U L' D2 L U' B2 D',D' B2 D2 F L' U' F' L2 F L U F' D',R F' D2 F R' U2 R F' D2 F R' U2,55
