scramble,orientation,step_0,step_1,step_2,step_3,total_moves
B' L2 R B' L' D' L2 R' F' B' D2 L' R D2 L' F L B R2 B' D B2 U2,x2,B F2 L2 F L B U R',L2 D2 L' D2 B' L U2 R2 F' U2 L,U2 R' F R F2 D R U2 L' B L D',,31
L' F2 U2 R' L B U L2 B2 D R D L' B2 D2 R2 D2 L2 B' R D',x2,D2 B' U L' U2 B' L F' L R2,R' D R D2 L D B D' R2 B' L2 D2 L,R2 D' U F D U' R,B' D B F' R2 B' F D B,39
B' D' F' L R2 D' L' D2 B R' D B2 F' D2 B D2 U L' R B D2,x2,D2 L F R2 D2 R' D' B' U' R,L' D' L F' L2 U2 B U2 F' L2 D2 F2,L D' L2 U2 R2 U2 L2 D' L',R2 D R B2 U R U' R' B2 D' R,42
U R2 U' R' F2 U' B' D' R U2 L' D U L B F2 D R' B L B F' D L2,x2,F U L R' F L R2,L2 F' L' B' U R D2 U' L R2 B' F L2,R' D2 U2 L B L' D2 U2 R F',D' R B' F D2 B F' R D,39
R2 B R2 L' F' D2 R F B D' R B' U2 L2 D2 U2 B2 F' L' U R' U2,x2,L' F' L2 B R B R',F2 U2 B2 U2 F' D' L' D L D F' D,F2 U' B' U' R' U B U F' L F' L',R' B F' U F' U' B' F R F,41
F' R B D B R' U2 R2 U2 L' R' F' R F L' F B2 R' D R2 U' B',x2,D2 L2 U' B' U2 F D F2 R B',D L B F R' F' R F D2 B2 U2 B L,L' U R U' F2 U R' U R U2 F2 L,R2 D R B U R2 U' R' B' D',45
F2 R D U R' U' R' B R' L D R' U L' U L' F' B' R' F' U,x2,B' R2 B F' D2 R' U L' R,U' L2 U L U B' D2 B' R' D2 U' L',,F D2 U2 B' L B D2 U2 F' R',31
R' U2 D R D' F' R' F R U B D2 F L2 D' F2 R U2 B R F U' B' F,x2,D L2 R' U2 B2 D2 F L,F' L B' U L' B2 D2 B' D L2 F' L2 F,F2 U F' U' F2 D2 B U' B U B2 D2 F,U2 L2 D2 B D2 L2 U2 F,42
D L D' B D2 L2 D F2 U R' F' U' D' L D U' R2 B2 L2 U' B2 U' R' D F,x2,B L U L2 R' F2 L' F,F U L B2 R2 D' B2 U' F2 R B' R U2,B' F' L' F2 L D B2 R2 F' R' B' R2 F2 D2,U' R2 F' U2 L2 D2 R2 D2 L2 F R2 U,47
D2 U' B' L' B' U' R' F' U' B2 F2 L' D2 F2 D' F2 L' D U2 R2 D,x2,D' U B' R' F L' R B' L',F2 D U2 R' B2 L' D2 U B R2 U' R' U2,L D L R B R U R' D' U' R' D B' L2,B' D' B' F L B L' D B F' R' D,48
