scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,D' U' L2 B2 U2 F2 L D,U' L' R' D U' B D' U2 B D B',B2 D2 L' R' B' L2 U' B' U' R2 F' L' R',L' D L D' L B2 R' U R B2 L',43
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,D2 U' B' U L2 B' U L' F',L F2 R B D2 L D B' U R U R2,U B' R' F' R' U2 R B' F R B U' B,L' D' R D L D' R' D,42
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,D L' F U' B U' F2 R,D2 B2 R' U2 F' D U2 R2 B' F R',U L B' D' F2 U F' U' F' D B L' U',,32
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,D F' L2 R D' B U R,B2 L2 D2 B2 F R2 U L' U R2 F,F2 D2 L' U2 F' L' F L U2 L D2 F2,B2 D L2 U' L2 D' L U R' U L' R,43
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,D U' L R2 B2 U' B' R2 U',L R' B L2 U R2 D L F R' D2,F' L' B F' D2 B' F L' F,L' B2 L' F' L B2 L' F L2,38
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,B U F' D2 L' R' D B U2,L D' U R2 U2 R' U' B U2 B2 L',F D' L2 F L D' L D2 F' D' F' D,B' U' F' L2 D' B2 D L2 F2 U' B U F' U2,46
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,U2 L D B L' D2 L2 R2,D B R2 D U' F2 R' D' L2 F2 R2 D2,B2 F' U L D L' D' F' D F U' B2 F,L B L U L' U' B2 U2 B U2 B L' B',46
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,R' F' D' U' R D' L,F' D2 F' U' B R D R B' U F,D' R2 U' R2 D B' R2 U R B2 R B',U' B D F' D F' D B' D2 F2 U L2 D',43
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,R F' U B D R2 U2,F2 D R B' R2 B R F R2 D',U B' U' B R2 D2 U L U' L' D2 U' R2,B D2 F2 L F L' F2 R F R' D2 B' L',43
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,F2 L2 D2 F U' F' L U2,U' L R' U' B F' D F U2 B D2 B2,D2 B' U B D2 B' F' U' B U F U',L' B R2 U' F2 R2 D R D2 F' R F' U R2 B',47
