scramble,orientation,step_0,step_1,step_2,total_moves
R L2 F2 D L R F' D2 L' U2 L' U' B L' R F D' L2 D L F2,x2,F2 R' D R2 B' U2 B' L D,B D' R D R2 F D' R2 B' D' F',D2 B2 U2 F R U F' L' U L B2 D2 L,33
R' L B' R' F' U R2 L2 B2 R' B D B2 D F' B2 L' D U R' L,x2,U2 B2 L2 R B' L B' L,D' L2 B2 R U F' R' U F2 U B2 L2 F2,B2 U F R2 F' U' B' R2 D' R2 D2 B' D',34
R' F' D2 L D' B2 F2 U D' F B D R2 U F' D R D2 L' R2 U2 D L',x2,D' B' L D2 L D' L B2,D B R2 F2 D2 R2 D2 U' R' D U B',L U B2 L B L' B U' L U B U' L2,33
B' U' L2 R B2 L2 U' B F' R F R D R2 L' D2 B' D' R2 L2 F',x2,D F U L F2 L2 U2,L2 U R F' L2 F2 R' U' F2 D' F L2,F L' R F L' U2 F' R' F R U2 L2 R' F',33
U F B D' U2 B L' B U L' B' R U2 B U' B2 U2 D2 F2 R' D2 U2 B,x2,B' L' F2 L' B2 U' F2,D' B D' F2 L R2 D' L2 F2 L D' B',F L' D F D2 F D2 F2 D2 F D L F',32
B' F' L U R F' B D B R D2 B' L D B D2 F' D' L2 R B U L R2,x2,D2 L D' R' F2 D L,F D' B D' F' R2 F2 D' F' D2 F' R B',R F' L' U2 R U2 R2 F L F' R F R' F',34
F D' R2 D L D2 U2 R' F' R2 U' F2 L2 B D R' U2 F' D R' F' U,x2,D2 L F' L B2 U B' R D,B' D2 B2 F R' D F' R2 B2 D2 B,F D' L' D R F2 D F' R F R' F2 D' L R' F',36
L2 R' D' L' B' D R' U' R' D' R D F R L2 D' R2 D' U' R' F2,x2,R2 B L' B2 D F' L2,B R B2 F L2 U F' L2 B2 R' B' F',L B L' R2 U2 F U' L R2 B' L U B L2 D2 U',35
L R' F D' F' R' D' L' F D U F' U2 L2 D' F U' F' D2 U R' D' R2,x2,B' L' R2 F2 D2 L' D B R',L' D' B2 D R D' U' B' R2 B' D' L2 D2,R U F L' U' F' R' U L' U' L2 D' L2 D L2 F2,38
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,D2 L2 U' F' L' B U' B2,D2 B D R F' R2 D' R' B' F' D' F2,B' F2 U L2 U' B D2 F' D' F2 D' F2,32
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,L' D' B2 L2 D2 B2 L' B,B2 F2 R2 U2 F R B2 L R' D R D,U' R' D' L R' D' R D2 R' D2 L' D R2 U,34
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,B' R2 D' U2 F2 L' D B L',D2 F' D L B D B R U B L' B F',D' L R2 U2 B2 U B2 U R2 F2 D' F2 L' D,36
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,D U' F' R2 F2 U,L2 B D' R' F' R2 F2 D B2 U L2 B,F2 D L2 F' L2 F' L2 F2 L2 F' D' F2,30
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,U2 F' L D' R' U' B' D2 L2,D2 F' D2 B R' D' F2 R' D B',R' B2 U2 F L' U2 B' D2 R' B R2 B' D2 R B',34
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,B' L D' B F2 D B D2,B R' D' R2 D2 R' U F2 U' F' R D' B',B' D2 U2 F2 D2 F L' F2 D2 F' D2 L F' U2 B,36
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,F D2 R D2 B D B L2,R2 F' L2 D' F' R B' D' B' F2 U' B2 R2,D U' R D B F' R F' R' B' F D' F R' D' U,37
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,F D R' U F D2 B2 L D,F L B2 U2 B U2 L F' U' B L2 D2,D' U2 R F2 L2 D' L' D L2 R' U L2 D L' D U,37
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,L2 B2 L' F' U B2,D L F' L B' F U2 L' B2 D' B',D' U2 F' U' F L D L' U F U2 F2 L2 U' L2 F2,33
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,L2 B L U F2 L2 F' R2,B D' B2 U F R' F U' B' R F' D B2,D2 L2 F' L' D2 F L' D2 F U L2 U' L F2 L' F,37
