scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F' L R B R L B F' D' U L' D B' F' U2 B2 U B2 U' F,x2,B2 R' U L' D F',L2 D' B2 L D' L' B2,U F' D' F L U' L B F2 R' D B' F2,B L D2 B R2 B' L' D F D F' D' B',,39
B' U B2 R' D L' R' U2 L U L U2 B2 D' F D B F L' R2 U R' L2,x2,B D' B F' U2,B2 L D' L' B' D' B',L U2 F D B D' F' D' B' D U2,F2 U F' U L U2 F' L F L' F' L',,35
F U' L' U' F R2 D2 U L' B' D' L2 D R' D2 F' L F' D2 R2 L2 F2 R2 L2 B,x2,R B' L F' U B',D2 L2 D' L R' B' L R D2,F' L' B R' D2 R D2 B2 L B' R B2 F,D F2 R' D' R D F2 D2 F' D F,U' L' U' L U2 L2 D' U' B' U B D L2,52
L' U2 R2 U2 F R F' L' D2 R2 U' B' R2 U2 B L D B' F2 D R U',x2,R F' D' B U' F,F' D R2 B' R2 F,D L' D' F' D L2 D' L2 B' F L2 B,U2 B L F' D' L2 B2 L2 F L' B' U2 B2,,37
L' F' B R L' D2 B' R B' U2 R D L' R D U B' R' L F D L2 D' F',x2,R D' R' F' D' R2,R2 U R2 B2 U' B2 D2,R2 F2 D2 B D' R F' R B' F' L' R2,F' L2 B' R2 B L' F' U2 F L' F,U' L' U' L U2 L2 D' U' B' U B D L2,49
U' F2 D B2 R' D2 F B2 R L D2 F' U B R' L2 D' F' B2 U R2,x2,R' D' F' D2 R,R' D' L' D' B D2 B R,B L2 U' L2 F R2 U B2 F D' B F2,U F' L' D' L D B D' B' F U',U' L' U' L U2 L2 D' U' B' U B D L2,49
L' F2 U' F2 U' L2 D2 F R2 L2 B' F' L' D' B U' F' R' U F' L2 R2 B,x2,R2 D' U R B' U2,F L2 R2 U2 R2 F' D,R2 B F' D B F2 U' B D2 U F' L B,L' F' L2 F' U2 F L2 F' U2 F2 L,,37
L2 B2 U' B L' B2 R' B L' B' F U F2 L' F L' U2 L2 B F,x2,F' R F',B U' B' U B',U2 B' F L' B L B' R2 U B F' L,R' B L2 B2 D' R D L2 R F2 R2 B' R F2,,34
L2 F D B' U F2 D' R U F' D' L2 R' D B2 L' R' F U' B2 U2,x2,R' U F' U F2 U,F' D B' D2 F' U' R2 F2,B' L2 F' L2 F L' U2 F' L2 B L F,B F' D2 B R' B' D2 F' R F R2 D2 R B' F,U' L' U' L U2 L2 D' U' B' U B D L2,54
B' L' B D B' R' L2 F2 U2 L R' B2 U L' D2 L' D2 F2 D R' F R' U' D F2,x2,B' D' B2 L' R' U,U' B' L' B U L D2,U2 B R2 F D' L2 F2 L2 F' R2 B',F2 R2 D' F' R' F U' R2 D R U' B2 U2 R' F2,,39
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,U F2 L2 R B2 U',L' R' D2 B D2 R,D L B2 F2 U2 B' R D2 R' D2 B' F2 D,U' F U' F2 L B D F' D' B D2 B2 F2 L',U' L' U' L U2 L2 D' U' B' U B D L2,52
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,R' F L' D' B2 F',L D2 R' B' L' R D,F2 L D' R' D' L' D2 R B' L' B F2,B D F R2 F2 D F L' F R2 F' L D' B',U' L' U' L U2 L2 D' U' B' U B D L2,52
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,R' D F L' F2 U',L2 B' D' L' B D B,D B' R2 D2 L' D2 R2 F U' B F' D',B F2 R D B' D' F L' D' L F,,36
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,R' F' R U2 F',F' R F' U2 R' F2,L' F' D' L B' D' L D L' B F L',D L R D' L' D R' D2 L D' L' D,,35
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,R F R2 U' L' D F2,B D2 L' B D B2,D' U2 B D R' D' R' D B R B2 U2,D' B D' F U' B' D2 B U F' R2 D B' D,U' L' U' L U2 L2 D' U' B' U B D L2,52
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,R' F L2 U F2,L2 R' D' L' D B' R,L' F' L' D' L' D U L2 U' F2 D F',B' U F' L2 B F U L2 U' F' D' F L2,,37
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,U2 L' F2 D R,D L D R' B' R,R2 F2 D B D2 R' D R2 B' F2 L2 R2,B2 R F U' R' U R F R' F2 R' B2,U' L' U' L U2 L2 D' U' B' U B D L2,48
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,B2 U2 R' B U R2,D B' D2 B2 D2 L' B D,L2 U2 F2 D F' R2 B' U2 R2 U F' L2,F' D2 F D' F' D2 F D L D' L' D',U' L' U' L U2 L2 D' U' B' U B D L2,51
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,L B D' F2 R' B2,D L R' B U' L U R,B D L2 U2 L U2 L D' B2 L B,U' B' U' F R' U' R B U B' U R2 B F',,39
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,B R' U2 L D F2,D' R' U B2 U' B' R,L U' F U F2 D F' D L' D2 L F2 L',F2 L2 D R' D' L D2 R F D F' D2 L F2,U' L' U' L U2 L2 D' U' B' U B D L2,53
