scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,F2 D B2 L' D' F D B F',B D R' D' U F2 U L' D L U2 R' B',B L' U L B' L' U B U B' U2 L,L2 D F D' F2 U L2 U' L2 F D' L2 D,47
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,D' U2 L2 U2 B U' L2 R F2,D R' U R' F' U' R' F' R F R2 D',L2 B' F R B U R F' U' L' U' L',,33
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,U' B L' R' D' U2 L2 F L' R D,D R' B2 R D B L2 F U2 F' L2 D2,U B' L' F' U L F R' U' R' B L,D L2 D' B2 U B' D' B2 U' B2 D B' L2,48
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,L R' F' L2 D2 B' U' L2 B2,R D' R' F2 L U L' U R F' U' F' D,D' F D2 R' U2 B2 D2 L' U2 F D,L2 D F D' F2 U L2 U' L2 F D' L2 D,46
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,U' L2 F L2 U B F2 U2 L' D,U F2 R' F2 D' F U2 L' D2 U B D' R2,F2 U' B' U F R' U' B U R F,B' L B' D L' D' B' D L D' B2 L',46
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,D' B' L' B2 R F2 D2 R2 B2,L2 D' U' L' D2 R' B2 R D' U L2,F' D' F2 L2 B' U' B L2 F' D,L' D F' D F D2 L2 U B U' L',41
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,D' U L2 D2 F D' F2 L R U',L2 U' F' R' D' B' L2 B D R F U,R' D2 R D' B2 D B U' B' U R' D' B2 D',B' L B' D L' D' B' D L D' B2 L',48
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,F' D2 U L2 R D B F L U2,L' D2 R' D L2 B L' B' D' B2 R D2,R' B2 U L D' R2 D L' U' R,B2 D2 R D2 F2 U L U' F2 D R' D' B2,45
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,D B2 F' L' B F D' L D' F',R' U R F' R2 F2 D U' R' B' D' R,F U2 R2 B' U2 B R B' U2 B R U2 F',D L2 D' B2 U B' D' B2 U' B2 D B' L2,48
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,R D F2 R B L' B R2 F L U2,B U B U' L2 F' D B2 D2 R' F L2,F2 R' U' R B U' L' B' U2 F2 D2 R' D2,R' B2 U F U' F' U2 L2 D' B' D L2 U2 B2 R,51
