scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U' R' U' L2 F' L' U2 R' D' R' L F2 U' L R' U' L D R' F R2,x2,D2 F2 R2 D2 R' B,D F L U2 B L2 D2 U2 R2,F D' F D B F D F D' B' F,F2 D F' D F' D2 L' F2 L D2,R' F' R B R' F R B',44
D U B' U B2 L2 F R2 L D' B' D R2 L B D2 U2 F D2 B2 U2 B2,x2,B' D' F U' R2 D2,U' B2 U L2 D' L2 R2,R2 B D R' D R D' R D' B' R2,L2 F R' B2 U' B' U2 R' U' R2 B' F' L2,B R F' R2 B U2 B' U2 R B' R2 F R2,50
D' U B L' B2 F R2 F' R B2 F2 L' F' L D' U B' D F B' L2 U L B,x2,D2 L U B' D U,F' L' U' L2 R' U' R2 F D' U2 B2,D' B F' D F' D' B' F D,F2 D2 R D R' D2 R D R' D' F2,U R2 B U2 F' L F U2 B2 R B R U',50
U' B' R B R' U F2 L D R' D' R2 L U2 L2 U' F2 D R2 D L' D',x2,L' U L D2,L D' U2 B2 R2 U' L U',B U F' D2 U2 R2 D2 U2 F U' B',F2 L R' B R' B' U' B U L' R2 F2,U F2 D' F2 D' L D R' D L' R F2 D U',49
D' F B R2 B L2 F2 U R B R L2 U L F L' U D2 L' B F',x2,B2 R2 B' L U B' L2,L' B' D B2 D2 B' D' L,F2 L R' U B' L' B L D2 U' L' R,D' U' R U R2 U' R U R D,D R' D' R' B2 L2 U' L' U L' B2 R2 D',50
R D' L2 B L U2 D F B U2 D' F' D2 F2 R L2 U' L D' F',x2,R' D F2 R D2 R2,B R2 U' R' F' D' R' B2 D B F,R D' L R U2 B' U2 L' R' D R',L2 D2 B2 D2 R' D' R D' B2 D2 L2,D' U L' F2 L U' R2 D R D2 R D,51
D B' U D L R2 D' U R2 B R2 D U' B L' R2 D' L' U2 F' R D' B F,x2,D2 B2 D' R2 B' F,F' D' B D' R' B' R F2 D L2,F' D2 U' L D2 B2 R B2 L' U F,L2 F R' B R' F' U2 F R2 B' F' L2,B' F L D2 L' D' F' D' B R' B' D' B R,53
R2 L2 B U' D L D2 U' B F' U2 D B' D L D' L2 R2 D U,x2,L' D' B U' L2,U2 R B2 D' R2 D U2,R U R' B L U' F' U L' B',U L2 B F' R2 F R' F' R' B' F L2 U',D L' F' L D' R2 B' L2 U L' U' L' B R2,49
R2 U2 D2 B2 F2 U F D' F' U D' L' D' R2 U2 B2 D R' F' D' B',x2,U L2 R' U' B' F2,U F R2 U2 B2 U B' D2 L2 U,L R' U2 L2 R2 U2 F D2 L R' F2,B' R U' R U' B' U B R' U R' B,F2 U' L U F' U' L F L F' L2 U F',52
F' U' R2 F D' R' L2 F' B' D' U2 R2 D F2 U B' D' F2 D' B D',x2,D L2 B F R' D B,L2 B F2 D B' D F2 R2 F' R2,L2 D B' F L2 B F' D L2,B R2 B F' L2 U' L2 B' F R2 B',R' U2 R B D2 F' U2 B' F R B D2 B' U2,51
