scramble,orientation,step_0,step_1,step_2,total_moves
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,R2 B' R' B D2 R2 B U',L' U2 B2 U2 B U' F U R2 B' F' L,B2 R F2 L' U2 B L' B' L2 F U2 R' B2 F,34
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,B' D R2 D2 L2 R B' R' F2,R2 B R' B U B' F R' F' U' F R B' D2 F',U2 B U2 L U L' U B' U F R F' U,37
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,R' D' F2 R F' D B' F',B' D F U' F D' F' L B' L B2 D L' F L2,B R B U R U' B' R' B U' B U B,36
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,F2 D2 B L2 U' L2 R' U',R' D' R' D B' D' F R D B R' F D F' U',D L D2 F2 U' F' U F' D2 L2 D L D2,36
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,L' R2 U' F' D2 R D' L2 D2,F' U' B2 F2 D U' F' U' B' L U L B' F2 D F2,L2 F2 U' B R' B' U F2 D L D L,37
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,D B' D' F' D' U2 F2 L' D,D' R D2 B F D2 F' R B' D L' U2 B' L' R U2,D L2 D B F' R' D2 R B' F D2,36
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,R B R' U2 F2 D2 U F',L2 U F2 R D2 R F2 L' D2 B' L2 R U' B' U2 F',B' L' F' L' F2 U2 L' B2 R' B' L F' L2,37
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,R' B L' U' B2 L' U2 B' R',B2 F R' D' F' D B2 U2 L2 R' U F2 R U L D',L F2 D F D L2 U R' B' R U' L2 F L',39
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,F' L B' L D B2 L D' B',D L2 U L' D B' L2 U' F D2 R B' F2 U B L2,U2 F D' F' U2 L B' U B2 R' B2 U' B L',39
