scramble,orientation,step_0,step_1,step_2,step_3,total_moves
B2 F2 U F2 L D' U F L2 B' F R U L F2 U B2 L D2 L' R' B2 F D,x2,L B R' D F' L U L2 D2 F,D U2 L B2 L B2 L2 D' U2,B U' F' D2 B' D F L2 D B D' U B2,B D2 B' R U2 R' B D2 B' R U2 R',44
R' D' U2 B2 U2 B' L B' L2 F2 R2 D2 B' F2 L2 F' L D R F',x2,R' D' L' B2 F' D2 L' F U F2,L' B' D R2 F2 L2 F2 R2 D' B L,D R U2 B F R F2 R' B' F U2 R' D',,34
U2 L B2 U' F' D' U R2 D R2 L F2 R' F L' B' U F' U L F2 R' L B2 R,x2,U' B R' U R2 U2 L F,L' B2 L2 F' L' D B2 D2 L B2 D' F,D F' U B F' L2 U' B' F U F2 D F' D2,B D2 B' R U2 R' B D2 B' R U2 R',46
B2 D' B' D2 B' U' B2 F L' F2 R' F' B2 L' F2 R2 F' D2 U' L U' F2 R,x2,B2 F L2 U2 L' F2 U L2 F2,U' B2 R2 B2 R D' L2 R U' F2 U2 B2,F D' U' F2 D B' D' F2 D2 L2 D' L2 B U F',R U2 R' B D2 B' R U2 R' B D2 B',48
L2 D2 U2 F2 R B L2 F' B2 U2 L2 U' B' L' B R2 D' R2 U' B,x2,D2 R2 B U' F' D2 L' F2 U L,D' L' B2 D B L' D' B L2 D B L',F2 D' R' U' B' L' B L2 U' L' U2 R B2 D F2,,37
L U' L2 D' U L D' L' U2 L U2 L' B2 R' F U2 D F' L2 U2 R L D' U' R,x2,F U' B2 L2 R' D B L R2,L2 U' L' D' L U L' B' D B L',R F2 D' F2 R2 B2 F2 D2 B2 D' F2 D' R2 D R',R U2 R' B D2 B' R U2 R' B D2 B',47
L2 R D U' B R U B2 F2 D2 F2 U' R L2 D' B D2 L' U R2,x2,R D2 L' U L U2 L R2 F U2,L R2 D' R2 B2 R2 D L' R2,D R B2 L R D' R' D L' R' B R B R' D',R U2 R' B D2 B' R U2 R' B D2 B',46
B2 L2 D2 F2 U' L2 U2 L' F' R' U L B2 U' F R U' B2 U2 D B',x2,U2 L R' D F U' L U2 R' U2,U2 B' D R2 U L' U' R2 D' B U2,R' D2 L' F2 L B' R B D2 R2 D2 L' F2 L D2,R U2 R' B D2 B' R U2 R' B D2 B',48
R D2 R U L U' D2 L R' F2 U' F2 B' R' D2 F' D R F2 B2 U F',x2,D' B2 F U2 R F2 D R2 B',D' R D L2 D' R' D L2,D' R B' R2 D2 R2 F' R2 F D R2 D R B D,R U2 R' B D2 B' R U2 R' B D2 B',44
U2 B' F2 D' L R2 B' D U2 F2 U' D2 L' R F2 R2 U' F L B U' F' R2,x2,F' R' F' R2 D' U2 L2 B R',U R F2 U2 B R' B L2 D2 B2 R U,L F L2 R U2 F' U2 L2 F2 L' U2 L F L' R',B D2 B' R U2 R' B D2 B' R U2 R',48
B L R2 F' D' L' D' U' B D' U L D L B D2 R' F R2 L U' B R',x2,D2 L' D B2 F' L2 F2 U' R,B' F' D' B R' B' R B D F,L2 F L F' L D2 B D2 L B L' B',B D2 B' R U2 R' B D2 B' R U2 R',43
R D L2 F2 D2 U F D B' L R2 U2 B' U2 L F' B2 R' D R',x2,D' U' B' D' F2 R B2 D2 B' D',B L2 U B U2 L U L B2,U R' F' U L2 F U2 R' B2 D B' D' B' R2,B D2 B' R U2 R' B D2 B' R U2 R',45
U2 L2 F' U2 D2 R B2 L' B R2 L B2 U F B L' D2 B' F D F2,x2,D U2 L2 F2 U L F' L2 R F2,D R D R D F' D F D2 R2 D',F L B2 L' B L B2 L' B' D' B D B F',,35
