scramble,orientation,step_0,step_1,step_2,total_moves
D R' D2 U2 B U F U D2 L F2 U2 F2 L R2 D L D F' L2 U2,x2,U2 F' R B D' L2 U F',L' D L' F2 L' R2 D' L B U B F2 U',D' R U B L F' L' U' L F L' B' D U',35
D B' L' F L2 D' F2 B' D B' D' F R' B F D2 L U F2 D',x2,R' B U R F U' B' R,U L' B2 L2 U L2 U2 B' L2 B' U2 L',R' U R U2 B2 R B' U B U' R' B' U B',34
U F' B' L' D' F R' L' D R' F U D2 B L' U L B D F L,x2,F L2 U' B' L' D F' L,U2 L D U' L' B' U2 B L D' B L,R2 D' R U' R2 D R2 U2 R B2 U' B2 U',33
U F R2 B F2 U2 F' U L B U' D2 F' R2 B' U' F R2 F' U2 L' B',x2,D2 F D L' B2 D U2 R2,L U2 B U2 L B' L' B2 L D' B' D,L D2 L' U' L D2 L' U,28
F' L R2 B D2 U L R' B2 L' F' D2 F' U L' B2 U' L D' B F' D2 B D' B',x2,D2 L2 F U B R' D R,L2 U2 L2 U B' L2 B' U' B2 L B U' B2,L U2 L' B2 L' B L B' L U2 L2 B2 L U2,35
F' U D2 B2 D' R2 L2 U F R' L F2 B' D2 L D' B' R2 D F2,x2,D L D2 L2 B R' F',L2 D' U R' U B U' B R B2 D U',L F U2 R2 F' L2 B L' F R2 F' L' U2 L',33
U B' U2 L D R2 B' D F' R' B' L B' L2 U2 F D L2 F U F' D' R2,x2,U2 B' D2 L D B2 R B2 R,U2 L F R U2 B' R2 U' R F' U2 B' U2,U2 L' B2 L2 F' L2 B L2 F L2 B L U2,35
R U2 F2 D F R2 F B' R D F D2 F2 L U2 D' F2 U2 B F' D U F B2 R',x2,R' B' F' U' B F2 L' D,F' L B' L2 B2 R B D' B' D' R' F,R2 U2 L' D' R' D' L2 U2 F2 L F2 L D2 L,34
D B D F' L D' B2 R2 B D2 U2 R L' F2 L2 R D2 F' L B' R' D2 B' R2 L,x2,U' R B R U F R,D F U' F' L D' U F2 L B2 L' F2,U B' U' R B' R' U' B U2 B2 U L U2 L' B',34
L2 F U D2 R L2 U B2 R2 D' L' F2 D' L' U2 D2 R' L F' B',x2,D2 F' D L B' R2 D2 L,U2 R2 D' F' R' D2 R2 F2 L U F2 U2 R,L2 R2 D' R2 U' B' U R2 U2 B D B' U2 L2 R2,36
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,R' D B F' L2 D2 L2 U',F' D L' D' L' F D L' D' R' U R B',U2 R' U2 F' U2 F L' R2 B2 R' B' L,33
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,F' R' B' D U L' D U2,L2 F' L R D' L2 R' F2 U B' U' F',R B2 D' B' F L2 F' D' L2 D L2 B' R',33
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,D' B' U' B2 F' L2 R' D,L' B' L' U' L' B D' B' D U2 B U' B2,F' U B' D' B' D B' U' L2 F U2 B' U2,34
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,L R D U B R2 D2 L,B' L' U' R D B D' R' U2 B' U2 L2 U',B L B' L' B' U L B2 L' B2 U',32
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,U' F' U2 L D U2,B' F' L2 R D' R' B2 L' F U B U',R2 B R B L' B' D2 R2 D2 R' B L B2,31
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,F' D2 L B R D F',D' B2 D2 L D' L' B U L2 B2 L' B2 U',B U B2 U' B U R B R' B U' B',32
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,D2 L' F' R B' D' L2 F2 U2,B L' B L U' L D' U2 B' D U' B',R F D F2 L F R' D B' D' F' L' F,34
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,R F' L' F' U' F2 L2 D,U' L B L B U F' L B F L B2 U2,L' B L R F2 L' D B D' L F2 L' B' L R',36
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,L2 U B R D' L' R B R,F' R D B2 L D2 L' B2 D R' B2 L' F,R B' R' B2 U B2 U2 B U2 B U' R B' R' B,37
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,U2 B2 R2 U2 R' D L' B' D,R D2 B' R F' R' B2 L2 B' L D2 R',L' D' R2 D B D2 R' D2 B' D2 R2 D2 L U' B' U,37
