scramble,orientation,step_0,step_1,step_2,total_moves
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,D' F2 L B L2 U' R B F2,U' F D R' F2 R2 U' R2 F2 L F' U2 R' D' B',B' L' D' U B2 D U' L' B,33
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,U2 L' R' U R2 D' F' L2 U',R2 D2 R F L' U' F' D L2 R2 D' U2 R' B' F,L' B R2 U2 B D2 L2 U2 F D2 B' L,36
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,U2 B' F L' D' U' L2 F2 R',R2 F L' D L2 U' R2 D' F' R2 B2 L2 D R D2,L' B' L B2 L2 B' F' D' B D F L2 B',37
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,B R U' F' D' L U' B2 R,F U' B' R' D2 F2 D' F L' D' L D2 U R B L,,25
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,B' L' B F' L2 D U2 F U2,F D B L R' F' D' F' L U B2 F D2 R' B,R2 U B' F R D2 B2 D2 R' B F' U' R2 B2,38
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,B' U' L2 R' B D B F',D F2 U' F' D2 R' B' R D' U2 F' R' F D2 B L2,B2 D' R2 F2 L2 U' F2 R2,32
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,D L R2 D2 R' U' L2 D2 B,R' D F' R D R2 F' D R U B' D U B' L' D,B' F D' L D B F' R' D' R,35
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,U R2 U' F U2 F L' R2,D' B2 R' D' F' D2 U2 L2 B' L' U B U2 L' B2,B2 L B D L' B' L' B2 L B D' L',35
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,D' F2 R B' L2 F2 L' U2 B',D L' F L2 D2 L F2 D2 B U R U2 L' D' B R2,R' B2 F R2 F2 L U B L U' F R' U',38
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,L D U R' B' D2 L2 B' D,B2 R2 F2 D L U B2 L2 D L2 F2 R' B R2 D B2,L' D L2 D' B' L' D' B2 D B L2,36
