scramble,orientation,step_0,step_1,step_2,total_moves
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,B2 D' L2 D' U L' B R' D' R2 B',F' U' B F L' U2 B L' F L' D2 B2 U' F',B2 F D' B' F' D2 B' U' F L2 F' U,37
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,B2 F D' R' F' L' B' D' U' R,R2 F L D2 L' B2 R2 F2 U L2 R' U' R2 D',L' B L' F' R F' L R' D2 B' L2 F L',37
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,R D2 L' B' L' R B2 U' R' B2,B U2 L2 B2 R2 D R B2 L F2 L2 U' B',F' U L2 B' D2 B L2 B' D2 B U' F,35
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,B D2 F D F2 R2 D2 F2,B2 F' D2 L' F L2 F2 L2 D' F2 L' D' B2,F R B' R' F' R B R',29
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,B U R B' F' L' U R B' U' R,D2 B D F2 U' L' U' F D' U L' D2 U,F' D' B R F D R' B' F L' D F' D' L,38
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,R' D2 U' F' U2 L2 D' L2 R',F' U' B' D' B R' B U2 F2 U2 B L' B2 U,B' R B L' U B2 D' R' F' R D B2 U' L,37
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,B F U' B' L D2 U B F2 D,U' R' B L U F2 U L2 U' B2 R' B F R',B' R U2 R' B R B' U2 B R',34
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,R2 B R2 F R D L B2 D' U2,D' F' D F U R' U' B2 D' B2 R2 F' R2,U' B F U2 R F' R' F U2 B' D F D' F2 U,38
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,F U2 L2 B2 F' L' U' L B L,U2 F2 R' B L' F2 D' L' D' U' B2 U' F2 U2 B,B D2 L' B2 R B R2 B L F' U2 F D2 B',39
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,B D F L R U' L2 U2 R2 B',F2 L' R2 B L' B D L B2 R U L F',L' B L B' L' B' U F' R' B' R D' B2 F U',38
