scramble,orientation,step_0,step_1,step_2,step_3,total_moves
B' U B2 R' D L' R' U2 L U L U2 B2 D' F D B F L' R2 U R' L2,x2,F R2 U L' F D' B2,L2 R2 D2 L2 D U2 B' D2 F2 D B' F U',U' L R D' R' D2 L D L' D2 L' U,,32
F' L R B R L B F' D' U L' D B' F' U2 B2 U B2 U' F,x2,D' B F2 L' F L' U R',D' B2 F2 L' F U2 L B2 R' U L' D L' U',R2 F U2 F L' R U' L2 R2 F2 D' L' R',R F' D2 F R' U2 R F' D2 F R' U2,47
F U' L' U' F R2 D2 U L' B' D' L2 D R' D2 F' L F' D2 R2 L2 F2 R2 L2 B,x2,U F U R2 B F2,R2 U2 L D R' U L2 F2 R' D L' F' R D,R2 U' L D' L F D' F' L' D L' U R2,,33
L' F' B R L' D2 B' R B' U2 R D L' R D U B' R' L F D L2 D' F',x2,L2 R' F D' R U,F2 D L D2 L U' R' F' L2 R2 D B,F R U2 R F2 L' B2 L F2 R2 F',,29
L2 F D B' U F2 D' R U F' D' L2 R' D B2 L' R' F U' B2 U2,x2,U2 L B2 L' B R2 D F',U' B' D2 L' D' B' L2 D' B' F2 R F2 U,D2 U R' F R D2 R2 F R F' R U',R2 D R' U2 R D' R' U2 R',42
L' U2 R2 U2 F R F' L' D2 R2 U' B' R2 U2 B L D B' F2 D R U',x2,D2 B' U' L' F U' L',U L2 B2 U F R' B2 U L U2 R F' D,D2 F' L2 R' B' R B L U R U' L F D2,B' R2 B' L2 B R2 B' L2 B2,43
L2 B2 U' B L' B2 R' B L' B' F U F2 L' F L' U2 L2 B F,x2,D B' D F2 U B',U B' R D L B L D' R' U2,D2 U2 R D R' D2 L D' L' U2,F2 D' F U2 F' D F U2 F,35
B' L' B D B' R' L2 F2 U2 L R' B2 U L' D2 L' D2 F2 D R' F R' U' D F2,x2,L D2 B2 F R' U2,D' U2 L F L B2 L2 F' R' U' L2 R U2,U L2 B R B2 D B2 D' B' L2 R' U',R B R' F R B' R' F',39
U' F2 D B2 R' D2 F B2 R L D2 F' U B R' L2 D' F' B2 U R2,x2,B2 U L D B' R U',D' L2 R B2 R2 D' R D U B' U2 L2 R,U' F U' L' R U' B2 U R B' L R2 F',L2 B2 L' F2 L B2 L' F2 L',42
L' F2 U' F2 U' L2 D2 F R2 L2 B' F' L' D' B U' F' R' U F' L2 R2 B,x2,U' L B' L R2 U' F,D2 L F L F2 R' F D' L' R D2 R',L U' L B F2 R D R' B F2 L2 B2 U B',U R2 U' B2 D B' U' B2 D' B2 U B' R2,46
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,F U B' U2 B2 D R D2,L D2 F2 R' F2 L2 R' B2 L U2 B U2 R,L2 R B' R' B' L U' R' U2 R U L,L2 B2 L' F2 L B2 L' F2 L',42
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,D' L R D R2 F' L R',U2 L B2 D' R D R F U L2 R2 D U2,L' B U' B L U L2 R B' L R' B2 L,B L' U2 L B' L' B U2 B' L,44
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,D2 U2 R' U2 B D R,D' L U F D2 F L2 F2 U B L' R2 D,L D' B' D' U' R D R' D U B L',B2 L2 B R2 B' L2 B R2 B,41
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,L' F D' L' B2 F,R2 B' U2 F' U2 F' R2 D B D F' D2,L2 D' R2 B' R' B R2 D B2 R B L2 R',R2 F2 R' B' R F2 R' B R',40
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,L2 F D2 F L' D,F R2 B2 D R' D' F2 L' R D' L B' F',L' R' U' L U2 L' U2 R' U L U' R2,U' B' U F U' B U F',39
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,D F L' D2 L2 B2 F,B D2 U2 F2 L' B U2 L' F L D2 B2 R',U F U' F' L2 R B' R' D' B2 D L2 U',F' U2 F' D' F U2 F' D F2,42
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,B2 R' U2 F2 D' L R,U2 L R2 F2 L' R' F2 D L D' R' U2,U B L' U' B L B2 L' B L R' U' R,B L' U2 L B' L' B U2 B' L,42
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,L' R' D2 U' F' L2 U,F R' D2 B L U' L U2 R2 B2 U2 L2,L' B2 L2 B' D L F L2 F' D' L' B L',R2 B U' B2 D B2 U B D' B2 U R2 U',45
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,L2 F D' B2 R' U' B' U',R F L2 R U' B' D L2 U B L2 F2 U,U2 R' U F U' F' R U2 L2 B L2,R2 B U' B2 D B2 U B D' B2 U R2 U',45
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,R2 D F2 L B' R2 U2,F2 L R F L U R' B2 L F D U R2,L2 D' B' D R' B R D B' L2 R D R' D',R B L' B' R' B L B',42
