scramble,orientation,step_0,step_1,step_2,step_3,total_moves
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,D R F2 L2 B F2 U' F,U B U2 R D' B R F R2 U,B F2 R2 B' R' D' U2 B' L' B' U2 R',B2 L' U2 L F U L' F2 L2 F2 L F' U' B2,44
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,L F U B2 R2 D2 B' U',L' B' U' B' L' U2 F L B2 F',L F' L B L2 F U2 L2 D L D',L R' D R D' R B' D B L U' B' U L2,43
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,L F' R B' D B2 R,F' L' R' D' F D' F L2 R F',F D R U F D U2 B' R U' B2 D2 U2,F2 D' L' D' L U L' U2 L2 D' R' U B2 D',44
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,B' L F2 R' D2 F' L U,F L' F' R B D R' B',R2 D2 B R' B' R2 B D L' R' F' L B' R,R U L' U R' F' L2 D2 R' B' R D2 F' L',44
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,D2 B2 L' F' L2 D F2 D,L2 B R D' R2 U2 R B L' B2,B2 U F2 U' B2 R U F' L2 F U' R' F2,D U' F2 R' D U B L2 U2 F R2 B' U2 F,45
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,R2 F' D' L B2 F2 D2,F L' F2 R U2 R' U2 F,B' R' U' L U' F' U2 L2 F R U' L2 B,D' U' F2 R F D' F D2 R' D' R' D R U,42
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,B F D2 L D' U' L' B2,R' B2 R' U B' F D2 R2 B' R F',F U' R B' U2 R' D2 R D2 F U' F2,D' L2 U B' U' L F2 R' F L F' R D2 F2 D,46
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,L' D' R' B' D2 B' F,R2 D' R D F L F' D' R,D' U2 F R2 B' R' U' F' U B2 L D,D F' R' D' F' U2 F L' F' L U2 R' D2 F R,43
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,D' U2 L D2 B2 U L' B,L F L R' F' D L F2 R F2,D2 R D2 B2 D' R' U' B2 D2 L D' B U,U F2 D2 B' U R' F L' U' R2 D' B F2 L R' F,47
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,R D2 U2 F' D2 L F,D' L F R2 U B F' U' L2 D,R B2 D' U2 B' D U' L U' B2 R',D F R2 F R B F R2 B' D' F' D F' R F' D,44
