scramble,orientation,step_0,step_1,step_2,step_3,total_moves
U' R' U' L2 F' L' U2 R' D' R' L F2 U' L R' U' L D R' F R2,x2,U L2 R' B R',B R2 D R2 D' F' R U2 B' R2,L' F' L' F' L R' D' F' L F D' R,F' D2 F' D' L' F' L D F2 D' F' D' F,40
D' F B R2 B L2 F2 U R B R L2 U L F L' U D2 L' B F',x2,L F' D2 B',B L2 D L2 U' B U B2,F L2 D' F U2 F' D' R2 F D2 B U2 F',F R F2 U2 L' B L' B' L2 U2 F R',37
R2 L2 B U' D L D2 U' B F' U2 D B' D L D' L2 R2 D U,x2,U' L' R2,D2 F D2 L' B U R2 B' L,F2 R F2 L D2 B U' B F' L F U' B2 L',B' F2 L' B2 R2 B L' B L' F2 L' B R2,39
R2 U2 D2 B2 F2 U F D' F' U D' L' D' R2 U2 B2 D R' F' D' B',x2,L2 D2 B' F',D2 R' B' L U' B R D2,D2 F2 R2 F R D' R B D2 B2 D B D' F,F R F2 D F2 D2 L D L B' U B L2 R',40
D U B' U B2 L2 F R2 L D' B' D R2 L B D2 U2 F D2 B2 U2 B2,x2,B D' U' R2,U2 F2 U2 R' F2 U' B2 U',D F D B L D F' D2 L' B' F' D2 F' L F,U L2 F' D' F D2 L2 U B' D B2 D' B U2,41
D' U B L' B2 F R2 F' R B2 F2 L' F' L D' U B' D F B' L2 U L B,x2,L B D U2 R2,B R2 U F' R U2 R2 B' F R',R' D' B F' D' L D2 L' D F' D B' F2 D R,F R F' R2 U2 L' B' R' B L R U2 R,43
U' B' R B R' U F2 L D R' D' R2 L U2 L2 U' F2 D R2 D L' D',x2,L' D2 U F2,B2 L2 R F R' B2 D L2,F' U' L' D2 F2 L B R2 D' R B' F' U L2 D2,D2 F2 R2 B R' F2 R B' R2 D2 F2 L' F2 L,41
R D' L2 B L U2 D F B U2 D' F' D2 F2 R L2 U' L D' F',x2,D F' L',B' L' B D2 B D' U2 B' L,R D' L D B D U2 F2 R F2 D' U2 B' R',U L F L' F' L2 B' D' B2 D' B2 D2 B L2 U',41
D B' U D L R2 D' U R2 B R2 D U' B L' R2 D' L' U2 F' R D' B F,x2,U' B F' L',L2 U2 B2 D B' L' B' U2 L2,U F D' U2 B' R' U R' U' B D U F',D' F' D' R2 B2 U' B' U' F' U2 R2 B' D F D',41
F' U' R2 F D' R' L2 F' B' D' U2 R2 D F2 U B' D' F2 D' B D',x2,B' U F L' U,D' R' F R2 D R2 F2 R,D' L' B' F' L2 B2 F' U' R2 F2 U B2 L B L,F2 R F' L D F D' L' R' F2 L F L',41
