scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,B2 L' D,U' L B' L U' B' L,D' L' F' L' U R' F' R U' F' U2 F2 L2,L' U' L B' U L U' F' L2 B F U,R' F L2 F2 L U L' U' F2 L F L F2 R,49
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,U F D',U' R D' B' F2 D R',D B R B2 L' R' D' F' D F L B,R B' F L2 B L2 U B' U' L2 F' R',D2 F2 U F' L2 B D' B' L2 F2 U' F D2,47
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,L' F L' F2,D B L2 D' L U',R B' F2 D' B' D R2 B2 F2 R U L2,L D L2 B L2 B' L' D' B L' B',L' B2 L' F' L B2 L' F L2,42
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,U2 B L' D,U' F R F' L U2 B2,L2 U L' D2 L D' U2 L F' L2 F D' L',U B' F2 D' B D L B L' F2 U',D2 F2 U F' L2 B D' B' L2 F2 U' F D2,48
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,B' D' R,U2 L F' D F2 R' F',U2 F2 D F2 R B R2 U2 B' U2 R U,B' R' F2 L F L2 F R B' U2 B2,U' L' D' L U L' D L,41
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,U' R' D2,U2 B' D B2 L2 D' B,B2 L' R2 F2 D2 R2 U2 L U' L2 B2 D L',D' B' U' L R2 U L' R2 U B D,R2 B' D2 F D' B' D2 F' D2 B D' R2 B,47
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,B L2 F',B U2 L' U2 B U',B R' B' L B2 R2 B L2 R' B L U',F2 L' R' F L2 D2 L2 F L R,D F' U2 F2 U' L' U L F2 U' F' U' F2 D',45
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,U' F D,L2 U' B2 D2 L D2,D2 F' D2 U F L2 D' L2 D2 F2 D F,D L2 F2 U L U' F2 D2 B R D B' L2,D R2 U' F L2 F' U B D2 B D B2 R2 D',48
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,R2 D' F',F U F' R' B2 U' R,B2 U F' D' F L2 R' U B L2 U' R B2,R F2 U B2 U B U2 F' L2 F' R',U' B D F' D F' D B' D2 F2 U L2 D',47
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,R' F' D' F',R' B2 U' R B L B',L R2 U' R U' L' B' L B R U' L' B2,D R2 D' L D B D' B' L' R2 D',R2 D2 F' L B' U B2 R2 B2 U' B L' F R2,49
