scramble,orientation,step_0,step_1,step_2,total_moves
B R2 B' F U' B2 D R2 L2 B' R2 U' B R2 U' D' L2 B2 U2 L B2,x2,L' F' D L2 D U B' L2 R2 D',L' D F L' R2 D2 L2 B R2 D2 F D U2 B' D',F D' F' D F2 U' F D' F' D U F,37
B R F2 R' F U D2 L' F2 R U' R2 U' D2 R F2 D B' U' R2 B,x2,U' B F L F L F2 U2 B' D2,F' D2 F2 U L' U' F' U2 L B L D2 U2 R2,D' L' D' L2 B2 R' U' R B2 L' D2,35
L2 R B' L' B D F R B F' U2 F' B' L R D2 B' F2 U' B' R' U F B',x2,F2 L' U' F' D' L' D' R2 B2,D' F2 R U' L B U2 F2 D R F' D2 U' F',,23
F2 R B2 R2 F' D2 B F2 D L2 F2 D B D' B2 D2 F' L' R2 B F',x2,F R' B2 D' R B' L2 U R' B2,L U2 B2 R2 F2 D2 B2 D L F2 L' B R D B',F2 R F' R' F' R2 B U F U' B' F' R2,38
R2 F2 D' F2 D' B2 R' U' R2 D2 U2 R2 B' L F' L2 F2 D' B' U2,x2,R D' L R D U L2 B' U L,R D L' U2 R' D' F' D B U2 B F R' U2 F2,F D' F' D' L2 U2 B' U' B U' L2 D2 F',38
U' L' F2 R' L' U' D2 B' R' F' R' L' U' L2 R' D' R D2 F2 R' F,x2,F' D L2 B U2 F' D B' L,D2 R F R D' U' R2 D' R' B' U F' D' R D' R2,,25
R' U2 L2 F' L2 U2 B2 F R' L2 B2 D' R B2 D2 R U2 B F' L2 B2,x2,D2 R B L R2 D' F2 U2 L B',D' F D R' U2 B2 L2 U2 F2 R' B F2 R B' F',D2 R' F U2 F' R D2 R' F U2 F' R,37
U2 R2 F D' B U L2 R2 D' R' B' R B2 L' F' L2 R U' R2 F2,x2,R F' D R' F D' U2 R' F2,D U' B D' R U F' D' R' D2 F' U' B' U F D,D2 R' F U2 F' R D2 R' F U2 F' R,37
D B L' F' L2 F U2 F' R2 L D L' U' L' F2 D2 L' R U2 D' F2 B2,x2,L D' L2 B R F' U R B',F' R U2 B U2 F D F' R D U' B R B U,F' D2 B2 U' L' U B2 D' R D' R' F,36
B L R' U' D' L2 D B2 F R B2 D U2 L' U L' U F' U' B U2 R F L,x2,R U B' R' U L D2 R' B2 D',F R U' R2 B2 F' R F D2 B D2 R2 U F2 R',F2 R F' R' F' R2 B U F U' B' F' R2,38
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,F L' D U' B2 D L R D,U2 L B D L2 F R2 B2 F2 R' B2 D L B,,23
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,D' R F' R D' R U' L' B F',R D F2 L D L' R2 F R' F' R2 D' F' R',D2 R' F U2 F' R D2 R' F U2 F' R,36
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,L2 F' D' F' R B' D L D F,L' U2 B' U F' U' B2 D' R' U2 L F' U B U',R2 F2 R B' D2 B R' F2 L' R2 D' F2 D L,39
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,F2 U2 F' D2 U R B' F' D' R,D F U' R D B' R' D' B' R B D' U' B' U2,L' D' F2 D L R2 F2 R B' D2 B R' F2 R2,39
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,F' L' U' R D2 L' U2 F' L2 R',F L' R B' F D' U2 F' D B L' U L' U' R',R2 F2 R B' D2 B R' F2 L' R2 D' F2 D L,39
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,F2 D R' B2 D' R2 F D B2,D B F2 U' R' U B' L D' F U2 R U2 F' L',,24
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,R2 B D2 F' D' F2 L R U2,U2 R' U' R2 F' L2 F' D B2 F' U2 L' U B U L2,L' D' F2 D L R2 F2 R B' D2 B R' F2 R2,39
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,R2 U' L' D' B F D U2 R U2,B L' R' U2 L2 U' B' U' B D' L' R D' B D' F,F2 R F' R' F' R2 B U F U' B' F' R2,39
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,R' B2 F D' F' U F2 R B L2,U' L U R2 U' B L' R U2 L' D' U L' U2 R D2,L' D' F2 D L R2 F2 R B' D2 B R' F2 R2,40
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,U R2 D2 F L' U L2 U' B' L2,U' F2 U2 B D R B F2 D2 R' B' L2 F R' U' L,R2 F2 R B' D2 B R' F2 L' R2 D' F2 D L,40
U2 B D R L F' U R U2 D B D2 R2 B R2 L F' B R L F' L' F' R,x2,L2 D' F2 R D B F2 L',U L' U2 F R' D2 F R' D R2 F' U F2 L',R' F U2 F' R D2 R' F U2 F' R D2,34
D' F D2 R2 U2 R B' U2 F R D' U2 F' B2 U2 F' U' F D' F U' R',x2,L' U' R D U2 B U2 B' L,U R D R U F2 U L' D2 L2 U L' D L,F D' F' D' L2 U2 B' U' B U' L2 D2 F',36
B2 F' U2 L' R2 F B2 L R2 B2 U' D2 L D2 B F2 D2 R U F' D2 R' B2 U' B,x2,U' L' F' D' R' U2 R B2 U' L B,U2 B2 L2 D2 L2 B L2 D' B2 U' F2 D U' F' D',F' D2 B2 U' L' U B2 D' R D' R' F,38
F' D2 B' F2 D R U' B2 U2 R2 L2 B U' F' B D2 F2 B L R,x2,B2 L' D2 R U R B' U B',F U2 L2 R2 F2 R2 U2 F2 D R' D' L2 B' U2 L2,D2 R' F U2 F' R D2 R' F U2 F' R,36
B D' L D R' D' B D' U R' U' B2 L B' F' D' F' B' D R2 U L F U R,x2,L' D B L2 D' U R2 B L F,B D' B D' B' D L R2 U F2 R2 U2 R' U2 B2,D2 R' F U2 F' R D2 R' F U2 F' R,37
U2 L2 D R L2 F B U' R' U' D' R2 F D' U L U' R L B' U2 D2 R' L' B,x2,U B R' U R2 D R B2 D B,R2 U2 L' B D2 L2 D' U R U F' D' U2 B D U2,L R' B R' B' R2 D2 L' F' L D2 L',38
U2 R F' R2 D U' B U' F' L' D' F2 L2 B2 R' U F U' R2 D2 B2 R' D' B' L,x2,L2 R' D' F2 R2 D' B' U F2 L D2,U' L F' L2 R2 F2 R D' L2 U2 L2 D B' D' R' U',F D' F' D' L2 U2 B' U' B U' L2 D2 F',40
R D' U' L R F' D F' U2 B' L' U' R' D' L' B R' L2 U F' L2 U2,x2,U2 B2 F2 L' R' U B2 D2 L,B2 U B' R F L D2 L' D' F D2 B2 L2 U B,R' F U2 F' R D2 R' F U2 F' R D2,36
F' D' L2 U R2 L2 D' L2 U' D' B L2 R2 U B D2 R B F D F B L F',x2,D R' F U2 B2 L2 B' L' F D2 R,L' F' D' F L F2 L F2 D' U2 R B' U' L2 U' F',F2 R F' R' F' R2 B U F U' B' F' R2,40
F L' F D' L2 R B L' D' B' U2 R B2 U2 B2 R2 U F' L2 B' R2 L F2 L' B,x2,U2 R2 U R B D' L F' D' B,L2 D2 L2 F' L F L' U2 B R2 D R' B' D' R U2,D2 R' F U2 F' R D2 R' F U2 F' R,38
D F' U R2 F2 D' B D' F D B D' L' R' U2 B U' D2 F' B D L2 U,x2,U' F' L' U R2 F L2 R U2 F',U B R D2 B' D U' L D' B' D L' R F2 R',L' D' F2 D L R2 F2 R B' D2 B R' F2 R2,39
U2 L2 R' F R B L F2 L2 F' L2 B R2 F2 R F2 B2 D' U L B,x2,D2 B D2 L' U F2 L' D U R,D2 F' L F2 L2 F2 R2 B D2 R' D2 B' R2 D' L',L' D' F2 D L R2 F2 R B' D2 B R' F2 R2,39
D' U' L U2 B' D F' U R' L2 F D' R' U R2 U2 B' F U L' U,x2,B' F' U' L' U2 R' U2 B' D' L',U' L D F2 D B' R B L2 F D2 B' L' F U' L2,F D' F' D F2 U' F D' F' D U F,38
R B2 R2 L' U B' L R U' R' U L U' D' F2 L R' B F R U' B2 F2 U',x2,R' B2 D R2 F L' U L' F',R D' L D L2 R' F L' B' L' R2 B' R2 B L',R2 F2 R B' D2 B R' F2 L' R2 D' F2 D L,38
L U' R U R2 U2 R2 F' B U B D2 R2 U' L F2 B U L2 B',x2,F U2 B' L' B2 F D B2 R,L' R' B' D B D' B' L B R2 F' R' F' L,D2 R' F U2 F' R D2 R' F U2 F' R,35
F' B' R' U D2 B2 U F' L' F' B2 L' F' R2 U' L2 R2 F L' U R L F' D',x2,L U2 B' R2 B2 D R2 D2 L,B' F2 U F' D F D' L' R D2 U' L B' L' D' F',L' D' F2 D L R2 F2 R B' D2 B R' F2 R2,39
U' R' D2 R2 F' R2 D F' U2 R' D2 B2 F L F' R U D2 R2 F2 U,x2,F2 D2 L2 R' U' F L R U L2,U' R D2 B D2 R D R' D2 B U F D' R2 F' D',R' F U2 F' R D2 R' F U2 F' R D2,38
