scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,L U2 R2 F U B2 F L,F2 R F D R D' R' F,R F2 L' B U' B' L2 D L' U' R2 U,R D' B2 F D' B F' R B D R',39
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,L2 D' L2 B L D F2 L',L2 U2 L F2 R' F2 U2 L,D2 R' F L' R2 U F2 U F' L R2 D F',R B F D R D' U2 F U2 B' R' F' R2,42
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,U' B2 L B D' R2 U2 F' U,F D F2 D2 F2 D' F',F' L2 D' F D' F R2 B' L F' L2 U2 B',R' D F' R B R F D B' D' B' D2 R,42
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,D L B' D2 B' D2 F2 U2,L D R' D L' U F U',D' F R2 F2 D' U2 L2 D B L' D L' U2,D2 R' D' L R2 B' R B' L' R2 D R D R2,43
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,L D' L2 R2 D2 F2 L B,R2 F' L' F R2 F' L F,D' F D2 B R U F' D2 L' D2 U' B',D R' F' R2 F L D B' D' R' B2 L' R2,41
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,D' R D' L' F U2 B' L' U',L2 B D' B' R B R D B2 L2,B2 D2 B2 U2 F D B' F L' B U2,B' D' U B R2 D2 R2 B R D U' F L2 F',44
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,F D L' B F D' L U' L' R,L' F R F' L F R' F',F' R2 F D' U F' D U' R B' D2 B,R' B2 R2 B2 R2 B' R' B' R' B' L' D L B,44
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,U F2 U2 R F R D' L2 D',F' L2 F' U2 F L2 F R2,R D' R' U R' B R' B' R2 F' L D' L' U',R B' L2 F2 U' F2 L2 D' U R2 U' B' R',44
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,D B' U2 F2 U' R' B F U,L D R' D L' U F U',F' R D2 F2 D2 F' D' F' R' D2 R' F D,D2 L R2 B L2 U2 L R D F2 L' R' U2 L D2,45
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,U' L' D' F2 U R2 F U',R F2 R' F2 L' F L D' F',D B2 D U' B' L' U B' D R' D R D,R2 D B' R' F' R2 F R D B F' R' F D' R2 D2,46
