scramble,orientation,step_0,step_1,step_2,step_3,total_moves
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,U' L' B2 F2 D' L' D2 U,R2 D B2 F2 L F U' L U B D2 B R2 F2,L' U2 B' R2 B' R2 B2 R U R' U2 L U',U B2 U' R F2 R' U B2 U' R F2 R',47
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,R2 B L D2 U' L',U' L2 U2 R2 F' U2 F2 R' F' U L2 U R2,R' D F2 D' R D R' F2 R D',R F2 R' U B2 U' R F2 R' U B2 U',41
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,F L2 D U2 L' B2 L2 U,B L' D' B' L' U2 L2 D U' B' R D' R' U2,F U F' D2 F U' F' D2,R F2 R' U B2 U' R F2 R' U B2 U',42
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,F2 D' F D' F' R' U' L,R2 B2 F' U' R2 U F' L' R2 F2 L B2 F L2,F' D L2 D' F R2 F' D L2 D' F R2,,34
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,D' U L D' B' L2 F' D,D' R2 D F' D R F D' B F U' B2 L' B,R2 U' B D' F' U2 L2 F' D B' U' F2,,34
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,D L' D U2 R2 U',R' U2 R' B' U F2 U' R D B L' U2 F2 L,D' L2 U2 L F' U2 F U' L D F2 L' U' L,,34
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,U F D2 U F2 R,B D' F' U2 F' D B2 D B F2 D R' D' R,D L2 R U' L' R' U2 L' D' R B2 R',,32
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,R' F' D' L F' R' B U2,D R F R D B U R F U' F' U2 B' D2,R2 U2 L' D L U' L' D' U' R2 U L U',,35
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,U2 B' F2 L' F2 R U',F D2 R2 B' D F2 L D B F2 D' R2 F D2,D U L U' R F U F' U L' U2 R' D',R F2 R' U B2 U' R F2 R' U B2 U',46
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,U2 L D' U2 B2 U' F' D2,B F2 D' U2 F2 R' F D' U' F2 U R F' D B',B R D2 R' U' R D2 R' U B',R F2 R' U B2 U' R F2 R' U B2 U',45
