scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,R' F L2 R' F D2 B' R' U' B2,L2 D' B2 D' B D B D L2,U2 L F D F D' L' U' F' U',R' F R F2 U2 B' L' B2 L' B2 L2 B U2 F,43
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,F2 D F L D L2 R' U2 F2,L' U2 F2 U2 L D2 R D2,R B U' F' L2 F U2 B' U' R',F' R' F R2 B R D2 B' D2 R' B' R',39
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,D B' U' L U F' D2 L2 R,F' L2 U L2 F2 D F2 R2 F D',B' U' F2 U' B F' L2 F U' F2 U,U' F' U2 B' U' B U2 B' U' B U F U,43
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,R' F' L D U R D B F',D R D R' D2 L D2 B D2 L',L2 F' L2 U R U' L2 R' F L2,U' R2 D' F2 R' U' R F2 D R' U R',41
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,B2 L R' F D F R D2 R,L2 U B2 R2 F2 D' R2 B2 U',U2 F' L' F D' L2 U L D L U,F' U F D2 F2 D F U' F' D' F2 D2,41
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,F2 D' F2 D2 F' U2 R2 U R',L' F L U2 F2 U2 F U2 F U2,L' F' L D B' R' B D' L' F L,F' R' F D2 R' B R' B' L R B L' D2 R2,44
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,F2 U' B R' F' U' L U' B R2,F2 D R' U' R U' B U2 B' D' F2,U F' L' F' R' F' L F R F2 U',D L' R2 D2 L R' B' D2 B D2 B' R' D',45
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,L' B2 D F D' F D2 L' D,U L2 D' L2 U B' D' B' U2 B2 D2,L2 B D' L' B' U' B D B' L' U L',R2 B R F' R U2 R U2 R' U2 F R B' R',46
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,D' R' D' L B' R' B' F' D' R' U',L' R' B' U F U' B L R,L U2 R' F2 R D' U L' D L' U,D2 B' U' B U B' R B D2 U2 F2 L F2 U2,45
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,D2 F2 U2 R B2 D B' L F2,B2 L2 B' L U2 L B' R2 F' R2,B F2 U B L B' U' L' F' L' B' F',R' F2 L2 U' R' B' D' R D U2 R U' B L2 F2,46
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,B2 U' R' F' D2 L2 B L D2,L' D B' F2 R2 F2 R' B R D' L,F' D2 B2 D' R' D R B R2 B D2 F,R B R2 B R2 B R2 B2 R,41
U' D2 R2 D' R' F' D' L B F L' R F' R2 B' R' F2 D L' R U' F,x2,U2 F' D B2 F L R B U' L',D R D R' B F2 R' B' R F2 D2,F D U2 F D' U L U F' L U' L',R' D2 L B2 U R U' L' R' D' R2 D',45
F2 U F2 D2 L' U' F' B' L D L2 B2 F2 R L D2 B R2 U' D' L U,x2,D R D R U' B L' F L2,L R D2 B2 D2 L' B' D R' B,D2 B2 R B R' D B D' B D2,U' F L2 F' U R2 U' F L2 F' U R2,41
U L2 U D' R' D2 U F' D2 L B L B2 L' D L' D R' U2 F2 U' F',x2,F2 R2 B' F R' B' F' U' R2 U',L D' L' F2 D' R D F2 D,D' B' U' L B2 L' B2 U B D,F2 U2 L B2 D2 R' F2 R D2 B2 L' F2,41
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,F2 U' R B' L2 F2 L D' B L F,D U2 R2 F R' F' R' D' U2,L' B2 U F U' B2 F' R' F L R,L F' U F' U2 F U F' U F2 L',42
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,U B' D F D2 R U B D' B,L2 D' U' R' U' R D U L2,D2 R B R2 B' R' D' R2 D',U F L B2 R' B' R2 B' L' F D2 F2 U',41
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,R D2 F U2 B' F2 L D' R' U',F L' U2 F' L' D2 B D2 L2,D' B R D2 R D2 R2 B D' B2 D2,B' U R' U2 R B U F' L' U2 L2 U2 L' F,44
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,R F U' L U2 R' B' L2 B2 R2,B2 R2 U L' D L U' R2 B2,U' B L D' L' D L' B' U,L2 U2 L' U R2 B F2 L' D' L F2 L' B' R2,42
B2 R2 B F R F R' F' U' D2 B' F' L2 R U' B' L2 R' D2 B' U2 F',x2,D B2 F D' L' R2 D' L F2,D' L2 U' B2 U2 B' U' B' L2 D,U2 F' L2 F D2 U2 R B R' D2,B2 R B R' B2 L B' F' U' B' U B F L',43
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,U2 B2 U B' R' U2 F L' D,D2 F D' B' R B D R' F' D2,U F2 L' F' U F U' F L F2 U',L R B' D' U' R' B' R B D U R B L' R2,45
