scramble,orientation,step_0,step_1,step_2,total_moves
L2 F' R' B R' D' F D2 B U' L2 U L2 D F' U R2 D2 U' B' D2 R,x2,F' U2 F2 R' U' R F2 R B,D' F' L' B D L2 D' B' L' B2 L2 F D,U2 B' U' L2 D2 F' D' F D' L2 U',33
F R' F R F' R F L' R2 B2 L R2 B D2 B' D F L' U2 D2 B' U',x2,F' D2 B2 D' B2 D2 L2,L' B U R2 B2 U2 F' D L2 F2 D L2 D U L',U2 B' U' L2 D2 F' D' F D' L2 U',33
R2 B2 L' D F' U B' F R' D F' R' D F2 B2 R2 B2 F2 R D F L2 R',x2,R' F' U' R2 F D' R' F2 R B,D2 R' B2 D2 U R D2 L2 B' D2 U R' U' L' F2,U2 B' U' L2 D2 F' D' F D' L2 U',36
D2 B U L R' F U2 R F' R L2 U2 F B' R' B' U' B U' D',x2,L F L' D L' B R' B R',U2 L' U' R' U2 R2 U B' D2 B2 U' B L2 R' B2,U2 B' U' L2 D2 F' D' F D' L2 U',35
F' B2 L B2 U B2 R' B R U' B' D L2 R D' B2 U R2 U F' R',x2,L2 F' R2 U' L' F' D L' B D,U' L D L2 U2 F L2 F' D' R2 F2 D F' L' R2,R' F R2 B D R' U R D' R2 U' F' R B',39
U2 R' D' F2 R2 L' B2 U B R2 D' U2 R' D2 R B D R L' B2 R',x2,F D' U' L' D B L' R,L B L2 U2 L U' B U B' R2 D' L D2 L' R2,R2 B R2 U' R U R B' U' B R B' U R2,37
U2 B F' L D B' L' R U2 D2 R2 L2 U' B F2 U R' D2 U2 R2,x2,L R2 F L U2 B2 U2 F' U' R',U B U' B L' B' U' B R2 B D2 B' D L' R2 B2,R' F2 D F' D' F2 L2 B' U' B L2 F R,39
D2 F2 R B' D' L' B2 F2 D L' R' F2 U' B' D2 F' U' B2 U' R2 B2,x2,B2 U R U2 F2 L' U B' D2 F2,L R2 F' R2 B' L' R' F' U' L R2 D B L' R',U2 B' U B2 D' B U' B' D U B2 U,37
R U D2 R B' R' U' R2 B2 U2 R L F' U F R' U' D' R' B',x2,R2 D2 L2 U' F L' B R2 D' B',D2 R2 F R2 D2 R' B' R2 F D2 F' L2 D' R' B,R' F R2 B D R' U R D' R2 U' F' R B',39
B' R2 F D' U' F2 L' D' U' B L D2 B' U2 F D U2 R' F' L,x2,U B R D2 R2 B R' B D2 B',L2 U2 L U' R' F2 D' L D U' L2 R' F2 L' R2,B R2 F R2 D2 L B L' D2 R F' R' B',38
R2 B2 D' R2 U2 F2 B D' F D B2 R' B2 U2 R L' F' L B2 L F2 B D L2,x2,R' D U2 B L' U2 B' R' B2 F',U R2 U F U F' U' L' R F' L F' R U2,F D' R2 D F' L2 F D' R2 D F' L2,36
D2 U' R2 L U2 B2 R' L2 B U L2 D F2 R' D2 R' L B2 F2 R' L,x2,U R D R B2 D2 B L' R2 F2 R',R' U L' U' L' R' D' F2 R2 U' L' B' L' B',R' U' R D U B2 U2 B' U B U B2 D',38
U2 L2 F' D2 U2 L R F' R2 D B2 R' L' D U2 B D R2 F2 B' D2 F' U L,x2,D' U' L2 R2 B U2 R F' R',B U' R2 D2 F D2 R2 U L2 B' R2 F R2 B,R' F2 D F' D' F2 L2 B' U' B L2 F R,36
R' L' U D' R' D' R L B D2 B2 D L' B2 L U R2 D B2 F2,x2,R' F U2 B R2 D2 U L B2 R,U2 L2 B' L' R' F U R2 B' L R F R2 U' B,R' F2 D F' D' F2 L2 B' U' B L2 F R,38
F2 U' F L2 U2 B' L' D' B L D' B' L2 D' U' L' B F2 U R B U',x2,D' B2 R2 D' B R2 B D2,U2 B U' B L' B2 L2 U2 R2 B D B' L2 R2 U,R2 B R2 U' R U R B' U' B R B' U R2,37
U' L' D2 F R' L' F' D' L' B R L2 B R L2 U' D2 B' R' F2 L R B,x2,U' F U2 R2 B2 R' U L' D' F,D2 L2 R D L' F D2 L2 F2 L2 D' L' R2 U R,R2 B R2 U' R U R B' U' B R B' U R2,39
R2 U2 L' U D2 B2 L' U2 F U' F U' L2 D' U' B' F' L D2 U2,x2,B L F2 D' F2 R2 U2 L2 D2,R' B2 D L2 D R U' F2 R2 F R U L' B2 F2,L2 F D' R2 D F' L2 F D' R2 D F',36
B U2 L' U B F2 L R' D' L D' R2 L2 B' R L' B2 L' U D R U R2 L,x2,B2 F' U2 R2 U' F L2 F' R D2,U2 L' B2 R B' L2 B D2 B2 L' R2 U' F2 U2 R,L2 F D' R2 D F' L2 F D' R2 D F',37
R' D2 R' D' F' D' F2 L' D2 U R2 B D F R' D2 U L' B L2 R U' R2 U',x2,L' D L' D R' U2 B' D2 U B2,R' U' B' L' B' L2 B2 L' B U R' U' F2 U2 L R2,B R2 F R2 D2 L B L' D2 R F' R' B',39
B' F2 U2 D L D U' L' F' R' U' F2 B2 R' L2 U' B2 U' F L' F' U' F2,x2,L2 D L' R B' R F2 U B F,B R2 D' L' D F' L' R2 B' R2 F' R' F' D2 F R',B R' F U R2 D R' U' R D' B' R2 F' R,40
U L2 B' U' D2 L2 R' U2 F2 L2 F2 B2 L' U' F R F' L2 U' B' L2 U F' D,x2,F' U' R2 U2 L2 B L2 D' L,L R' B2 L' U2 L2 U R' U F2 L' R2 B2,F D' R2 D F' L2 F D' R2 D F' L2,34
F2 B2 D U R L' F2 D2 B U' F' U2 F2 U' L2 F2 R2 F R U2 F,x2,F' D2 B' D U2 B' U' F R2 U2,L2 U2 L2 B2 U L' U2 R B R' U R' F2 R B2,D U L' U L U2 F2 D R D' F2 D',37
U L2 U2 R L F' U R2 U D F L' F' U R' U' B R2 D2 F U' L2 F2 D F,x2,B' U' F R' F2 L U' F D',R2 F2 L' R' F2 R2 F' L2 F R2 F2 D' L' D R',,24
R B' U' B F U' F U2 L' D R D2 R2 D2 B' D2 F2 R2 L B F' D L2 D,x2,U2 B L B R D' F2 U2 B F',D' B' L U L' B F' R2 D R2 B' F D U',D U L' U L U2 F2 D R D' F2 D',36
L' R2 D' F2 R' B2 R' U L R F' R' L F2 R' U D2 B' D' B,x2,U' R' D F L D2 B2 F' U F2,R2 U' R2 B2 D' L B D2 F D F D' F' D B,B R2 F R2 D2 L B L' D2 R F' R' B',38
L' D U2 F D' R2 D2 L U L2 D' L' R' D' U R U2 R' L' U L2 B2 F2 R2,x2,D2 U2 R' D' R' D2 R U2 L U2,B2 U B R' F2 R' D F' L2 R D' L D R B,F D' R2 D F' L2 F D' R2 D F' L2,37
L2 B U' F' U' B' L B' U' L B' R2 B2 R2 D2 R U D' B' D R',x2,D L D' F' R' B L R' F',U' B2 R' U R' F2 R U' F R U B2 L' U B,R' F2 D F' D' F2 L2 B' U' B L2 F R,37
L2 B L F' R2 U' D' R2 F' U' L2 D' L U L B' D2 B2 D2 R' U2 L' B2 R F',x2,R' B' L2 F' L2 D U2 L U F',L' D2 R2 F L2 D B' D2 L2 R F' D2 B2 L2 U L2,B R' F U R2 D R' U' R D' B' R2 F' R,40
R2 U' R2 D' R' B' R' B R2 U' R' D' F2 L2 D2 B D' R2 L F U2 R' D2 R2 L',x2,U' L U' B' D2 R2 B' L' U F' D',B2 F L' B2 F' U' B' F' L' F' U F2 L U' B U,U2 B' U B2 D' B U' B' D U B2 U,39
B L' F2 R' F2 U B U' F' R D' F' B2 L' B F R' B' U2 L R U' F B2 D2,x2,R' F2 D U L2 D B U' F,L B' L2 R2 F2 R' D' L' R' U B R D R' U' B',U2 B' U B2 D' B U' B' D U B2 U,37
U F' R' U' R F L U F' U' R L U' D R' L' U' L' R U D,x2,U' F' R' B2 L' B2 U2 R2 D' U2,R2 U' R2 D2 B' D' L' B' L B2 D' B2 D' B2,B R' F U R2 D R' U' R D' B' R2 F' R,38
F2 U2 R D R' U' D2 L R2 F2 R L D' F D' F2 U B2 F' U D' F R' L,x2,U2 R D' R2 D' F D2 F U',D' F' L2 R D F L' F' D2 L' D L' R' F D,,24
R D2 F' B' U2 D F2 R2 F' D' L2 F2 R' D' L U2 D L2 F R' D2 R B,x2,B2 D' U2 R F U' R' D B F2,L2 U' B' U2 L R' F U2 L R' F D2 R2 U',R' U' R D U B2 U2 B' U B U B2 D',37
F U' R' B' L' R D R2 B2 L F' U D L2 B2 R' U' F U F2 B,x2,U' F D' L U2 R2 F D' R2 B,L B' R' F2 D2 R2 B L U' R' U' L2 F2 U2,B R2 F R2 D2 L B L' D2 R F' R' B',37
U D2 R' L F' L2 B D L' F D' L2 R2 D2 L2 F' D2 R' F U' B' D2,x2,L F2 D' F' D2 L2 D' U2 R' U2,L' R' U F2 D2 R B L R2 B2 D' F' D' F2 R2,F D' R2 D F' L2 F D' R2 D F' L2,37
U2 L2 B' F U R L D' L2 F2 L2 B2 R2 D' U' F' U' R' D F R2 L2,x2,B2 D' R2 F2 U' F L U B L',L R' U L' U' L2 U R D L' D' B L R D' R',R' F2 D F' D' F2 L2 B' U' B L2 F R,39
