scramble,orientation,step_0,step_1,step_2,step_3,total_moves
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,F' U' L R2 D,D' R B' F' U' L2 B L2 D R' B,L' F' L B' D2 B L2 F2 U' F R' F2 U2 L2,F' L' B' F U2 B F' L' F,39
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,D' B' U R2,L B F D' L2 D2 U2 L2 F' L' R U2,R D' L' F U' F L D' B D' R' B D' F,U' R' B D2 U2 F' L F D2 U2 B' U,42
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,U' R D' U2,U F' L' U' B' D B2 L U B2 F L,D' B2 R D L2 R2 B U2 B' U' L2 B' R B',U F' R' D' B' U' L' U L B D R U' F,44
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,B2 D2 L' U L,D L B2 D' R' F' U' L' B' F R2 B2,L' U F2 L F2 R' U' R' D B D' L U,B' U B R U2 L' D' B' D L2 U2 L' R',43
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,R' D2 F',B' L' D' B2 L D F U' F' D L' D B',R B' R2 U2 R2 U2 R2 U2 B R',L U' F' L2 U' B' U B L2 U F L',38
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,F' D' L2,B L' U' L2 U B' D' U' R B D R',F R U R D U' R2 B' R' D' F' R2,B U R B U2 B' U' R B2 R2 B2 R2 B R2,41
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,U2 L D2,D2 F' D' L2 D' L2 F R' F' U B' L,F R2 F2 D U2 R2 B2 D' F2 U F' D2 B D2,F' L B' F U2 B2 F2 D F' D' B' F L F2,43
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,F2 U L',B F' R B2 U B' D' F R' D' B' L2 B2,R' B' D' L2 F' R F2 L' U2 L' R' D R B2,F' R' F R B U2 F' U' F' U F2 U2 B',43
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,L' B R U2 F',D2 U2 L F2 D U' B D B' D' R D L',L' R' F2 L B2 D2 F' R2 B' R2 F L' D2 F2 L,U' B U B U B U' B' U' B',43
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,B2 R' D,F' D L' U F2 R B R' D' B' U' F' R',D2 U B U' B' R2 F2 D2 F' R F' R U' B' D2,R2 U F2 D B D B' L D2 F U' F R',44
