scramble,orientation,step_0,step_1,step_2,total_moves
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,B2 L2 B2 F L' D U F,R2 U' R F' D B2 U' L' D' B2 L U2,B' U L' B R B2 D2 B D2 R D' L R2 U',34
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,R2 D' L B' R' F' D2 B',B F' U L2 R' F' R' F2 R' B' D2 U2 R',R' B' R2 D R2 D' R2 B R D B' R B D',35
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,D U F2 L U' B' U2,F L F' U F' D' U' B D2 R D' B',L B U R D2 R D R2 U' L B2 L' B' L',33
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,L' U2 F' D F D2 R,F D' L' F' U F' D B' D2 U' L D2 R2,D' R2 B2 R2 B R2 U R2 U' R2 B R2 D B,34
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,L2 R2 F L' B D2 U,D' R D2 U L F' D2 B' L' D L' U' F2,U' B2 L2 U2 R D R F2 R2 U2 L B' L U B,35
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,R2 B' F2 L' D' U2 F,F2 D U' F' D2 U' R' D2 L' U2 L' D' F2,R D B D B2 L R' U' B' R' U2 R B' U L',35
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,U2 R2 D' B L' F D2 B,L D' R U2 B R' D2 B' R' B D' B' U2,B' R F' D2 F L2 B2 D2 B' D2 B2 L2 D2 R' B,36
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,F2 R U L' F2 U,R' F U' R2 D L2 B D' U' R' F U' B2,L2 R2 U L2 U' B F2 D2 F2 D B' R F' L2 F R,35
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,D B2 F2 L B R2 D' U,D' F2 D' F' L2 B D2 R' U' R' D B' L',L2 F U F' L U2 B' L2 B D U2 L B2 D2 B2 D',37
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,B2 L U' R2 B' D2 U',R B2 F L R2 B' U F D2 U' F2 D B' R',L2 R' F R' D2 L2 F' D L' D R2 U2 B' L' U2 L',37
