scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,D2 B L2 U' R' F',B2 U' F L' F R2 B' F2 U' L2,R2 D' F2 D R2 F R' F',F U2 F R U2 R' F' U2 B' R B R' F',,37
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,D L D F U,R2 F' L2 D L R' B' L F' R',R D' F' D R',L' F U' F U F' L F U F' U' F',B R' U' B L B' U R B2 D' B D,44
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,R U' B D2 R U,F2 U' B2 U L2 D2 B2 R2 D,F D' U F' D U' R F',B F2 R U R2 U F U2 R B' F D' R2 D,B2 R' D F2 D' R B2 R' D F2 D' R,49
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,L' F D2 F U R2,D L' D L' B2 D' L F U F',R' F R B L' U' L B',R' D' F D B' F D' F2 D B R' F2 R2,B' U2 B2 U2 L2 B' L2 B2 L2 U2 B' U2 B2 L2,51
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,B L2 U2 L' U' L',D B R F2 R D' F2 R2 U' B,R2 B D' F D B' R2,U' R F R' U2 B R F' R' F2 U2 B' F2 U,D' R' U2 B2 D L D' B2 U R' U R2 D,50
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,F' U F2 U R,F2 U2 B2 F2 D' B2 D' B L' B',L B' D2 B L',U2 B L B' D' B L' B' D U2 F' D F D',D' R' U2 B2 D L D' B2 U R' U R2 D,47
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,L' U2 F' D2 L2 F2,L2 D B F2 U' R2 F2 L B2,R U' R2 U R',L D R D' L' D2 R' F' D2 F R D2 R',B2 U' B' U2 R2 D' F' D R2 U' B',44
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,B2 U' B F U L',D F2 R' B' U L R2 D B' D R,B' D2 F D F2 D B R2,U2 B2 L F L' F' U B' U' B' U2 B' D2 B D2,D' R' U2 B2 D L D' B2 U R' U R2 D,53
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,B D B D F U,B' L U L' R B' L D' R' B2,R2 F R' F' U' R2 U R',U2 B' D2 L2 D F D L' D' L' F' D2 L2 B U2,B2 U' B' U2 R2 D' F' D R2 U' B',50
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,D R F' L' D2 B2 R2,D' L2 B2 F' D2 B' R D R F,L' F' R2 F L,F2 L2 F R F' R F R' F' L2 F2,R' U2 L' U L2 U2 L' F' L F U' R U' L' U,48
