scramble,orientation,step_0,step_1,step_2,total_moves
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,R' B U2 B2 F' U' R B' D' U2,L F2 L' D' B2 U B L' B L D F2,B R D U' B' U2 L2 D U F2 D2 B,34
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,U' L' U2 R U' L B' U' B' D',L F R' U L' U' F2 L' F' R F',L F' D' F2 D L D' L2 R2 U2 F R2 F' R2,35
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,B2 L' F2 U' R B D B2 D F2,B' L2 U' F U' B' R U2 R B2 F' L,L2 F2 D U B' U B F' L D2 L2 F' D' U' L2,37
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,U' B' D2 U2 B' D L2 F L' B2,B' D' L2 U L' D2 L B2 R' D2 U' B',D R B2 R2 B F2 D2 U R' B' L2 R' U' R F,37
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,U R2 U2 F' D2 F U' B2 L',D2 L2 U' R' B L' D B' R' B2 R2 U,D B L' F2 U2 F2 L' R' B F' U B2 R2 F D',36
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,L F R' B' F2 D' U2 L D' U',D' B U L' F D2 L U' B' D' L2,F' L2 B R B' F2 R2 F2 D L2 B R' F R B,36
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,L' R B' D B2 U' L2 D2 U2 F,F' R' D L2 F' L' D F' D2 R F U,R U L R D R2 F2 L R B' R2 D' L2 F2 R,37
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,F' R F' D2 R' F2 R2 U R' F2,U R2 B2 D' B' R D' R U' L,D B L D U' B D' U B' F U' B F' R' B' D',36
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,R2 B D' F' L B' R' F2 L2 U2,B' U' F2 D L' F2 L F2 L' U B',U' R2 B2 U R' F' L' R U L' R2 D' F2 L2 U,36
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,U' R2 F L R B D2 F2 L2,L U' B R' D R2 F2 R' B' U' F2 U2,U L R' F' U B' F' U L2 F2 L' R' F D' U' B,37
