scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,U2 B' F U R D,F L' D B R2 D2 B' F D,U2 F D' F' D U L D2 L' U,L2 F D2 L2 F' D2 L' U R' B2 R U' L' F',,39
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,L' R2 D R B' U' R' B',B2 R U B2 F D' L' F2,L D2 F' D' B R F2 R' B' D F L',D' L2 B2 D2 B U' F U' R2 B F D U2 F2,,42
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,R2 B' U F L' B2 U F,B' U L' B' F U B U' B,D' B R' B U2 R U' F' U B2 L,D B R' U' L' D' B2 L' B D L U R,R2 F U' R F' U L2 R2 D' B R' D B' L2,55
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,F D U' L2 U2 R' B2 L' U',B2 F2 R B' D' B' L F2 L',R2 U' B D U' L' D' U2 R2,R' D' L B' L2 B D R D' F' D2 F L' D,,41
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,B2 F2 R2 U' R D2 B' F2,D B D2 R D2 B' D' F2 L' F2,D' L2 F' L2 U2 B D2 B' D U2,D' L F' D2 F D R' D' B' L2 B L' D R,,42
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,L U' F R2 D2 R2 D' R',B D' U B' D U' B' U F',U2 F D' F' U2 B' U2 F2 U2 B D,L2 D2 B2 U2 B2 D B' U L U L B D L,,42
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,U' L' B' D' L2 B2 R' F,B R' F2 U2 F2 R' B2 D2 B,B2 F' U' F' R F R U B2,U' F' D2 R B R' B' U' B D2 U F U,R2 F U' R F' U L2 R2 D' B R' D B' L2,53
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,R' F D' L2 D' U B' R2,B2 U B2 F2 L F L' D' F2,F2 L B U' R' D2 U B' L2 F L,L' F2 L F2 R U2 B U' F' L F L U2 R' U,R2 F U' R F' U L2 R2 D' B R' D B' L2,57
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,U F' R2 D2 B D' F' U,B F D R B' D' L' F2,U2 R' B' R' B R2 D B D B' D2 U2,B' R F2 U' F2 D' B' U2 B L U L D R' B,,43
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,L2 R D F2 L U2 B R',B' F' U' B2 R2 D' B' L D',L F2 D2 F D F D F2 D2 F L',D' B U' F2 U F L2 D2 L' D F D2 L' B' D,R2 F U' R F' U L2 R2 D' B R' D B' L2,57
