scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U2 B F' L D B' L' R U2 D2 R2 L2 U' B F2 U R' D2 U2 R2,x2,F' L' B L2 U,D U' F' D' U2 R' B L F' R,B2 R' U R' F' U' R2 B2 D',B' F U' F2 L B2 F2 R' B2 U B F',D' L R' B D B' L' R D F',46
R2 B2 L' D F' U B' F R' D F' R' D F2 B2 R2 B2 F2 R D F L2 R',x2,L2 F2 D F' R',B2 L2 F' D' R' D' L' B F2 L,L2 F' D' F D L D L,D' L B' F L B F' D' L' D,D' L R' B D B' L' R D F',43
F' B2 L B2 U B2 R' B R U' B' D L2 R D' B2 U R2 U F' R',x2,L F L2 B2 L',L' U' F' D2 U' R F U' B' L' R',F' R F' R' F2 R F2 R',D2 B L D' L' R F R' B' D2,,34
F R' F R F' R F L' R2 B2 L R2 B D2 B' D F L' U2 D2 B' U',x2,B' R2 D2 U F,B2 D' F U' F' U2 B2 U L2 F,B D R2 F2 R' F R F2 R2 D' B',B U2 F R U F' U B2 L D' B D,F2 R F' R' F' R2 B U F U' B' F' R2,51
R U D2 R B' R' U' R2 B2 U2 R L F' U F R' U' D' R' B',x2,F2 R2 B D U,L D' R2 B' R F' D F2 R U',B R' B R2 D' F D F' R' B2 D,L' F' D F2 L2 F2 D F2 L2 F' L,U' R D' U F2 D U' R U,46
L2 F' R' B R' D' F D2 B U' L2 U L2 D F' U R2 D2 U' B' D2 R,x2,B U2 L' U' L2 U',D2 L2 D U B L B' F2 L2 D F' U,L2 B D2 B' L D2 L' D' L2 D' L,B' U' B2 F2 R2 B' F D B' F L U B,R2 U F' U' R' D' L' F L D R',53
D2 B U L R' F U2 R F' R L2 U2 F B' R' B' U' B U' D',x2,B' L' D U B' U,L2 B2 L2 F D L U2 B R' B2,D' L' D2 B2 R' U2 R B2 D',B' U' L' U B2 D2 B' D B D B' D,F' L B F D2 F2 D' F D F D2 B' L',50
D2 F2 R B' D' L' B2 F2 D L' R' F2 U' B' D2 F' U' B2 U' R2 B2,x2,B' U' F' R D' B2,D2 L2 U' R B U2 B' L2 R D R2,D2 B2 R' B' F2 R D' B2 L' U2 L B,D' U2 R' U' L2 U B R B D2 B' U2,D2 L' F L D R U F' U' R' D,52
U2 R' D' F2 R2 L' B2 U B R2 D' U2 R' D2 R B D R L' B2 R',x2,L2 F D2 U B2 F,B2 L F' U2 R' U' B2 U' R2 D2,B2 R' U B2 L' B R D B' D L D2,B' F U' F2 L B2 D2 B2 L F2 U' B F',F' L B F' D' F D B' F L',51
B' R2 F D' U' F2 L' D' U' B L D2 B' U2 F D U2 R' F' L,x2,U' R' F2 U' F,D B2 L' U' B' D2 U L R2 D' R,B R D R F' R2 B' L D L',B' U' L' B F' D R2 B' F D2 U B,F R F R' F2 R2 B F U F' U' B' R2,51
F2 B2 D U R L' F2 D2 B U' F' U2 F2 U' L2 F2 R2 F R U2 F,x2,D2 L2 F2 D' R' D2,R' D B R B2 R U B2 D' F2,B D2 B' L' B2 R' U2 B' R D B',U' R B2 U' L' D' U B D B2 R' U,D' L R' B D B' L' R D F',49
L2 B L F' R2 U' D' R2 F' U' L2 D' L U L B' D2 B2 D2 R' U2 L' B2 R F',x2,D U F' R2 B2,B F2 R B' F2 R2 B2 U L' R2,D' B F D F' D B' D' L2 F2 L2,D2 B D' R2 F2 R2 D' R2 F2 R2 B' D2,D' L R' B D B' L' R D F',48
U L2 U2 R L F' U R2 U D F L' F' U R' U' B R2 D2 F U' L2 F2 D F,x2,L D2 R' U' L2,L2 D' F R2 F2 L' U2 B' R F2,B R D' R' B' L2 D2 L D2 L2,R' D' U' B U B D L R B' L' B',F R F R' F2 R2 B F U F' U' B' R2,50
L' R2 D' F2 R' B2 R' U L R F' R' L F2 R' U D2 B' D' B,x2,U' F D2 B2 L',L' B2 L D R2 D' F' U2 R F2,D B R D' R2 D' R B' R' D R,D R F2 L' F' R' D L2 D2 L2 D' L,L B F' D' F' D B' F L' F,48
L' D U2 F D' R2 D2 L U L2 D' L' R' D' U R U2 R' L' U L2 B2 F2 R2,x2,B' D' R' D' F2 U',F2 R' U' L' D F D' U R F2,B R D2 F' D' F R' D B2 L2 B L2,L' B' D' L2 D L B R F2 R' D' L,D2 L' F L D R U F' U' R' D,51
L2 B U' F' U' B' L B' U' L B' R2 B2 R2 D2 R U D' B' D R',x2,D' B' L D2 R2,D2 L B F' D2 R2 B2 R' B U,L' D F' D' F D2 L D2 L' D L,F' D' B' L' F L B U L U',,36
R B' U' B F U' F U2 L' D R D2 R2 D2 B' D2 F2 R2 L B F' D L2 D,x2,R' D2 F D2 R' F',B U2 F L2 B' L R2 F L' F2,B' L B' U B U' B L2 D2 L,L B2 U F R F R F2 U B U B,,38
R2 U' R2 D' R' B' R' B R2 U' R' D' F2 L2 D2 B D' R2 L F U2 R' D2 R2 L',x2,B' U' L B2 U' L,L B2 D F D' U' B2 D2 F2 L' U2,D2 L B2 R F2 R2 U2 B' R B' L,D' U2 R' B' L' R D L D U2,D' L R' B D B' L' R D F',48
B L' F2 R' F2 U B U' F' R D' F' B2 L' B F R' B' U2 L R U' F B2 D2,x2,D' L2 B' D' L' B',F' R B D2 L F' D' R' B2 U',F D' B D F' D' B' L' D' L D2,D' L' R F2 L R' D',F D' L R' B D' B' L' R D,44
U L2 B' U' D2 L2 R' U2 F2 L2 F2 B2 L' U' F R F' L2 U' B' L2 U F' D,x2,B2 D2 L' D' U2 L2,F' L D' F2 R' U2 F2 L F2 R2,D' L2 D' L D2 L D' B' L' B L',B D' R F R' D2 U2 R D' R' D' U2 B',F R F R' F2 R2 B F U F' U' B' R2,53
D2 U' R2 L U2 B2 R' L2 B U L2 D F2 R' D2 R' L B2 F2 R' L,x2,D U' F D2 B2,U' L' R2 D' U2 L B' D2 R2 F2 L2,D L2 D' F L' F' L' D L2 D2,L2 D' L2 D R F L F2 R' D' L,L B F' D' F' D B' F L' F,47
F2 U' F L2 U2 B' L' D' B L D' B' L2 D' U' L' B F2 U R B U',x2,U2 F2 L U' B2 F',F2 L' U' L U2 F U2 R' F R,B D R F R' B2 L B D' L',U2 R' D' B D L' R B' L' B L U2,,38
R' L' U D' R' D' R L B D2 B2 D L' B2 L U R2 D B2 F2,x2,B U2 L' D R2 B,L2 B2 F2 R B' F2 R B' L,D F' L' D R' D' R D2 L F,B2 U B F' L' B L' B' F U B,F D' L R' B D' B' L' R D,46
R2 B2 D' R2 U2 F2 B D' F D B2 R' B2 U2 R L' F' L B2 L F2 B D L2,x2,D2 R U B2 D,F2 U' L2 D' L' D B' R' F' L' B,D' B' U' B D' B' L' U B D2,F' D' L' F' L' D2 L D F D L2 F,U' R D' U F2 D U' R U,47
U' L' D2 F R' L' F' D' L' B R L2 B R L2 U' D2 B' R' F2 L R B,x2,D2 U' R2 D' F L2,B2 L F D F' L' U2 B2 L2,D' B2 R' B' R2 D R2 B R B2,L D2 B D' B' F L F' D2 L',U' R' D' U F2 D U' R' U,44
U2 L2 F' D2 U2 L R F' R2 D B2 R' L' D U2 B D R2 F2 B' D2 F' U L,x2,R2 D U2 F R,U' B2 L' F2 L' B' F U2 L B',B R' F2 R' D' R' F' R2 F' R D B',D2 L' D2 B' D' L D L2 B L D,U' R' D' U F2 D U' R' U,47
R' D2 R' D' F' D' F2 L' D2 U R2 B D F R' D2 U L' B L2 R U' R2 U',x2,F2 R' U B' F2,F2 D' B D' F2 D F' R B' F',B2 D2 L B' L' D2 B L B L' D,F' L F L F' L' F' R' D' R F2,D' L R' B D B' L' R D F',47
B U2 L' U B F2 L R' D' L D' R2 L2 B' R L' B2 L' U D R U R2 L,x2,R2 U R2 B' R' U2,F R2 F R B U' B' F' U' R2 F2,L' D R F L' F L' R' B' L' B,D2 U2 F' R' B' L' D2 R D L F U2,F' L B F' D' F D B' F L',50
B' F2 U2 D L D U' L' F' R' U' F2 B2 R' L2 U' B2 U' F L' F' U' F2,x2,L2 D' U' R2 B,B2 D R B2 L' F' U2 L' U2 L,L' D2 L2 B R' B U' R B2 L',B2 D' L R D' L R' B L2 D B2,F' L B F D2 F2 D' F D F D2 B' L',49
R2 U2 L' U D2 B2 L' U2 F U' F U' L2 D' U' B' F' L D2 U2,x2,F' R2 D R' B D',L R' D B D R' F' U2 B' D2,F' L' D2 R' D R D' L F D',B2 D L2 B' L R F2 R2 U' L R D B2,F2 R F' R' F' R2 B U F U' B' F' R2,52
L U D' F2 U B2 R' U D' B2 U2 F' U F2 D' U' R2 L2 U R' U' L' R' B2 U2,x2,D' B F2 D' U2,L' B2 R' F L U2 R D',D L' D2 L' D2 L2 D L' D L2 D,L' F2 D B' F L' B F L,L B F' D' F' D B' F L' F,43
F2 U2 R D R' U' D2 L R2 F2 R L D' F D' F2 U B2 F' U D' F R' L,x2,R' D2 L U L',R F L' R' D' L' F2 R2 F' U2 B',L U L2 R' B2 R D2 L' U' L',R F2 U L' F' L' F' U' R' D' F D2,D2 L' F L D R U F' U' R' D,49
U F' R' U' R F L U F' U' R L U' D R' L' U' L' R U D,x2,B2 U B D' U B2,L2 D' B R B F' L U2 B D R,L2 D' L D' L2 D2 L2 B D' B' D2,D' L B' F R U' L R' B U' F' U,U' R' D' U F2 D U' R' U,49
L' B R2 F2 R2 D B' F2 D U' L B D L2 U' R' B' D2 L2 U' B' L' B R,x2,D U R2 B' D2 U',L2 B' F' L U' L B R U2 R',D2 B2 R2 U F2 U' R2 B2 D',B2 U B F U B' F R' F2 U' B2,F' L B F' D' F D B' F L',46
U D2 R' L F' L2 B D L' F D' L2 R2 D2 L2 F' D2 R' F U' B' D2,x2,L F' L2 B2 L U,U2 R' F' L' D R B2 F R2 B2 U,L' D' F L' F' L2 D2,B2 D L2 B' L' R D L' R' D' B2,R2 U F' U' R' D' L' F L D R',46
U2 L2 B' F U R L D' L2 F2 L2 B2 R2 D' U' F' U' R' D F R2 L2,x2,F' D' B' D' B2 D,L F D U L D2 R B' U' R' F2,D L' F2 U' B R' B' U F2 D L,L B2 F2 R' U' B' R B2 L' R U2 R' B D,D' L R' B D B' L' R D F',52
R D2 F' B' U2 D F2 R2 F' D' L2 F2 R' D' L U2 D L2 F R' D2 R B,x2,L R2 B2 U2 F,R2 B L' B D B F D2 R B,L2 D' B R D R' B' D' F L' F' L2,U2 L' F' R' B2 R D F D L2 D' U2,F R F R' F2 R2 B F U F' U' B' R2,52
L' D B R U2 L B L2 R2 B F R2 L B2 U L' U2 D' R2 B' L,x2,F2 L' B' D' B U,L' B2 L U F L' U L R F2,F' D L' D R' D' R D' L D' F,D2 U F L2 F' D U' L D2 L' D,D' L R' B D B' L' R D F',48
R2 L' U' B2 U F2 D F2 L2 R D2 L' B' U' L' B' L2 B R2 L U' F2 U',x2,B D' L' F2 R2 U,R U R' B2 F' R' D R B2 F2 U',B2 R' U2 R B' R F' R' B' D2 L,L B L D' L' D2 B' D' L D L,F' L B F' D' F D B' F L',49
F U' R' B' L' R D R2 B2 L F' U D L2 B2 R' U' F U F2 B,x2,B' L2 D2 L' U2 L2,D' L2 R F D2 R B2 D2 R' F2,D' B' U2 L' U2 L U2 B L' D,L' R2 D' B2 F R' F' U B U B D R2,D2 L' F L D R U F' U' R' D,50
B2 F2 U F2 L D' U F L2 B' F R U L F2 U B2 L D2 L' R' B2 F D,x2,F D2 L2 R2 U R,B2 F2 U L' B2 U2 B' D2 R' F' L2,F' D2 B D' R D' R' D2 F D2 B',L' B' L' B F R2 B2 U' B2 R2 F' L,U' R D' U F2 D U' R U,49
L2 D2 U2 F2 R B L2 F' B2 U2 L2 U' B' L' B R2 D' R2 U' B,x2,L2 F L2 B2 D,F R' U' L' D U' R' F U2 B' R,L' B' L2 D F' D' B D2 F L,B' U' B' U' L' U2 L B L U L2 B,D' L R' B D B' L' R D F',48
B2 D' B' D2 B' U' B2 F L' F2 R' F' B2 L' F2 R2 F' D2 U' L U' F2 R,x2,U B' D2 B D' R2,R' U L D2 U' R2 U' B' R' F2 L2,B D' B L2 D R' B R D' L2 B2 D',U' B F2 R B' F2 D' U L' D' L D,F R F R' F2 R2 B F U F' U' B' R2,54
R' D' U2 B2 U2 B' L B' L2 F2 R2 D2 B' F2 L2 F' L D R F',x2,B2 L2 D B,L' B2 F U' F' L' D2 L' R',L2 F2 L F R' D2 R2 F R' D2 L,B2 U' B F U F2 L2 B' F' R F2 U' B2,U' R' D' U F2 D U' R' U,46
B2 L2 D2 F2 U' L2 U2 L' F' R' U L B2 U' F R U' B2 U2 D B',x2,F' R D B' R' D,R U2 L' R' B2 F' U' F' R B2,L' D L D' B D' F D' B' D F' D2,B2 D R2 U2 F' L' R U B2 L R D' B2,L B F' D' F' D B' F L' F,51
L2 R D U' B R U B2 F2 D2 F2 U' R L2 D' B D2 L' U R2,x2,U2 R D R2 B' U,F2 R2 F' R' U B2 D' B' F U B',L' R F2 R' D' L D B D2 B',B2 U' B2 L' B F' D B F U B2,F' L B F D2 F2 D' F D F D2 B' L',51
