scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,L' D2 B F2,L' D2 B' U2 L U2 B D2,D B L B' L' D2 B' L' D' L D,F' R' B2 F L' F' R' B' R2 F D2 L,L2 B2 D' R D' R' D2 B2 U' L' U L2,47
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,F U' R F,L D' B' D R B2 R D' R2,B L' R' U2 L2 U' R' U' L R2,F D2 F U F' D2 F U' F2,L2 B L2 B' U L2 F' L2 F U2 B' U B,45
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,D2 L2 U' B,U2 B2 D B2 L2 U' B2,R' B L2 D' B2 D L' B2 R D2 L2 D2,B2 D U2 B U2 F' L2 F U B' D' U' B2,U L B' L' B2 D2 F' R' F D2 B' U',48
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,L' F' U' L2 F2,U F2 D' R' F2 U' B2 D2,B D L D' L B2 D' B2 D B L' B2,F' U F R' D' F L F U' L' U F2 D R,,39
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,F L D U2 F2,L F R2 U2 B F' U2 B',D2 F' R2 D' B D' R2 D2 R2 F D2,D' L R' U' L2 D L2 D' L' U R D L',L2 B L2 B' U L2 F' L2 F U2 B' U B,50
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,U2 R' B R' U2,D2 U F R' U2 B' F' U B2,U L F2 D B D' F2 L' R' B2 R U',D2 F U F' D2 F U' F',L2 U' L2 U L' U' L2 U L B F L' B' L F',49
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,R' D2 F' U2,B2 U2 F' L2 F L' U2 B' D,D2 B R' D L D' B' L' R D' B' L2 D2,R D' L D U2 R' D' R U2 L' R' D,D U R2 D2 B L B' L' D2 R2 D2 B' U' B D,53
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,B' F U' L U',D' R D2 B2 D R' B D L',D2 B' L D' B' L' B D' B' L2 D' B',L D R D' L' D R' D',D' F L U L' U2 R U' L U L' R' U2 F' D,49
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,L B F,U' L2 U' B F' D L2 R' F,D2 B L2 R D2 L2 F D2 L D' F' R',R' U' R' U' F2 L2 U2 L U' R2 D' B2 L2 D,D U R2 D2 B L B' L' D2 R2 D2 B' U' B D,53
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,U2 R B,L' R' U' F2 L U' F' U2 R,B2 U' L' B' L B U L B L',B2 L' R' B' L' B D' B D B' L2 R B2,D U R2 D2 B L B' L' D2 R2 D2 B' U' B D,50
