scramble,orientation,step_0,step_1,step_2,total_moves
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,R B R2 B' U2 L D2 L U L,F2 D' F2 U L D B D' B' D2 L D2 U' F2,B' L2 D' U' B2 R' U2 R B2 D U L2 B L2,38
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,B L2 R B2 U2 B2 F' U F,F L' F2 L F U' B F D' L D B' F' U,B' L2 D' U' B2 R' U2 R B2 D U L2 B L2,37
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,F' U2 F2 D' F R D L2 D' B,L' B2 D' R2 B2 U' L2 U2 L B2 R' D B2 F' U',F' U2 L B' U2 B U2 B L B' L2 F U2,38
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,L2 R F' U' B2 U2 F R2 D B,F2 R D2 F R' F' D L U L' B' D R' F',U2 L F' L' D' L' U2 B' U' B D U2 F U',38
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,F D' L2 F' U2 F2 D' R' U2 B,F U2 R' F2 R F' U2 F L2 B F' L B' U2 L,,25
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,U R2 U B2 R' D B L2 D' U' B,U2 F2 U2 F' D2 B' R2 B L R U' L' R' D2 F2,U F' D R2 U' B U R2 D2 F D U',38
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,L2 B2 L2 D' U2 L U2 R U',D F' R U F R D U' R' B' R' D' F2 D' F2,B' L2 D' U' B2 R' U2 R B2 D U L2 B L2,38
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,F R' D2 F' L R2 D' L2 U' L',R2 D2 F L' F' L' B R2 U' L F U' F2 L F2,B' L2 D' U' B2 R' U2 R B2 D U L2 B L2,39
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,F' R F2 R U' L U L2 R2 B',L2 U2 L2 U L' B' U L' U L2 F2 L' B U',D2 L2 F' D R U' F2 U2 L2 F U' R' F' D F',39
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,U2 L' F' R D2 U2 B D2 B,D F2 R D2 F' L B2 F D' U' R B' R' D2 F2 U,U2 F' L U2 B' U2 B L2 F' L F U2 F,38
