scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F' L R B R L B F' D' U L' D B' F' U2 B2 U B2 U' F,x2,F' D2 L2 U F2 L',L D R U F2 R F' U2 B' D' F2,D R D' B D2 R' D' F D' F' R B' R',R' D R D L2 U B L U' L D2 F,42
F U' L' U' F R2 D2 U L' B' D' L2 D R' D2 F' L F' D2 R2 L2 F2 R2 L2 B,x2,B2 R D2 U' B F U,R2 U2 L2 U2 L U L' R2,R' B R' B' U2 L' R' B2 L B' R U2,L D2 L' F' L F D2 F' L' D' F D,39
B' U B2 R' D L' R' U2 L U L U2 B2 D' F D B F L' R2 U R' L2,x2,B F' R D' B U2,U2 F' U' L' R' F' R F2 L U',R2 F2 D' U2 B D' B2 D2 U' F' U' R2,D U2 B' D U' L U B D U' L' D U',41
L' U2 R2 U2 F R F' L' D2 R2 U' B' R2 U2 B L D B' F2 D R U',x2,R2 D R' F' L B' U',B2 U F' D' R' F' D2 U' R B',L2 U' F2 U L R F' L B2 R' B2 R',F' D2 U L2 U B D U' L' U' F2 D F,42
L' F' B R L' D2 B' R B' U2 R D L' R D U B' R' L F D L2 D' F',x2,F2 D2 R2 B' U' R' B,F' L U' B F2 L B' F2 L' F,U' R2 B' D R' D2 B' D B2 U F R,U' F2 D2 L' U2 B2 D' R' D U' B D' B' D',43
U' F2 D B2 R' D2 F B2 R L D2 F' U B R' L2 D' F' B2 U R2,x2,F' L D B' D' U',L2 R F' U' L2 D2 B2 D' B D' R2,D2 F' D' F' D2 F D' F R' D2 R F',B U R D' U F2 D U' R U' B',40
L2 F D B' U F2 D' R U F' D' L2 R' D B2 L' R' F U' B2 U2,x2,B2 R' D U' R U2 F2,L2 U F U R2 U L2 U R F U',B2 R' U R' U F2 D2 L2 F2 U2 L' D' L,F D2 L2 F2 U' F D U' R' D B2 R2 U2 F',45
B' L' B D B' R' L2 F2 U2 L R' B2 U L' D2 L' D2 F2 D R' F R' U' D F2,x2,L' B U L' D2 B F,D' B2 D R' D R D B' D2 R,F' U' B' D B R' D2 R2 D2 R2 U,U L' D' L' D L2 U B D B U' L2 D' U',42
L' F2 U' F2 U' L2 D2 F R2 L2 B' F' L' D' B U' F' R' U F' L2 R2 B,x2,B R' U' L B' U' R' F2,R2 D2 L D2 B L U' B L2 R B2,R U2 L' U' F L F' U' F2 R' F2,D' U2 B' D U' L F L B F' D' B' U',43
L2 B2 U' B L' B2 R' B L' B' F U F2 L' F L' U2 L2 B F,x2,F2 D U R B' L2,B2 L B U2 B2 U' B2 U2 B L',D L F' L' F' D2 L F2 L2 F' D L,D' F D F D U' R' D U2 L2 D U' F D,42
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,U' B R' D2 F2,D2 U F' L D L' R2 U' B',F' R2 F U' R U2 L' U' B' D2 B R,R2 D' U2 L D U2 L' R B U' B' L R,39
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,R' U B' R2 U B2,R' U' L2 D2 L U2 R' U' R D2,L' D' L D' B U B R' B' U' B' D2,F' D2 U L' U2 B' D' R' U' B' U2 R' D',41
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,F2 U B2 D R D F',R' D R' D B2 R' D' B D' R',D R' U' L' D' L U R F D2 F' D,D2 R2 U2 F' R2 D2 R' B L' R D' L' B',42
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,B' L R2 B F',D2 F' R2 B2 R D U' B R U,B U2 F2 D F R' D2 R F' D' U2 B',B R' D' F D' L' R F U' F L B',39
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,U L' B R' F' L' D2,U2 R U B F2 L' B' F R' U2,B' D2 F' U B2 F2 D B L2 F' R2 B2,D' L D R F L F' L' F' R',39
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,F D' B' U2 R' D' L',R' F2 D L2 D' B2 U' F2 R D2,R D2 B2 U R U' R' B' R' B' D2 R',B' R' B L2 U F' L F L B2 R D B2,42
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,B2 U' F2 U2 B' L' F U',L2 D2 B2 L' D2 F' R' F L2,L D2 L U2 R' D B D R2 U' L' U',D' B2 F D' U2 B' D U' L U' B2 F' D,42
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,B2 D F2 D2 L F',D U R F U' B2 R' B2 D' R',R U2 L2 F L B' U R' U R' B F2 R',D2 F D2 L' F2 U2 B2 R D2 R2 U2 L2 F D2,43
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,F2 L U R' D F,U' R' B' L' R U L B L',D B' U R2 D' R' U' L' D2 L B' D2,R F' U L B D2 B' U' F' L' F2 L F R',41
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,F2 U' L' U2 R B F,F2 D2 B U L U' F' R2 B' F',R F L' U' L' B' U' R' B2 L' B' L' R',R' U' B' U' L2 D U' L' D' L U' R2 F' D2 R',45
