scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,L' F' R' F U F,B U B' U' L2 B' U L2 D U2 F2 D',D F U F R2 B2 D B D' B R2 F2 D',D F D' F2 D2 B F R F' R' B' D2 F,44
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,R F L' U2 B2 L F',F L2 R2 D' B2 L R2 F' L R' D R F,B' U2 R' U R U2 B2 D L D' B2 U' B,D F D' F2 D2 B F R F' R' B' D2 F,46
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,L2 D F' L2,D F' L R' F R' D2 R D F' D B' L' R,D' B2 L B2 D B U' B2 L F' L' B2 U B',B F' U L2 U' B' F R U2 R',42
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,U B' L' U' R' D' L',B' L U2 R D R' U2 F' D' B D' F,L' U2 B2 D2 R' D2 B2 U2,B F' L' F' L B' F U' F U,37
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,B D2 L' F D2 L' R2 U',B' R U' F2 U' R F2 L U2 B2 R D2 L2 B',D U F2 R2 B L' U L B' R2 F' D' F' U',F' U F2 R2 B2 D B2 R2 F',45
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,L' R2 D L2 B' L' U,D' U2 B' F2 R B L2 B' L' F' R B F' L',B2 U L' F2 L F U' B2 D U F2 D' F' U',F' U F2 R2 B2 D B2 R2 F',44
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,L' U2 R D2 F2 R D2 U,L' R B D2 U F2 R' F2 U' L B' F2 L2 B' F2,B D R2 D' B U F2 D U F D' U2 B2,F' U F2 R2 B2 D B2 R2 F',45
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,R' D' U' L D F' D',F2 L2 F2 D' L R2 F D' B' U2 B2 D' L' B F',B2 D2 R D' R' D2 B2 U' L' U B2 D B2,D F D' F2 D2 B F R F' R' B' D2 F,48
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,B' L R F2 R2,R D2 B D2 U' B' L2 R2 D B' D' F L2 R F,B' U' F' R2 U' B U2 B D' F2 L2 B' L2,F L F L' F2 L2 B F D F' D' B' L2,46
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,B2 D2 L' U' B2 F L U' L2,R' U2 B2 R' B' L' D F' D R D' L2 U L2 B2,B2 R' D F2 D' R B2 R' D F2 D' R,F' U F2 R2 B2 D B2 R2 F',45
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,B2 U2 R' B2 U B F R2,L' F2 L D' U' R F L2 U' B L2 R D' R2,U R U2 L2 B L' B' L' U2 R' D F D' U',F U' R2 B2 L2 D' B2 R2 F,45
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,U2 F2 D' L D U' R' F,L F' L2 R U B2 F L' B2 L2 R' F D',B U' B2 L F L' B2 U B' D' B2 L' B2 D,L2 B2 U' B' F R' F2 D2 F2 R B F' U B2,49
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,B2 F' D2 U' L' U' R' D2,L' U L' F2 L' F2 U' R U' L2 R' U',B' U' F' R2 U' B U2 B D' F2 L2 B' L2,R U2 R' B F' U L2 U' B' F,43
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,R D' F' D2 U L B R2,U' F' U B2 L2 B2 U R' F D B U2 B' U,L' U2 B2 D2 R' D2 B2 U2,F U' R2 B2 L2 D' B2 R2 F,39
F2 U F2 D2 L' U' F' B' L D L2 B2 F2 R L D2 B R2 U' D' L U,x2,D2 L F U' L2 D2 U F,B D' F' D F2 L' B L2 F2 R2 F2 U L2 F',B2 U' R2 U B' D' F2 D' U' F' D2 U B',F L F L' F2 L2 B F D F' D' B' L2,48
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,B2 L D' L' R' D2 F D2,D R' D F' U' F' R' F R' U' F R' B2 L' B2,R' D F2 D' R B2 R' D F2 D' R B2,,35
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,L U2 B2 D2 U B' L2 F',F L2 B' F L' D U F R2 D' F' U R' B,L B2 D' B2 U B2 D' R D R2 D B2 U',L D U' F2 D' U L,42
U' D2 R2 D' R' F' D' L B F L' R F' R2 B' R' F2 D L' R U' F,x2,R' D2 U B' L' B2,B U2 L' U F L2 B R2 D' R' B R' B2 F2 R,B U' B2 L F L' B2 U B' D' B2 L' B2 D,B F' U L2 U' B' F R U2 R',45
U L2 U D' R' D2 U F' D2 L B L B2 L' D L' D R' U2 F2 U' F',x2,B D F L' B U2 R B,F' R2 F2 U' B' D L' B D' L' F' R' B2 L D',U2 L' F' L F2 D2 B U' R U B' D2 F' U2,L' D U' F2 D' U L',44
B2 R2 B F R F R' F' U' D2 B' F' L2 R U' B' L2 R' D2 B' U2 F',x2,D' B L U2 F' U' R2 D',B2 U2 R' D U L' U' B R' U2 R2 F2 L2 F L' B2,D F R2 D B' D2 B' U F2 L2 B L2 B,B F' U L2 U' B' F R U2 R',47
