scramble,orientation,step_0,step_1,step_2,total_moves
R L2 F2 D L R F' D2 L' U2 L' U' B L' R F D' L2 D L F2,x2,F' D B' U L' B' R2 F',B R' F' R D F2 L F2 L' R2 D' B' U2 F2,R2 D2 B' U' B' U B' R2 F D' F' U2 L2 F U2,37
L2 R' D' L' B' D R' U' R' D' R D F R L2 D' R2 D' U' R' F2,x2,D2 L' D2 U2 B' L' D B',D' B' F D' F D R2 B L F2 D2 R2 U R2 D',B L2 B' L U L F R B' U' R' U F',36
U F B D' U2 B L' B U L' B' R U2 B U' B2 U2 D2 F2 R' D2 U2 B,x2,B U L2 R' B' R2 B',F' L B L' B L2 D2 U' B2 U' F' D2 L' B,U' R B2 R' B' U' L B2 L2 B2 L' B U2,34
B' U' L2 R B2 L2 U' B F' R F R D R2 L' D2 B' D' R2 L2 F',x2,U L U' F2 U' L',R B U2 B' F2 L B R2 F' U' R' U B R D2,R' D' R U2 F L' U L U R2 D B R2,34
F D' R2 D L D2 U2 R' F' R2 U' F2 L2 B D R' U2 F' D R' F' U,x2,B2 D' F L F U2 B2 F,R2 D' R D' L U2 R' D' U2 L2 U' F U R D2 U,U2 B' R' D2 B' L B L D2 R U' F' U B U2,39
L R' F D' F' R' D' L' F D U F' U2 L2 D' F U' F' D2 U R' D' R2,x2,B F R2 U2 B U' R,U' L2 U2 F D' F2 U L B' U' R2 U' B L D2,L B' F U B' U B F' L' B L2,33
R' L B' R' F' U R2 L2 B2 R' B D B2 D F' B2 L' D U R' L,x2,F2 D' U' R B R F D',L2 D2 B D' U L' F' U R' D' R' D2 R U2 B' U2,D' L B2 U2 B2 F2 D2 F2 L' D,34
B' F' L U R F' B D B R D2 B' L D B D2 F' D' L2 R B U L R2,x2,R' D2 F D F' D2 U2 L' R',R2 D' L' D' B F' D' U2 R2 D L2 B' F' D2,U' B' L' B L2 B L D' B D U B' U2 L' U2 B',39
L2 B L' U2 B' D L D' U' R' U2 F L2 R2 D2 B2 R D F L2 F' L',x2,D L' B2 L2 B D R2 D2,D' L' F U' B2 R D2 F' U2 B2 U L' D F' L',L2 U2 F2 R' D B D B' R F L2 F L U2 L2,38
R' F' D2 L D' B2 F2 U D' F B D R2 U F' D R D2 L' R2 U2 D L',x2,R F2 L' D L2 U B,D B2 D R D2 F' R2 B' U2 L' F D' B L' U R2,B' U R' U F L' R' D' L R F2 U' F U' R,38
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,D2 F' L D2 U B' L',D' U' B' U2 L' D L2 U L D2 B' F D2 L',L2 F L' U2 L F' L2 D2 F' R B' R' F D2,35
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,R F D L' U' B D' L',L F2 L U R D' F2 R' U F U2 B' L2 R,B' R D' F' U2 L U' R U L' U2 F D R',36
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,D' F L2 D' U L' F2 U',B' F' D R D L2 F' L' U L' D' R2 D' F,L2 U2 R B L' R' U2 L F' L D' L D F,36
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,F' L2 B' L' D U B2,F' U2 L2 U R2 U L2 R2 U R2 U2 B' L2 R2,B' U' B' D2 R F2 R D R2 B' D B' L U2,35
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,L2 D' F L2 F' D' L',D2 U2 L B' L F D2 B' R F2 D2 U2 B' D2 U2,R' U2 F' L2 F' U' R U' R2 D' R' D' B' R',36
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,D' L R2 D2 R2 B L2 D,L2 U L U' F' R' D' B2 D B2 D2 L2 F R F,B2 D B R' U2 F' L' F2 U' F' U' R B D',37
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,D' B F' U L' U B,D2 L' R' B U' F L' R' B D2 B D' F R' F',R2 D B D' B' D2 L2 D' L' D L2 D2 R2,35
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,L F2 U2 L' U' B D' B F2,R D2 U' L D' R D R' B2 D2 F L' R F' R',R D U' B' U' B L' D' U B R' U,36
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,U2 F R2 D' B2 U B',D R2 U' R2 F2 D' B2 L' B' U L B2 U' L F2,B D L U L2 D' B2 R D' R D' F' D2 R2 U2,37
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,D2 B2 R2 F' D' R' D2 B,L' U L' U2 F' D U R2 B2 F' R F' L2 B2 D',R' D2 F U' F' D' F2 U2 L' U' F D F D2 L2 R,39
