scramble,orientation,step_0,step_1,step_2,total_moves
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,U2 F L U' B2 F' R F',B F2 U2 B' U2 L' B2 R U2 L R',U R D' R' U' R D L' D L R',30
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,B D' U2 L' B L' D' R2,L2 D U2 L' F' R' U2 L U2 F L2 D' B2,L2 B D L2 R' D' L' D R B D L' B' D',35
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,F U2 L R F2 D' L' D2,L' F' D U2 R' F2 R2 D2 F' U2 B F D,R' D' B2 L2 U' R' U' R U2 F2 U' L2 B2 R',35
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,B2 L2 F R' D B F2 D',R' U L2 D B2 D' B2 D' L2 R,U2 R2 F R2 U2 B R B' L2 B L D' L R',32
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,F2 D2 B' R' U' L' F2 D2,F D2 B D2 B2 L' F' L2 F' L F2 L B2,R2 D2 R' B F' R2 D' R D R2 B' F R D2 R2,36
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,L' D2 U' L2 B R' D L',B D B' U L U R' B' L' U2 R2 B2 R',L U2 R' U F U L2 R2 B D' B' R D L R2,36
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,U' F U2 L R' U' B' U2,U L R2 U2 L' D' R2 U2 R' B2 R U',B' R2 D R' D2 L B L' B' D B2 R' B' R B R',36
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,D2 U' R F' R2 U' L' D,D' R' B' L' U' B' U' B' U2 L R D B2,L B' U B' L U' L' U' L' R B D2 B R D' R2,37
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,R U' F' L D' F' U',B D R F2 D2 R' B' D U B2 U' B' L,B' U2 B' U2 R2 F' R U F U' R2 B D2 B D2 R',36
D R' D2 U2 B U F U D2 L F2 U2 F2 L R2 D L D F' L2 U2,x2,B2 L' F D2 U B' D' U F',F U2 F' D2 R2 F' D R B R U2 L2 D,F L2 D2 R D R U2 L2 U' F2 U' L2 R2 F',36
D B' L' F L2 D' F2 B' D B' D' F R' B F D2 L U F2 D',x2,B' L2 B' R U2 B' U F2 D',R D2 F U B2 U R U2 B2 L' F' D' R',B2 L' D2 R' B D2 B' D2 B' R2 D R' D L,36
U F R2 B F2 U2 F' U L B U' D2 F' R2 B' U' F R2 F' U2 L' B',x2,L2 R B' D2 B2 L' U2 R,D' L D2 R2 U2 L D R2 D2 B' F2 U' F2,D2 L' R D' L2 B2 L R' F U2 F' L2 B2 D2,35
U B' U2 L D R2 B' D F' R' B' L B' L2 U2 F D L2 F U F' D' R2,x2,B' U2 B' R B' L2 U L,F2 D B2 D' B2 D' F' L' B2 F',B R2 D F' R' B' R F D' R2 U' B' U,31
L2 F U D2 R L2 U B2 R2 D' L' F2 D' L' U2 D2 R' L F' B',x2,D' F R' U2 F L' U B,F2 U F D L2 U2 L' D' F R2 B' D R2,L2 R' B U F2 R2 F R2 F R' F' U' R2 B' L2,36
U F' B' L' D' F R' L' D R' F U D2 B L' U L B D F L,x2,B2 D R U F L2 R' U',D2 B' F L D2 L' D' U2 F2 D' U2 L' F',R B' L' B R2 D2 B U' B U B' D2 R B' L,36
F' L R2 B D2 U L R' B2 L' F' D2 F' U L' B2 U' L D' B F' D2 B D' B',x2,F' U' L R' D L' D2 U2 B2,B F D2 L' F2 R' D2 F' D2 R' F R,L' B R' B2 D B R2 D2 F2 U F U' F L R',36
D B D F' L D' B2 R2 B D2 U2 R L' F2 L2 R D2 F' L B' R' D2 B' R2 L,x2,U' B' L D B U2 R' B',F2 U B' R D2 L' D B' L R' U' F2,U' L R2 D R' D L' B L2 B2 L' D2 L' R' B' U,36
R U2 F2 D F R2 F B' R D F D2 F2 L U2 D' F2 U2 B F' D U F B2 R',x2,L2 F' R D2 B F2 L2 U,B2 L B2 F' L' F2 L B' D F' L D' F',U2 L2 F2 R' F' D2 U F2 U' F D2 R F' L2 U2 B',37
