scramble,orientation,step_0,step_1,step_2,total_moves
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,D' B2 D2 L' B D U' L2 R',B2 R' D2 L' U' F' D' L D2 F U R D B2,F' R B U B' R' F' L' U' L F2,34
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,R F L U R' B U' L2 D2,L R' U B L' D L' R2 F D U L2 F2 R',B R2 B2 D2 F2 U2 F2 D2 R2 B',33
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,L2 R2 U F' L' R2 B D2 U2 L,U2 L' B' L B2 D F2 R2 B' U F2 L B' U L,U2 F2 L2 B2 D B2 L2 F2 U',34
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,R2 B' R' D' F' R2 B D2 B2,L2 D2 R' D2 R B D2 F D2 B D B' F' D' L2,D2 U' R' F R' B2 D' L B' L' B' R2 F' D2,38
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,U' B2 F' D' R' U' L U' B,L' B2 U R B R' D B' D' R2 U' R2 B2 L R2,L2 B' R U2 B2 F2 L B' F U' L2 U' F L2,38
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,L U' B2 D' L' U B' F2 U2 L',U' F2 U' F2 L2 D2 B L2 B U' B' U2 R2 F,R2 F U F' L' R' U2 L2 D F' D' L' U2 R',38
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,U' L' D' F' L' D B' R,L' B' U2 B2 U R U2 R' U B2 R U' R' U' L,B R2 B2 D2 F2 U2 F2 D2 R2 B',33
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,R D R B D U F2 L2 U',L' R2 U2 B' L2 R' F2 D' F' D2 F' L' F R' F',L2 D B D' U R' D2 R' D U' B D L2,37
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,U' B D2 B' U2 F D' L,U2 L2 R D' R2 D' B R' B2 L R2 B' R U2 L F,U2 F R D B R2 B' R' D' F' R2 U2,36
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,B2 R D B2 L2 D B L D2,L2 R D2 F' D L2 U' R F' U' R B2 U' R2 F' R',F2 L R F L2 U2 L2 F L' R',35
