scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,D R2 B' U' B' L' R,B F2 D F2 R D R2 B' L' D2 F2 L D',F L2 R B R' B' U2 B U B' U L2 F',D' R' D2 U2 L D L' D2 U2 R,43
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,D' B L F L U R,D R B U2 R2 D' U' B F2 U B2 F' R2,F R' U' R2 B' R2 U R U2 B U2 F',D B D2 U2 F' D' F D2 U2 B',42
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,F U2 B F R D',U' L2 B F2 L2 B' F2 R' B' U2 F2 U',L B2 D F U B' L F' L' B D' L' B2 L',D B D2 U2 F' D' F D2 U2 B',42
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,D2 R2 B2 R D R',L' D L' U2 R F2 L' D2 B2 D' L',F2 U2 L' F' L2 D' F D L2 F D' L U2 F2,R F' L R' D2 L' R F' R',40
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,L' F' D' R U2 B' L2,B2 R D2 B2 L' U L' B' L2 B2 D2 B2,D2 B' D B D B' R' B' R B D,F R F R' F2 R2 B F U F' U' B' R2,43
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,L2 F L2 D B' U' F',L' F2 U R2 D B2 L2 B2 L B2 F R',F2 R2 B D R2 F D2 F' R2 D' R B' R2 F2,F R F R' F2 R2 B F U F' U' B' R2,46
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,F U B R U2 R B' L2,F' D' B D R' D F2 R D F' D2 B' D,U' B U R' U2 R' F2 D' R' D R2 F2 R U2,B D2 B2 D' B D B D2 F' R' B' R F,48
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,L' B2 R2 B2 D2 L' U',D2 B D R' F2 R' D R F' D2 F D2 B',R2 B D' U R D' F' D2 U' B' R D' R D,L D L' D2 L2 D U B D' B' U' L2 D,47
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,U' R' B2 R' B' D2 U' R,F2 L2 D' L' F' D' L' D2 L2 D2 F2,F2 U2 L U L R B2 R' U2 L U' F2 D' B2 D,L2 B D' B' L' F' R' D R F L',45
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,B F2 R2 U2 R' U' L,F2 U' F2 R' F D' F U2 L2 D' U' F D2,B D R U R' D2 U' R' B D B U' L2 B U,D' R' D2 U2 L D L' D2 U2 R,45
