scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,B2 F' U2 R' B2 L B,L' U2 L U2 F D' B2 F R B2 L' D F',F' R2 F U F' U' R' F' R' F,D L B F' D2 B' F L D',39
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,F2 L' U2 F' D' B2 R' B2,F L' R D2 U L B2 F2 U2 R B2 R',R U R' D R U' R2 B R' B' R2 D',F D2 R2 U2 B U2 R2 D2,40
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,D2 L2 F U2 B L B2 U,F' D F2 D U B D2 R' B' L' D2 L' U',B U2 L' U L U B' R' U F U' R,B D2 B' D U' L D2 L' F2 D' U L2,45
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,B' U' L2 U' B2 R',D' F L' U L' D B' R B U F U2 F',F D2 L D2 R D' L' D F R' F',L F2 L2 F2 L' F D R F2 R' F' D',42
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,B2 R2 D2 L' D' B' R U,F' U R2 U2 L' B' U B' L' D' L2 R2 F2,D' F D L F' R F L' F' R',D F' D' F' D' U L D L U',41
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,D2 B F' L B2 L B2,D' B' U' R' U' F R F' R' B D U2,R U F U2 R2 D R D' R2 U R2,L F' L D' U B' L B D2 U2 F2 D' U,43
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,D F D' R2 B' R U',L D' L2 F' L U' F L D L U L' D',F' R F2 R F2 D R' D' F2 R2 F,F D U' R' B2 R' D U' B D2 U2 R2,43
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,D' R2 B2 L' D2 B2,R F U' B L' U2 R D' R B' L F R,D B R F' R' U' R U B' F D',F D2 R2 U2 B U2 R2 D2,38
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,D' L' R2 D2 B' D F U,F D2 L' D' B' F' U L B U2 F' L' U L2,R' B' D' B2 U F' R2 F U' B' D2 R,F D U' L2 R' D2 U2 L' D U' B2 F,46
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,D' U2 F2 D' R F' D2 U',D2 L B' R2 D' F' R2 B' D' F2 U' R2 B' D2,D F' R2 F D2 R2 B U2 L2 F D' U2,D R' D' U F' D' U L' D' U B' D2 U,47
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,D' F R2 D' L R2 U B',L' R' U L2 U' L' R2 B2 R' U L U2 L',R' F2 R2 F R2 F R D' F' D F,F2 L' B F' D F' D' B' F L F',43
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,B2 L D2 F U R B',U' B2 R F' U R' B2 D' U F2 L D,F2 L B' L' F2 L B L',L2 D U' F2 R F2 R' D' U F L2 F',39
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,R' B2 L2 F U2 R' B',R2 D2 B2 D' R D U2 B D2 L' R2 B2 L,D R' D B' D' R' B R B R D',D' U B D' B' D U' L D L',41
U' D2 R2 D' R' F' D' L B F L' R F' R2 B' R' F2 D L' R U' F,x2,L F' D' L D' F2 U B,L2 D2 R' B' R2 U2 F2 L' U2 L2 U R',D' F D F2 L R F' R' F L' F,D' F' L D' L' D' R2 U' B' R' U R' D',44
F2 U F2 D2 L' U' F' B' L D L2 B2 F2 R L D2 B R2 U' D' L U,x2,F' U' B2 L2 B' L2 B2 D,D' B2 U' L2 U' R' F2 R' F' R' F U2 F2,F D2 L2 D F U' F U F2 D F',D' U L2 D U' F2,38
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,D2 L U' F' R D L' B',B U F' U2 F' D2 B2 D U L' D B',F' U2 R2 D B2 U R2 D' F2 U F',B2 D2 F' L2 U2 R2 B' U2 L2 B2,41
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,U L' D2 L2 B2 D U2 F,D2 L2 R2 B' D L B2 L D B2 D' R2 D2,R' F2 R2 F R2 D R D' R' F R,F' L D' L' D' U B D B' L' D U' F2,45
U L2 U D' R' D2 U F' D2 L B L B2 L' D L' D R' U2 F2 U' F',x2,R B2 L2 R' U' F' L B2,F' L2 R U' L' D' U L' D R' F D2 L',B' F2 L B2 F' D' F2 D B2 F L' B,R' F' R U L D F D' L' U',43
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,R2 D2 F U' L' B2 D L F,U' L F2 L' R2 F' L' B2 L2 F D' L' R2,R' F U' L2 U F' D' B2 D R,R F' U' B' U B F R2 B2 R' B R B R,46
B2 R2 B F R F R' F' U' D2 B' F' L2 R U' B' L2 R' D2 B' U2 F',x2,L R2 B U' B' F L2,L2 U R' F D B2 L B2 F' D' R U' L2,B' R D2 R D2 R' D2 B F' R' F R',L2 B U2 R2 D' U' R B2 U2 L' D' U B,45
