scramble,orientation,step_0,step_1,step_2,step_3,total_moves
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,U F' D' U' L',L2 F U' F' L2 D2,D R' F R' D' R' F2 D R' F' R2 D2 F R',L R' B' D2 B L' R D' F2 D,35
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,U B2 D2 L F',R' B2 D' L B L' R2 D2,B D L2 D U2 R2 U2 B D B' U2 R2 F U2,L' R B' U' B L R' U' F U,37
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,B2 F' L R F2,B2 F' D2 U2 L' B U2,F L' B2 U2 F L' U' B2 D2 B' L B L R' F',L B2 R2 U F2 R2 B2 D L,36
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,R' F L B' F2 L2,U2 B' U L2 D2 U R' B' F,B U' L D' L D2 L2 R D2 R' B2 D' U B R2,F2 L2 B D' R' B' D2 B D R B' L2,42
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,U' B' U' L,B' L' R D' L2 B L' D' R2,D R D2 R U F' D R2 F2 R D' R U' R D',U' F2 L2 B2 D' R2 B2 L2,36
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,U F2 U2 F R',D F' R2 F U2 F D2 U2,B2 D' R D R D' U' B2 F2 R' U' B D' L2 B D,F U B2 D L B D' B U2 R F' U,41
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,F2 L' U F,L2 U2 B L2 D2 F D,R2 B R2 U R2 D U F U2 R2 D' B' R D R2 D,L2 R' B U2 B L R' U' L2 R2 B2 D' L',40
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,D' B L U2 L,D R2 D R B D' R,R2 D' R D2 L' B F D R' D' U' B' L D R' D2,R' D2 U2 L D B' L' D2 U2 R F D',40
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,U2 B' D B2 L2,F' R D B' R2 D' R2 D' F,R F' D B F2 R F2 R2 D2 R2 D' F D' B' R' D,F R2 F' R' D F R2 F' R' D' F R,42
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,D' L F' L F,B' F' R' D B2 F' R' F2,D' R' U' B2 U2 R2 F2 R D R U F D' U2 R2 B,L' U R2 F2 L2 D R2 B2 D' L' R F R',42
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,L F D L',B' F' D U' L' B R U,B2 L R' B' D' R' U2 B L2 R2 F' L B2 F,R2 F U F' U' R2 F' D' F D,36
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,B' L2 U' R,L2 R F' L2 B' R D R2,U R2 D R U' L' U2 R F' L' B2 L2 D' R',L' F2 L2 B F D2 B' F' L',35
U' D2 R2 D' R' F' D' L B F L' R F' R2 B' R' F2 D L' R U' F,x2,D' L2 U2 F',L' F2 R' F L' D B' F2 U,B U R' D' U F' D L D2 L' D2 U2 B' D',F L B F' D' F' D B' F L',37
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,F L F2 L2 F2,B2 U2 L U2 R' D' B' D',B' U' L2 U2 R2 F' R' F2 D' F' U' B D' B2,F' R D B R2 B' R' D' F R2 F2 R2,39
F2 U F2 D2 L' U' F' B' L D L2 B2 F2 R L D2 B R2 U' D' L U,x2,L2 F L2 D L F2,L B2 U L' B R D2 R,U' B' F' D' B F' D' F2 D2 R' U' R' D' U2,L' F2 D' R2 B2 L2 B2 R2 F2 D F2 L,40
U L2 U D' R' D2 U F' D2 L B L B2 L' D L' D R' U2 F2 U' F',x2,U' L' D2 B' U' R2,L2 U' B' L U F2 D' L R,L2 R B2 R2 B' D' R2 F' D2 B' L2 R' D' L2,D F D' L R' B D' B' L' R,39
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,D' L D2 F,L2 F' L F R' U' L' B L2,R U' F2 U' R2 U2 F' U B L' U2 B' F' U,L2 B2 R2 D B2 L2 F2 U,35
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,R2 F' D' L2 F2,D2 L U2 B2 U B' L' D R,L2 U2 L2 R2 U' B U B2 R' B L2 R U2 L2 D,L' D' L2 B2 R2 F2 R2 B2 D L,39
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,U2 L' D2 B' F2 U',B' D R B2 D R D R,R D' L' R2 B2 U F U F' L F2 L' U2 B2 L,F' D' U L D' L' D U' F D,39
B2 R2 B F R F R' F' U' D2 B' F' L2 R U' B' L2 R' D2 B' U2 F',x2,F2 D F R,U R2 D' F' U2 L2 U R',R' B2 U F2 R D B F U R' U' L2 B F U R,L D2 L' F' L F D2 F' L' D' F D,40
