scramble,orientation,step_0,step_1,step_2,total_moves
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,F R D' L F U2 L' D L2,R D L' R2 U2 R2 D L2 D R' B2,F' D2 F' D' F D' L F D F' L' F D',33
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,F' U' B D2 F2 U' R' F2,D' B' U B2 D2 U' F' D F D2 L' B,D L U L U' L2 U L2 U' L2 F' L2 F D',34
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,L2 F R D' L' B2 F D,D L U L2 D2 U2 B U' B' D U B',D' U2 R' B' R2 B2 R2 B' R2 B' R' D U2,33
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,B' D F' D U2 L2 F' R U,R2 F L2 R F U L' U L' F' R,F' L2 D L2 F L U L2 U' F' L' D' F,33
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,F' U2 F' U2 R2 U' F' R',U2 L2 B' D L' D' U2 B2 L2 U2 B' L2,L' U B2 U' F2 D F D' F U B2 U' L,33
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,D2 L' U2 L2 B' F' R D',F' D' B' D2 B' D' R' B R D' F L2,U' L B U2 B' L' B' U' B2 F' L2 F U' B',34
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,L' F D' R2 D' R2 F2 R2,D L' U F' L F L B' U B L D' B,R2 F' L' F L R2 U L2 B' U' L' U L B U',36
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,L' R2 D L2 B U' L' D U,U2 L' B2 R' U' F' L' F L R U L2 B,R' B2 F' R' D F2 D' R B2 U L' F U2 R U,37
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,U2 F L' B D' F2 L R,B L D L D R2 U2 R2 D2 B' L2 B2 L,D' F2 D' F' D2 R2 D2 F' D R2 D R2 U2 B' U2,36
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,B2 U B' L R2 D' F2 U',U2 B U B' L U2 B U L B' L' B2,U L' B L' B2 L B U' F' D L D2 L D F,35
