scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,U F2 D' L R2 F2 U2 R2,U B' U2 B L2 F' L2 R2 U,D2 U2 L' D U R2 D2 B' U2 L' D' U B' U2,B U2 F D R D' F2 U2 B F R U' R' B2,45
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,R' B' U2 L B F U L' U2,F' L D2 F D2 R' D L' R,F' L B' D' B F' R F L' F,F U2 L2 D2 B' L2 U2 R2 F2,37
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,D2 F2 L D2 R B D2 B2 D',R F U' L2 U' L2 F2 U R' D',B U F2 D U2 R' D' F U2 F2 U2 B' R,B L' B2 L U L' U' B2 U L B U' B2,45
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,F2 U' L2 B U2 F U R' F,L B R F R' B' D' L D2 L2,D B2 U' F' L' B' R2 U B2 F2 D' B D R,U' B L U2 L' U' B' L' B2 L U2,44
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,L B U L2 B D U2 F2 D',F' L2 D B R' D' B' L2 F2,B U R2 U' R' B' D2 U F2 D2 U' R,R' U' L D R' F L2 R U L' D' R B' L2,44
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,D' F2 U' L2 D2 L' B F2 U',R' F L' B R2 U' B' L2 D' L',D' F' D U R U R U R2 U' R',D R2 B F' L2 F U' B' U' R2 D' L F L',44
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,B U2 L2 F2 L U2 B F2 U',L F' D' L' F' U2 R U2 F,L' B' F L2 B2 D B2 L2 B' F' R B2 L,F2 U2 B R' U F' U F U2 R2 B' R' U2 F2,45
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,L2 D U2 B2 D U F R2 B',R' U2 R U F' U2 F U',U2 B' D' U L2 F' D U' R F' R2 B F',F2 L' D L' D L2 U R2 U R U' R B2 U' F2,45
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,D' B' F2 D' L' F' R2 B' L',R B' U L F2 L' U' B R',F' R D B R U B' F D' F' D' R',F2 L2 R D F' R2 B R B2 R F R' B L2 F2,45
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,L' D R F2 R2 D' U2 R2,F2 R' F2 L2 B D B2 D2 B L2,D' F' D B R F R2 F' R' B' U' R' U,B L B' R' D L U2 L2 D' B2 U2 B2 R B' L',46
