scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,B R' D B' R2 D' B2,U L' F' L2 D U' R D R D2,B L2 U2 L F U2 F' L2 U' L' U' L2 B',B2 L2 D' F2 D2 L D' B' L U B' U2 R2 U,44
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,D2 R' D2 B2 F' D' R,R D2 F' D2 R2 F' U2 B' U2 F2 R',L' B R B2 D2 L D2 B R' U L,B2 L2 D' F2 D2 L D' B' L U B' U2 R2 U,43
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,B' R' B' D' B L U',U' B2 U R2 F2 U B' D U' L R2,U2 B2 F' L F L U L' D L2 D' U' B2,U2 R2 F2 L2 B D B' L2 F U' F U R2 U2,45
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,D R U L' D' L2 R D',B' F D R' D L B2 L' R B,D' R F2 D F L2 U B' U' L2 F R' D,U B F2 L2 F2 U R U' R' F2 L2 F2 U' B',45
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,B D2 B2 L' F R' D2,U F2 U' F' D B U B' R D',L U2 L' D' B' D U2 L2 U L U,U2 F R F D2 B2 L B L' B D2 F2 U2,41
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,D' B L2 R' B2 D' B',L2 F' U L' D F' R' D' U' F2,R' B' D2 F2 D2 B' L B2 L' U2 B' R B L,U B F2 L2 F2 U R U' R' F2 L2 F2 U' B',45
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,D F' U' L F D2 F',F L2 U2 F R' B L' F D B' U' R,U B F' L F U2 L2 U L' U2 L' B L' B2 U',D B D' L D B' L B L B' L' D' L',47
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,L B L' B2 D2 L U,B L' F' R' F2 D R2 U' R' B',B F U' B F' D2 F2 D' F2 D' B2 L' U L U2,B U2 B' U B F' U B U' F U B2 U,45
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,U L U2 R2 F' D B,D2 F2 U2 L F2 D B2 U F2 R U,L2 D R B R' D' L2 B2 L' B' U' B' F2 R F2,B R F' R2 B U2 B' U2 R B' R2 F R2,46
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,U B U F2 R' D' B,B2 L U R' B U L B R' F D,F' U2 B U' F2 L' U B2 R' D2 F' R' D' R' B R',B U2 B' U B F' U B U' F U B2 U,47
