scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,R' F2 D' L2,B' D' U' R U2 R2 B' F' R B2 F,D U' R' D U' B' D' B' D B' D2 U R2 U,U2 F' L U2 B' U2 B L2 F' L F U2 F,42
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,L' B U B,L2 R U2 B' R2 U2 B F' U R2,F D B R U' B D L2 D' B' D' U F' R',D2 L' F' L D2 R' B R D2 L2 F L2 D2,41
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,U' B D L D' L,D' B' F' L F' D U' F' D' B D F',U2 F' U2 F' D' F' D2 B2 R2 B' R2 D' F',D2 L' F' L D2 R' B R D2 L2 F L2 D2,44
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,D2 L2 R' D' L,R U R D B2 U L2 F' D' L2 D' R',U' F' D R' U2 R D' U2 F D R2 D' U,D' F' L D2 R' B R D2 L2 F L D,42
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,U R' D L' F',R' U2 F' R2 B' R' U B L' F2 R' F',B2 L2 F' D L B' L' R' D' L2 U2 B U2 R B',D2 L' F' L D2 R' B R D2 L2 F L2 D2,45
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,D B2 U' B L',R2 B2 D2 F U' L B' L D' F' U F',F L2 R2 U F' R' U' L2 R' F' D B D',U F' R B U2 L' U2 L U' B' U' R' U2 F U2,45
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,B2 D' F D',D R U B L2 F2 L2 B D' U',R' D' F' U F U2 R2 D U' B R' B L F2 L',F' U2 L B' U2 B U2 B L B' L2 F U2,42
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,L D' F U' B,R' D2 U' R U2 R U2 B' R' D2,R F2 L' D2 L2 R2 U R D2 L D2 F D2 L2 B,U2 F' L2 D' U' B2 L' B2 L B2 D U L2 F,44
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,L' B F D2 L2,U' R2 U2 B' D R' U' R U B U2 R',L2 F' L2 D R D R2 B' R2 D' R' U R' D' U',F' L' U L F2 R2 D R D' R F',43
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,D2 F' D2 L,R2 F' R U' R2 B' F L' F' L B,R F R2 D2 U L2 B D' R D2 L2 F' D' L2 D2 F2,L' B' R2 B' D2 R2 B' L' B' L' U2 F2 L' F,45
