scramble,orientation,step_0,step_1,step_2,total_moves
F U' L' U' F R2 D2 U L' B' D' L2 D R' D2 F' L F' D2 R2 L2 F2 R2 L2 B,x2,L2 F' D' B' L2 R' F' U',L2 R2 D' L' F2 R D F2 D L R2 D' L2,L' B' L2 B D' L U2 L' D F' D2 F L U2,35
L' U2 R2 U2 F R F' L' D2 R2 U' B' R2 U2 B L D B' F2 D R U',x2,R' B' D' R U' L B U L,R B' R2 B F U' L2 B2 D' B2 L2 F' R',F L2 R F' R' D2 L2 B' L' B L' D2 L2 F',36
B' U B2 R' D L' R' U2 L U L U2 B2 D' F D B F L' R2 U R' L2,x2,F D B D2 F R B2 F D B',R F U R2 D' B L2 D' B R' U' R2 D2 L2,L' B' L2 B D' L U2 L' D F' D2 F L U2,38
L' F' B R L' D2 B' R B' U2 R D L' R D U B' R' L F D L2 D' F',x2,F' U R D L2 U2 B U2 L',U2 R U' F2 R' D2 L2 D2 B' R B F2 U',L' B F' D2 B' F L',29
U' F2 D B2 R' D2 F B2 R L D2 F' U B R' L2 D' F' B2 U R2,x2,L2 F2 L U' F' L2 F2 U2 F,R U2 L' R U R' F2 L D' L2 D F2 L R',U L' U' L2 B' U B L' B' U' B L',35
L2 F D B' U F2 D' R U F' D' L2 R' D B2 L' R' F U' B2 U2,x2,R D' U' R B D B F' R,R D' U' F L F2 U2 F' U L' U2 F' D R',D' F R F2 R D2 L B U2 B' D L' D2 R2,37
L2 B2 U' B L' B2 R' B L' B' F U F2 L' F L' U2 L2 B F,x2,D' L B' R D F2 U,D' F2 D R2 U' R' U' R' F R U' F R' F2,D' L U2 R B' R B R2 U2 L F L2 D,34
L' F2 U' F2 U' L2 D2 F R2 L2 B' F' L' D' B U' F' R' U F' L2 R2 B,x2,L2 D2 B' L2 B' L' D R B,F R U R' F' R' B' L' U2 L' R B L2 B,F L' D' R D R2 B2 L U L' B2 L R F',37
B' L' B D B' R' L2 F2 U2 L R' B2 U L' D2 L' D2 F2 D R' F R' U' D F2,x2,U L2 F' D2 R' D2 U' B D2 B2,L2 B U2 L' U2 B R' B2 R D' B U B2 D R',B' L2 D' U' B2 R' U2 R B2 D U L2 B L2,39
F' L R B R L B F' D' U L' D B' F' U2 B2 U B2 U' F,x2,B2 R' D' B' L2 B U,D2 F D L' R' B D L B' R D' F' D F' D,B' U' R D2 U L D2 R D2 L2 U' L D2 R' B,37
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,R B L' F' R2 U B R' D' L,F D' F' L2 D F D' L D R F' U' R' F,R' D L' B' D2 F' D B D' F R D2 L D',38
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,U L' D' F' L2 D' L' D L U,R U' F' R' D' F' L2 F2 D' L' D L2 D,L' B F' D2 B' F L',30
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,B' F2 D2 L2 R' U R B,L2 F D' F' R' D R' B' R2 D L' F L' F2,D' U F L2 F' D U' R F2 R',32
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,D2 B2 F' L' D R' D2 R' B2,D F2 L' F L2 F D' F L' D' L F' R2 B R2,R2 D2 L D' B U2 B' L' D2 R' F2 R' F' D,38
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,B' U2 L' B U' B2 L2 B R',R' F U2 R2 B U' R B' R' B' U F' U2 R,F D2 L F2 L' D' B D' B R U2 R' B2 F',37
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,R B2 R2 D' L2 U2 L B2 U',L' F2 D2 B R' B L2 B2 D2 R' F2 R' U2 R',U2 R' B D2 B' R U2 R' B D2 B' R,35
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,D' B U2 L2 D B2 F R',L2 D2 R D B2 D U' L' D B2 F2 D' U',F D2 L' R' D' R D' L D' L2 F2 L D L F',36
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,U2 L' R F' D' L2 D' F' U2,L' R2 B U L' U' L2 U L B L' B2 L2 R2,R' B2 D R' U' B L2 B' U2 R D' R' U' R2,37
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,U' B' L2 R' D B' L' F U B,R2 U R' F' U' R2 D2 U B D2 U' R D' L2 D,D2 B F L B' L' F' D2 B D B D' B2,38
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,F D' R2 F' L' B2 U L B U,D2 L U B' L2 B' U2 B U2 B D2 U F2 U' F,F L2 R F' R' D2 L2 B' L' B L' D2 L2 F',39
