scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,D U2 R' D2 L U' L F2,D2 F' U R' U2 R D2 U,D R2 U B' U2 L' U2 L B U' R2 D',D F2 D' F' D2 B U' R2 U B' D2,B D2 F2 D' F D F D2 B' L' F' L F,52
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,D U' F' L2 D2 U R' D',L2 B R B2 U B2 L2 R',L2 U2 R2 U B' R' U' B R' B2 R' B2 L2,R B R B' L R' B' L U2 R' U2 L2,B2 D L' D' B' U' F' L F U B',52
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,D2 B2 U' L2 R B' U2,B' D' B R' F2 R2 F2 R D,B' F D F D' F' R2 F2 L' F L R2 B,L' F' R' F L F' R F,D' L R' B L B' L' R D L',47
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,B2 L' D B U2 F R',R2 U' R U F R F' R,L' B U' L2 U' L' U2 L' U B' L2 U2 L',D2 R B' U2 B R' D2 R B' U2 B R',D' B' D U' L2 D' U B' D,49
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,D' U B' D2 R U F D,D' U' R' U2 R' D2 U' F D',R2 B2 D R2 D2 B U' B2 U2 F2 U' F' D2 B',F' R' F L' F' R F L,B2 D L' D' B' U' F' L F U B',50
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,L' D' R2 F D' B' U' B',R' F2 D' F D2 F R,B' F2 L B2 F2 L2 B' D2 R F U2 R' D2,D F L D' F D F' L' F2 D' F2,U B2 F2 D' R D B2 F2 U' L',49
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,F D' B2 L U' F' L2 D,D U2 F L D' B2 L' U2,B D R2 U L D' L2 D L U' R2 D' B',L R2 U2 F' L' F L U L' U L' R2,B2 D L' D' B' U' F' L F U B',52
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,B U' L2 R B F' U,D2 R2 F' D R' D' R2 D2,D U2 L2 D' B2 D2 L' U L R' U R D2 B2,R2 U' L' U B2 D' R D' R' D2 B2 R2,B2 D L' D' B' U' F' L F U B',52
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,R' U' L B' U L2 F2,U' L' D2 U2 R' D2 U' B2,L2 B2 U2 L' U2 B' R U L U' B' L2 R' B',D2 B U' R2 U B' D2 F D F2 D',R' U2 L U L U' L2 U2 L R B L' B',53
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,B F D2 R2 F2 R' F2,U R F D2 B F' R B' U',L R2 D F2 D' F2 L R B D2 L' B' R F2 L',F L B L' F' L B' L',D' B' D U' L2 D' U B' D,48
