scramble,orientation,step_0,step_1,step_2,step_3,total_moves
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,U F2 D B' U2 L' D R U2,D U' L D B' D' B L2 D2 L U,D B D' F L2 B' D' B L2 F2 U' F,B D' R2 D2 L' D L B' R2 B D2 R B2 R,46
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,F' R2 B' D' B' D' F2 U',R U' B F L2 F' D B U R D2,B D' F2 U R U2 R' F2 D' L D2 B',D2 F2 U2 L F' L B' L F2 U2 B' R' F,44
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,L' U2 B U' B' D' L D' U',L B2 U2 B' F R B' R F' L',U2 F' U2 B2 L U L2 U' L2 B2 U2 F U,F' R D' R2 D2 R F L D' B2 L' D' B' D2 B,47
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,D' R D2 L2 D' B F2 L2,D2 F2 U F2 R2 D' B D2 B' R2 B' D,F' R' B F2 L B' D' L2 D F2 U' R F,R2 U2 R B' U B U2 L' B D' B D L R B2,48
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,B R D' U F D2 F2,F L2 B R' B' R B F' D2 B',F' R B R D' R' D R' F' U B' U' F2,U R D2 R' D U' B D2 B' D',40
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,B F' U' R2 D2 F2 L' F' L',D F' L' B2 U2 L2 U2 L F D',B' D' F' D B D' F D,B' F L B' D' B2 D' L2 U' L' U L2 D2 B F',42
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,F' L2 F' U' R2 F L' D',R2 D2 L' R D' L B' D R D2 B2,D2 F2 U' B L' B' U' B' U B' U2 F2 R',R2 U2 R B' U B U2 L' B D' B D L R B2,47
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,B' F2 U' L2 U2 F2 L2 R' U',R D2 R' B' D' B R2 D2 R2,B U2 R F' L' F R' B' U B U2 B',D2 L' D' L R2 D R2 D' R2 B' U R' F D2 F' U',46
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,D2 R2 D B' D' F' L2 D2 F,R' F2 U2 F R2 B' R B R U2 F,R2 B D2 F2 L B' F2 R' F L2 F' R',B D' B2 L' D L F' R' B' R B2 U R' U' F D,48
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,D' B' D2 F' U L2 D' R' B',L D2 U2 L2 D' L U2 B' D' B L',U B U' F' L2 U' B L B2 U F U,R' B' R' F D2 R' D' R' D L R B L' B F' R',48
