scramble,orientation,step_0,step_1,step_2,total_moves
B' U2 L R D2 R D L2 F' R' D' B U' F U2 D2 B' R' U2 B D R' F2,x2,B' D' B2 L' F D U' F L,U L2 R F' R2 F U L R' F' L U',R2 U2 L U L D' L' U L2 D R2 D2 L,34
L F R2 B' D F2 R' U2 F2 R B2 F' U L F' D B D' L U D' F' L' B,x2,B' D R2 F' R' F2 U' B2 U2,L' F L' U' L2 R' F U' R U F',L2 D' B F' U' R U B' R F L2 R',32
D L' D' F2 R B L2 F U2 L' D F2 D' R2 D R2 U L B2 U' F D2 U2,x2,L' U2 B2 F R2 U2 B' D2 U2,L' B L' B2 L' U' B' D' B2 D B U L',B L2 R F D L' F' L2 R' B' D' L,34
L2 U' L' U2 L D2 R U L2 R' U' F2 L B2 D' R B' F2 L B2 U2 L D R,x2,R' F2 U2 R' D' F2 D2 F U',B2 D L2 B2 R U F' R2 U',D B' D' F2 D B' U B2 D' U' R2 U R2 F2,32
R2 U2 B2 F' U' F2 B L' F' R F2 L2 F' B D2 F D2 U2 R2 D' R' F U',x2,R D2 F R2 D L U2 F,F U B U F L U2 L B' F U2 F,L' R2 U2 L' F2 L' B R2 D2 L2 F L B2,33
L' U' L2 D' B2 D U B2 F D' B R' U2 F2 L D U2 R U2 F U2 F U2,x2,B' F' R' B R2 D' L' B,U2 F D F2 U' R' U' F' R2 F D',R F2 L' B' L U F' L' U2 L2 F' L B L2 R',34
L R' B F D2 R2 U' L' F U L2 U L B D' L' R2 B U2 F B L2 R',x2,B F' L2 D B2 F' L F' R' U',D' R D' U2 L' U' B' R' U' B L D2,U B2 D' B' F2 L B2 L' B' F' D B2 F' D U',37
D B' R2 U' D2 R' B L2 F' U D B2 F2 R U' L' U L2 R2 D',x2,D2 R2 U' F L2 F2 L',D2 F R' U' L F D2 L' R F' R F2 D2,L2 D B2 U2 F' L' R' F L F U2 B2 L' D' L2,35
D' L2 B' D' B' D U' F B' D B' R' B' D2 R' F' L2 R' U R',x2,B' U2 F2 R2 D F2 U' L' F L,B2 F' U2 R' D' R' B' F D2 R2 B L2 B2,D2 R' U' F L D F' U F' R F' U' L' F' D2 F',39
F' B2 L2 D2 U R U2 R B' F' D2 L U2 B' F2 R' B' D R2 F2 R2 D2 R',x2,F' D R F2 D' U' L B2 D2 U',U' F' L' D2 U L' F2 U' R' B2 F2,B2 L' D2 L B F2 R D' F2 R' D B F2 U R2 U',37
L2 U B R' U' R' L' D2 L R B L U' F U2 L' D2 B' U B' L' B U2 D B2,x2,F2 L R F' L2 R D F' L,U' L' D' U2 R D L B L' U' B',L2 U B2 D F' U2 F D' B2 U L2 R2 D2 R2,34
D2 F D U' R B R' D U' R' F B U2 F' B' R' U2 D B L2 B2 F' D',x2,R2 F R' U L2 R2 B' U R2,U L2 R2 F' D2 L2 U B' D' F2 D,R2 D' R2 D F' D' R2 D' L F' L' D2 F R2,34
