scramble,orientation,step_0,step_1,step_2,total_moves
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,D2 F D L' R' F L2 B R2,D U2 R' D' R2 B2 D2 B L B' L' B R2 U2,F L2 F2 L' F' L' F R' F L2 F' R F2 L2,37
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,D2 B2 F R B2 U' L2 R U,U F L' F' L B' U' F' L2 D F' D2 F' L,F L2 B2 R D R' B2 L U' L U F',35
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,R2 D' L2 U B' R' F U,F D F' D' L2 F2 D' U2 B' D' R' D2 U2 F',B L' D' B' U B2 R' B' D B' U' L,34
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,L D R' D' B2 D2 R' B' F2,R2 D F L' D' L R B F2 U B' F2 R F' D',L2 D' B D' B' D2 L2 U' F' U,34
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,L2 F2 L U2 F' L R2 D,F2 D' U B' U F2 L2 D F2 L' R2 U' F2 L',B' L2 B L2 D F2 D B2 U' R2 F U B2 D2,36
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,D B' L2 F' U F' U2 L2,F' D2 L D2 U' F D2 U' B' R' U2 L' D2 L,F L F L' F' U' F2 U F U' F2 U,34
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,L' U2 B2 R' U' F U2 L U,F D' F' D2 U2 L' R D L R2 D' B' R B U2,U B' U2 F2 U' B U F2 U L2 D F D' L2,38
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,L' U2 L2 F D L' B F D' U,F2 U B' D L2 U' L2 F' U B U2 F2 U L F',U' L' B2 D' R D R2 U' R U R2 B2 L,38
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,D' U' B D L B F' U B2,L2 D F' L F2 D2 F' L' U' F2 R2 U F2 D' L2,D' U B2 D' R D B2 U2 L U L' D,36
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,D B' L' D R2 F2 L' F2 U',F L' D' B2 R2 D L' R B2 L' R2 F U F2 D',U L' U B L' R' D' L R B2 U' B U' L F',39
