scramble,orientation,step_0,step_1,step_2,total_moves
F' L R B R L B F' D' U L' D B' F' U2 B2 U B2 U' F,x2,D' L B R' U2 L' D F' L2 R',B2 L B' R F' R2 F D2 B L' R' B2,R2 B2 D' U L D F L F' L' U' B2 R2,35
B' L' B D B' R' L2 F2 U2 L R' B2 U L' D2 L' D2 F2 D R' F R' U' D F2,x2,F R' U' L2 B' U F' D2 F' L U',L D U2 F' U2 B D2 L2 B' D' L,U' L U' L F L2 U' F U L F' L' U2,35
U' F2 D B2 R' D2 F B2 R L D2 F' U B R' L2 D' F' B2 U R2,x2,D B2 R F' D B2 L' F2 L' F,U R2 D2 U R' B R B2 D2 B U' R2 U',D U' B' U' F2 U B D' L2 U,33
L2 B2 U' B L' B2 R' B L' B' F U F2 L' F L' U2 L2 B F,x2,F' R F' R' D B' L2 R D,U B2 U' L2 B2 L2 B2 D L2 D',R' B U2 F U2 B D F D' B F' D' B R,33
L' F2 U' F2 U' L2 D2 F R2 L2 B' F' L' D' B U' F' R' U F' L2 R2 B,x2,R2 U' R' D U2 R B' F U2 L',D' L2 U' B D B' R' D R F2 U L',U' F2 D' F' L U' L' F L U L' U L2 D,36
B' U B2 R' D L' R' U2 L U L U2 B2 D' F D B F L' R2 U R' L2,x2,D2 U' F D2 F D L' R D2 B,F' D L' F L' F' L2 B D B' D' F,D U' B' U B' D B2 U2 L2 D' R' D' R F U2,37
F U' L' U' F R2 D2 U L' B' D' L2 D R' D2 F' L F' D2 R2 L2 F2 R2 L2 B,x2,R2 U' R' D2 B F L' U B' D2,R' B' R B' L2 B2 L D2 L B',D F U' B2 R D R' D' F' R B2 F U F' D',35
L' U2 R2 U2 F R F' L' D2 R2 U' B' R2 U2 B L D B' F2 D R U',x2,B' D2 F L2 B L' D' F' R2,U' B D' F R D R' F' D B' U,D2 U' L2 D U2 R' D2 R F D F' U' B2 D' B2,35
L' F' B R L' D2 B' R B' U2 R D L' R D U B' R' L F D L2 D' F',x2,B' D2 U B U2 F' R' B2 D B,L' D U' F D' U B' L B L,F2 U2 F U2 F D2 U L' U2 L D L2 D U F2,35
L2 F D B' U F2 D' R U F' D' L2 R' D B2 L' R' F U' B2 U2,x2,L2 U2 F' D R2 F' D' F' R',L2 B L D2 L' B' L U' F2 D2 U L,R2 F2 R2 D' F' U' B R2 D' B' D2 R2 U' B' D U2,37
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,D R' F2 L R' F' U2 F,L' R D' B2 F2 R2 B' F2 D' B' D2 L' R',D' L' F L U2 B2 D L D' L' B2 U2 F' D,35
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,L' F' U' F U2 L D U2 R,B' L B' D' U2 R D' U' R D2 B2 U' L',B U F2 U' B' U F2 U',30
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,D2 B F2 R B F L B2 F2,L D' B' U B D B2 U' B2 L',B' U B2 R' F2 R B2 U' B D B2 R2 B2 D',33
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,B' F2 L2 R U' F' L2 B U2 F,B' L' B L2 B D2 B' D2 L' F L' F',D2 L' B L' B' U' L' D2 U' F D2 U2 L2 D2,36
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,F R U2 L' D F2 R' D' B2 D2,D' B' D B' U B D' B' R U' B2 D,D2 L R D2 F2 L2 F' L' F' D2 L' D2 R',35
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,R' B' D2 F' L' D B' R2 D' L2,B L2 U B U' L2 B' D L' D' L,R' F R2 F2 L F' R2 F L' F R2 F R',34
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,B D' U B' L' R' F2 L' B' D2,L U' B2 R2 F2 R2 B2 D F' U L D',D U' B2 R B R U' B D' U2 R' F' R,35
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,L F2 D2 F' D' U2 B' F D2 L U,B' L' D R2 F2 U' F2 R2 D' L2 B L',D2 L R D2 F2 L2 F' L' F' D2 L' D2 R',36
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,R2 F2 L' B U' B D2 L U,F' L' R' F2 D2 L D' R' D' R2 F,R2 F U' L' F' L U L D2 U B' D2 L' U' R2,35
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,D' U2 L' B' R2 D U' B R',F2 D' L B2 U' F2 R' U' F R2 F' U2 B2,D U B R B' U2 R' U B' U' R D2 L D U,37
