scramble,orientation,step_0,step_1,step_2,step_3,total_moves
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,B' U R' D2 L2 B U,L' F L' F2 D' B2 D' R2 F2 U2 L' F' L B2,D F' L2 B' L B D L D' L F D',U R2 U' L2 U R2 U' L2,41
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,L R U2 B2 F' L2 U',F' L2 F' U F2 D2 U2 F' L2 R B R' F D',R2 F2 U2 F D' B' R2 B D F R2,F D' B D F' D' B' D,40
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,L2 R' F R2 U' F,R2 B' D R' U B U R' D' R2 U2 B D' R2,R' D2 B' D' B2 D2 B' R F L2 D' F' D',D' B D F D' B' D F',41
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,L U2 F' R' B' U R',F L B' U2 L U B L2 U L' F U2 F2,U2 R' B D2 B' R U2 R' B D2 B' R,R2 B' R' F2 R B R' F2 R',41
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,F D' L' B' F2 R2,L2 B U F2 D' B L' D L F2 U' B' D L2,U' B U' F2 L2 B D F' R2 F2 L2 U' F,R U2 R' B D2 B' R U2 R' B D2 B',45
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,U' R D L' B' F2 U2 R2,U F2 D U F2 L2 B' L' B U2 L' U2 L' U2,L B D' F D F D' F D B' F2 L',F' U2 F D F' U2 F D',42
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,L F' U' B2 L F' U B',F D2 L F U L' B L U F2 R2 D B,F L' B D' U2 R D R' U2 B' L F',L2 D R D' L2 D R' D',41
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,R' B2 D U' L U',U2 B L2 B2 L F L' D' F2 D B U2 F',L R2 D F' D2 B R2 B' D' F D2 L' R2,L2 U R2 U' L2 U R2 U',40
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,L' B U R U2,F U' R B' U2 L U2 L2 F R2 D' B R D2 F2,F L' R' U2 R' U' R B2 U2 L U R F',D F' U2 F D' F' U2 F,41
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,B F2 U2 L2,U2 B2 U2 L' R2 D' L R2 B2 D U R B' R' B,D B F L D2 L' D2 B2 L B F' D,D' B2 U2 F U' B U' B U' F' D U L2,44
