scramble,orientation,step_0,step_1,step_2,total_moves
F2 U2 R' B' U2 D' B' F U' D' R' U2 B2 U B U2 D' F2 U2 L R2 B' D' R' L',x2,F U' L2 B L2 D2 F2 U' L D',R' F2 D' L2 D' U L' D B2 R F2 U' L2,U' R' U F' D' U L D U2 R U,34
L U L2 F' B R2 L D2 L B2 L2 B F U2 R' B2 R2 D' B' U' B2 D2,x2,B2 U L B2 F2 U L' U',U' F2 R F2 U' L2 R B L B2 R' B' L,L' R D L2 R2 B2 U L' R B' D2 B',33
F2 D2 F' L D F2 B D R2 D F R' D F L2 R' F' B' R2 F2 U' F' D R,x2,F' L2 B U' L D2 R2 B' U' R F2,D2 U' B' F2 R D' F' L R F' D L,F D U' R2 D' U F,30
F2 D L' U L D L B2 F' D R F D' B2 L D' B F' L2 R B2 L2 F2 D',x2,L' U B2 F D U2 B' L B,D' B D2 L' B' D' U B' L U' L B L D2,D2 U2 B D U' L' D U',31
B' F D R2 D' U2 F' B2 L' F' D' U L2 D B' U B D B2 U2 F' R',x2,U' R' B2 L F' U2 B' D L2 U2,R' D2 L' D F2 L U2 L2 B D' B' D U2,R2 D' U' B2 D2 R D2 B2 D U F R2,35
F B2 R2 U L D' L2 F D2 B2 R2 D R' D U L2 B F D' L2 F' B R' L2 B,x2,F D2 R' F L' U2 L' F2 D B F',L B2 F2 R' D2 L' F' R F U B2 D' L' R,D2 B L B L2 B' L' D B L2 B' L' D,38
B' L B D' F' U2 B D' U2 F' L' B U2 D2 F B2 D L' F R2 F' D' U R2 L',x2,U B R F' D2 F' U' L2 F2 R2,D R' B R B' L2 B U B' L' U' L' D',D U' R' B2 D U' B' D U' L D U' R2 F,37
R B' R D F2 U' B' U R F R' D2 R2 L' F R2 F R D' L2 F' U F2,x2,B' F' L2 R' U' L R' F2 U' B',R U' B2 D U B R2 B D' R D' R' D R2,B' R D F D L R' B' D' B' L' B,36
U D2 R2 B2 R2 D B F2 L2 F2 D' R' F R U2 F2 D' U2 R U L F L' F' L,x2,L2 U' R' B2 U B' U2 L D' R,U2 R U2 L F2 L2 F R B2 R2 F' L U2,D2 U2 B D' U R' B2 R' D' U F R2,35
U' D R' B2 U' B' R L' B U' R B L U2 L' F R D L2 U B2 U' R2 L2,x2,D R B' D' R' F U2 L' D F' D',R' F' D2 B2 R2 B R2 D2 F2 U F' U' R B,D' B L2 B' D' R' U R D L2 D' B' D2,38
F' B' R' U D2 B2 U F' L' F' B2 L' F' R2 U' L2 R2 F L' U R L F' D',x2,D B' L' R2 B2 L D B2 F2 D',L' U' B R B' R B F' U2 B' F U L,R2 D F R F U R' D' L2 R U' R,35
D F' U R2 F2 D' B D' F D B D' L' R' U2 B U' D2 F' B D L2 U,x2,D2 F U' R D2 F' D L B U2,L' B' L' U' F2 R2 D' L F L' U' F2 U2,L' R' U L2 F2 L2 U L R U2,33
U' R' D2 R2 F' R2 D F' U2 R' D2 B2 F L F' R U D2 R2 F2 U,x2,F' L R D2 B2 F U L' F2 R,F' L2 R' B' D' B L B' L' D2 R D' L2 F,L' B F' D F' D' B' F L F,34
U2 L2 R' F R B L F2 L2 F' L2 B R2 F2 R F2 B2 D' U L B,x2,L2 F' U2 B2 L2 D' L F L F',U2 F' D B D' B D U' L' R2 U' B' D' F',B' R2 U2 L2 F U2 R2 D2 B2,33
R B2 R2 L' U B' L R U' R' U L U' D' F2 L R' B F R U' B2 F2 U',x2,D' L U F2 D2 L2 U L U,B2 L' D' U2 L R U' R' U R2 B F2 R B2,B2 R2 F D' U L' D U' R2 B2,33
F' B R' D2 F' U' D B' F2 R2 L F2 D2 B U2 R' B' U' R' F2 R' B2,x2,U' L2 R2 F' U B D R' F L2,F' D R' U' R B R U' F2 U L2 U R',L B D' B2 L2 B2 L2 B2 L2 D B' L',35
U D' F' B L2 B' L2 R2 D F L' U' F2 U' R L F' R2 D R2 F' D B2 R' U,x2,D' F' D2 L D' U2 R B2 L' B' D,B2 U2 F' L D2 F2 R F' L' B2 D L D',U2 L2 D2 B' D' U' F2 U2 R D' U F2,36
R2 U' F2 U' D B L' U F U R' D' R2 L2 F2 B' D F' U F D2 L' U',x2,L2 D U2 F' R2 U B' R2 U B2,F2 L' F' U' B2 U F' L B D2 B F2 U L,U' F R D R2 U' R' B' D F2 D2 R2 U2 B2,38
L U' R U R2 U2 R2 F' B U B D2 R2 U' L F2 B U L2 B',x2,R B' L F R' B2 L' B2 D2,B' R' B' U B R' B' F' U2 B' U B2 R2 B',F D2 U2 B D' U R2 D' U,32
D' U' L U2 B' D F' U R' L2 F D' R' U R2 U2 B' F U L' U,x2,U R2 B L' D2 U L' B,B D' U L F2 D2 U' F R' F2 D' R2 B' D F',R2 F D' U L' D U B' D2 L2 U2 F' D2,36
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,R B' R F' R2 D B D L',F' L2 R2 U' B' U B L' R2 D' L' F,L2 B' L2 R2 F2 L' R U' L2 U' L' R B,34
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,F U' F2 R2 U' L' F2 U2 B L',U2 F L2 B U R' U B' D2 B R2 D2 B',L' R' U' L2 R2 B2 D' L R' B U2 B L2,36
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,B2 L' B' U R' D2 L2 B L D2,L' U' R' U' L' F' R' B2 F L2 R' F2,B' R B R' D B2 F U' B U R' B2 F' D',36
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,B R' B D F2 L' R2 D U2 B' U',D U F' R2 D2 B R2 F U' B D2 B' D' L2,U' L D' L D U' F' D F D2 U2 B2 D,38
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,L' D' F' U2 R2 U L B' D,R' D B' U' R D' R' B D2 L2 D U R D,F R2 D2 U2 B D' U R' B2 R' D' U,35
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,D2 R2 F' U2 B2 U' R D' L' F',L' F' D R B' D L F2 U B' U F' L' D',B' U2 B D U' L' U2 L' D' U B2,35
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,L' D' R' F2 U F R2 U B F2,F R B2 R' F' L2 R B L2 R' B2 F R' F',F' L2 F D2 U2 B' D2 U2 L2 D' U L D U',38
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,R D F2 D2 L U' B F2 R U2,F2 L B' U' L U B F' L' D2 L' F' D,L' F D U' R' U' R' D' U F U L,35
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,B2 D2 L' U' F' U B' R D U',D' L' D' L2 U2 L' B R2 B' L' D2 R2 F' L D2,D U' L2 R' D' U B' L R' D L' R B',38
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,F D' R B' L2 D2 B2 U B' F2,R U R B2 D' R' U' F' L R' D U2 R B R',F' D U' R F2 R D' U F' L2,35
U D' R F D L F' B U' L' D' F' D' F' B D' B' F R2 D' B2 U',x2,L U' F' U2 R F' D' F' U B',F' D' F' U2 B L' F D2 L D2 B U2 F2 D',L U L' D' U B U' B' D U',34
D' R' F U' B' F' D' B2 D' U R2 D2 L F D B2 L' R F' L2 R2 U F,x2,B2 R' U' L D2 U2 B' F' U' R' F',F R2 D' B' R' B F2 D2 B L U' L' D' F',F D2 U2 L2 B' D U' L F2 L D U' F2,38
R2 B F U R' U' L R U2 B' R U2 R' L' U R U' D2 B F' L' B2 F U' R,x2,F2 R B' F2 R2 U' B' L' U' R,L B2 U R U B2 R2 F2 D' L' F2 L U2 L2,D U B' D B D B2 U' L' D' L D2 L2,37
R2 F U L2 U' R U' B U2 B' D L' R2 U2 L B' F2 D' F2 L',x2,L B D' U B' U R U B' L2 U',L' U F2 D' L' D2 F2 R2 U L U R F' R2,D2 B L' R' U L' R B' D2 R2 F U2 R2,38
B L U L2 U R2 F' L2 R' U' R D B R' B' U B F2 R2 U' R',x2,U2 L' U L F' L U F D2 U,U F' R D' B R D F' U' B' F2 L' U',F' D' U' L D2 F2 U2 R D' U' L2 F,35
U' R F2 R2 B F2 D' U' F2 U B D' B2 L' D2 L' F' R2 D' L D' F,x2,D' F' R D2 L B' U' F2 U' B2,B U' F2 U2 R B2 F R2 F D2 L' D2 B U,R' F' R2 F R U' F' R2 F R U F',36
D' R' L' U2 D2 L2 R2 B' F' U2 B2 F' L D' B' U L R2 F L D2 L2 D F R,x2,D U2 F2 R' D B' L D2 L F,D' F2 L' D' R B L B' F' R' F D2 F2 L,R' U' F' L' U' F' L U L F L R,36
F L B' U2 L B R F' B2 U F2 R B L' U F2 B' D2 B U' D F' L' F2,x2,F R2 B L' F2 R2 B' U' B2 U2,U' F2 U' B2 R' B R B2 U F2 U,F' D U' R F2 R D2 U2 L2 D U' F L2,34
L2 F' B U' D R U F R2 L D' B D' U2 F' U' R2 U' R' B F',x2,L' B2 D' F R' F2 U2 R D L,F' D2 F' R2 B' R D' R F D2 R' B2 R F,D U' L' B' F D B F' L D' U F',36
F2 B2 R F2 B2 D' B L U' R D2 L2 U2 D L2 R2 B' L2 D' L2 B',x2,L F2 L B' U' B2 L F,R' F' R B F' D B2 L B2 U L' B D' F2 R,L R' B D F' U2 B' F L' R' D F' D',36
U2 R F' R2 D U' B U' F' L' D' F2 L2 B2 R' U F U' R2 D2 B2 R' D' B' L,x2,U2 L2 U2 R2 D B' L2 R F' U,R F' L R2 U2 L B L R2 D2 L R',F R2 F D U' R' D2 U2 F2 L' D U',34
U2 L2 D R L2 F B U' R' U' D' R2 F D' U L U' R L B' U2 D2 R' L' B,x2,R' F' L2 D2 F2 U R' F L',U2 F R2 D2 F2 U L' U' B' R' B2 R2 U2 L',D B L' R2 U L' R B' L2 R B' D',35
B2 F' U2 L' R2 F B2 L R2 B2 U' D2 L D2 B F2 D2 R U F' D2 R' B2 U' B,x2,L2 B U L D' B2 R' B U',U L F2 R2 D' R' D F D' F L' U',L2 F D' U L' B2 L' D U' F,31
F' D' L2 U R2 L2 D' L2 U' D' B L2 R2 U B D2 R B F D F B L F',x2,R D' L2 F D B' F2 D2 R' F2,F R2 D2 R U L2 U R' U F2 L' F' D2 F',L2 D2 R2 B D2 F D2 U2 B' R2 D2 F,36
F L' F D' L2 R B L' D' B' U2 R B2 U2 B2 R2 U F' L2 B' R2 L F2 L' B,x2,L2 D U2 L' F R' D2 U R2 B' U',B R B2 D2 R B2 R' F U L' D2 R U',R D F L D F L' D' L' F' L' R',36
U2 B D R L F' U R U2 D B D2 R2 B R2 L F' B R L F' L' F' R,x2,D' R2 U' F R2 U' R B2 R' F2,L' F2 D L' F2 R2 D' L B2 F2 U' B',L2 B U2 B L' R D' B2 L2 R2 U' L R,35
F' D2 B' F2 D R U' B2 U2 R2 L2 B U' F' B D2 F2 B L R,x2,L' R2 D2 U B' U B' L D' F2,F' D' L F L' F' D' L' D2 F,U B' L2 B U R D' R' U' L2 U B U2,33
B D' L D R' D' B D' U R' U' B2 L B' F' D' F' B' D R2 U L F U R,x2,B2 R D' B L' R2 B' F U B2 L2,D U B R' U2 R' U2 R2 F' R2 B' D F U',F L2 F' D' U L B2 D' U B' D2 U2,37
D' F D2 R2 U2 R B' U2 F R D' U2 F' B2 U2 F' U' F D' F U' R',x2,F2 D2 L2 U L B2 F' R' U2,L U2 B R' F D2 U' B2 D2 R B' L' B2 U',R2 F' L2 D' U L D U' F' L2 F R2,35
R D' U' L R F' D F' U2 B' L' U' R' D' L' B R' L2 U F' L2 U2,x2,D' U' F2 R U' F2 L' B2 U2 F2,L R' B U R B2 R B' F' L B2 F L' B' R',R' F' U' R2 D' L' D' L B' D2 R' U,37
L2 U' L' U2 L D2 R U L2 R' U' F2 L B2 D' R B' F2 L B2 U2 L D R,x2,B2 D U2 L2 F' D2 U R2 B F,U R' U F' R U2 L R2 B' L' B F2 L' R2,F' D U' R2 D' U F',31
D L' D' F2 R B L2 F U2 L' D F2 D' R2 D R2 U L B2 U' F D2 U2,x2,U' L R F2 D R D B' U L' D,R' F' D B U' L B' L2 D' B' U B2 F R,R U' R D' U F' U F' L D U' F',37
L' U' L2 D' B2 D U B2 F D' B R' U2 F2 L D U2 R U2 F U2 F U2,x2,L' B2 D' F2 L' U B U' F R2,R2 B2 L2 R F2 L' B' R2 B R2 D' U2 L' F,D' U B' U B' U2 L D' U B' D2 L U' L,38
L F R2 B' D F2 R' U2 F2 R B2 F' U L F' D B D' L U D' F' L' B,x2,D F' L' B L2 B' L' R2 F U,D2 R U2 R F' R' D' U2 R' B' R D2 R' D2,D U' B2 D U' L2 B' D U' L D U',36
