scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 U2 R' B' U2 D' B' F U' D' R' U2 B2 U B U2 D' F2 U2 L R2 B' D' R' L',x2,F D' L2 F,R B2 F' L2 F' U L B2 D F2 R,R D B' U2 B D' B' U' R U' R',U' B' L B2 D L D' L' B' U L B' L',,39
L U L2 F' B R2 L D2 L B2 L2 B F U2 R' B2 R2 D' B' U' B2 D2,x2,F' D' R2 F' L',D' L2 B L B2 F' U2 B L' F' D,R D2 F2 U2 L' F U2 F D2 B2 R2,D R D' L' D2 L B D B' R' D' B2,R2 F' U' B' U B F R2 B2 R' B R B,52
F2 D L' U L D L B2 F' D R F D' B2 L D' B F' L2 R B2 L2 F2 D',x2,F D2 L F,D L2 R2 D' B2 F U R2 B2 F2,D' B F' R2 F U' B2 D' B2 U B',D L R B2 R2 B' R B R B2 L' D' R',R2 F' U' B' U B F R2 B2 R' B R B,51
F B2 R2 U L D' L2 F D2 B2 R2 D R' D U L2 B F D' L2 F' B R' L2 B,x2,R' D B' U L' F',R2 B D2 L2 D' R' F2 U L2 U B',B2 R2 B L F' U2 F L' B,U B R U F R2 F' R' U' B' R2 U',R2 F' U' B' U B F R2 B2 R' B R B,51
B' F D R2 D' U2 F' B2 L' F' D' U L2 D B' U B D B2 U2 F' R',x2,B2 F2 D' F' L',R' B' D2 L D2 U B' R F2 U',D L B' D R B R' D' L' D',D L' B U' L D' U B' D B' L D',R2 F' U' B' U B F R2 B2 R' B R B,50
F2 D2 F' L D F2 B D R2 D F R' D F L2 R' F' B' R2 F2 U' F' D R,x2,U' L D2 U,F L' B' L2 D' L' F' R U' B,R D' R' U' L2 B' D R' B L2 R D U,L' B' D B2 D' L D B L' B2 L D',R2 F' U' B' U B F R2 B2 R' B R B,52
B' L B D' F' U2 B D' U2 F' L' B U2 D2 F B2 D L' F R2 F' D' U R2 L',x2,U2 L' B' D F,F2 U2 R' D2 L' B2 D2 U R2 B' U2 R2,D F2 D' U' B R' D B2 D2 U R' D2 F2,L B2 F2 R' B' R B2 F2 L' B,,40
U' D R' B2 U' B' R L' B U' R B L U2 L' F R D L2 U B2 U' R2 L2,x2,L F2 R B D,R2 B D R D' B L2 F2 D L2 U,B U' L2 D L D B L D U B' D' B2,U2 F R2 U' B' D' U R D R2 F' U2,,41
U D2 R2 B2 R2 D B F2 L2 F2 D' R' F R U2 F2 D' U2 R U L F L' F' L,x2,L' D' U2,B' U L F2 R U2 F' L2 D2 L,B' L' R' D' R2 D' L R D B2 D' R2 B2,B U' L' D' L' D' L D L U,,36
R B' R D F2 U' B' U R F R' D2 R2 L' F R2 F R D' L2 F' U F2,x2,R' B' D U2 L',D2 B' U L R2 B R2 F2 L' D2,F2 L' B L' B2 U2 L2 F' L' F' R2 D2,D' R' B' R B D2 L B L' B' D',R2 F' U' B' U B F R2 B2 R' B R B,51
L2 U B R' U' R' L' D2 L R B L U' F U2 L' D2 B' U B' L' B U2 D B2,x2,D2 U2 L' D,F2 D' B2 U2 F U B2 F2 R2 F' D',U' B2 L' B' D R D L R' U B,F2 U' R2 F D2 R' B2 D' R2 F D2 L',,38
R' U2 F2 B' R' B F' D B' F' U' L2 R' U R2 L U2 B' L U2,x2,D U' L' D',D' R' D' F' L' B2 U' F D2 B' U',L' D2 L B2 U' B U L' D2 F' R2 F L,B D' B L' D L R' B' R B' D B',,40
B F' L' U2 F' U2 R2 L' D B R F' B' R U' D R' U' B2 D L F2 D R,x2,D' F L U F2,L2 U B F2 U B' U2 L2 U' R2 D2,B U' B2 L' B' L2 U' L' U2 B2,L U R U R' U' R' U' L' B,R2 F' U' B' U B F R2 B2 R' B R B,49
R B U L U2 R U' L' R' F' L U F U' F2 L' R' B2 L2 F' U',x2,R D F D B2,F' R B' L2 R B2 D2 B' F2 L2 U',D2 R' D' R D2 B2 R U R' U' B2,R' U' L' B L U R D B' D',R2 F' U' B' U B F R2 B2 R' B R B,50
L R2 D' U F' R' L2 D' F2 U2 B2 U B' D U' L' B U B' U' L' D2 U2 B U,x2,F U F L B2,U2 F' U R2 D2 F L D2 F R B,B L' R2 B' D B L U' B' U B R' B2,L' D L R' B2 L' R D L,,38
D2 R2 U2 L' B D2 B' F L' D' B2 R U L2 U' F2 L2 R D2 F L' U B L',x2,B' L D L' U',L R' F' U2 L' R2 B R' U,U2 B' L' B D2 L U2 L' B' D B L,U' B' L' B2 L U B R B2 R',,36
R2 F2 D' B2 U L' U D' R2 F' R' D2 F2 L D2 U' L R' U B',x2,D U B,U2 B' U R D' L2 F2 L2 D B' U,D' R' B2 R' U R' D R' U2 B' D2 U,U B' R B D' U R' D U' R' B U',R2 F' U' B' U B F R2 B2 R' B R B,51
L' B' R D' U F L' U L2 U' F' B2 D2 L' D' U B2 R2 L2 B L,x2,R2 B' D2 U2 L',R2 U R U2 F2 U F2 R2 U' B,B D' B' D' R2 D' R2 F' R' B F D,D2 U' L U L' D' B' D' L' B L,R2 F' U' B' U B F R2 B2 R' B R B,51
U' D R' B2 U2 L U2 L D B' F' L2 R' D B2 D' R' U2 D2 F D',x2,D2 F2 R F' U L2,D' R' B2 D L2 R D U' L2 U2,U' L2 D' F R2 D F2 D' R2 F' L2 B2 U,B2 R' U' B' L' B2 L U B R,R2 F' U' B' U B F R2 B2 R' B R B,52
D2 F D U' R B R' D U' R' F B U2 F' B' R' U2 D B L2 B2 F' D',x2,F' L' B2 L2 D',U2 L U' L R' D L2 R U',U' F2 U2 F R F' U2 B' F2 U B L' D' L,U' B2 U2 B R' U' F' U2 F R U B' U',R2 F' U' B' U B F R2 B2 R' B R B,54
B' U2 L R D2 R D L2 F' R' D' B U' F U2 D2 B' R' U2 B D R' F2,x2,L' D R2 B,D2 B2 F2 D2 F2 R' U R B' U2 R,B2 L B L' B2 R B' R D R2 D,R' U B R' U' R2 B' U' L U L',,37
