scramble,orientation,step_0,step_1,step_2,total_moves
B2 F2 U F2 L D' U F L2 B' F R U L F2 U B2 L D2 L' R' B2 F D,x2,U B F L R' F U2 L U' B',R B L2 D' L' D2 B' D' L' R' B L' B2,D' R B R2 F D F' D R D2 B' D' R',36
B2 D' B' D2 B' U' B2 F L' F2 R' F' B2 L' F2 R2 F' D2 U' L U' F2 R,x2,U2 L R B' D U B2 R2 F' R,U2 B L2 U' B F U F' U B' L2 B U2 B2,F2 L D2 U' B U R U' B' D2 U L' F,37
L U' L2 D' U L D' L' U2 L U2 L' B2 R' F U2 D F' L2 U2 R L D' U' R,x2,F U2 B2 D2 B2 L' D' F' D' U,R B F2 U' R' F' U F R B' F2 R',U2 F2 D2 L' U L' U' L2 D2 F D' F D U2,36
B2 L2 D2 F2 U' L2 U2 L' F' R' U L B2 U' F R U' B2 U2 D B',x2,R' D' F' D2 B' R U' L F,R2 B' R D2 R D2 F D2 L B L B2 L' F',R B' D F' D B2 R2 B2 D2 B D' F D2 R',37
R' D' U2 B2 U2 B' L B' L2 F2 R2 D2 B' F2 L2 F' L D R F',x2,F L' B' F' L2 U2 R F' U R,F' R B2 U' R' B U B' U' R B2 R' F,L R D' R' D2 R2 D R' B U' B U B2 D L',38
L2 D2 U2 F2 R B L2 F' B2 U2 L2 U' B' L' B R2 D' R2 U' B,x2,L' D L U2 F' L2 D' F U2,D' R2 U' B' U R2 B D B' U L2 B2 L2 U',R B D F' U F2 R F' R' D' F2 U' B' F R',38
L2 R D U' B R U B2 F2 D2 F2 U' R L2 D' B D2 L' U R2,x2,U2 B2 D2 U' R F U R2,B' L' F' U R2 B2 R2 U' L B L' F L,D R D' B2 U R2 F' R F R F' R U' B2 R',36
U2 L B2 U' F' D' U R2 D R2 L F2 R' F L' B' U F' U L F2 R' L B2 R,x2,U2 L B' F' L D2 L2 B D,U L' F2 U2 R' U L2 D' R' F' D' L' F D' R2,L B' U B2 R2 F R U' R2 D B' L D R',38
U2 B' F2 D' L R2 B' D U2 F2 U' D2 L' R F2 R2 U' F L B U' F' R2,x2,D' B' D' B2 R U B2 R2 D2 F',R' U L R D L' F D' R' U' R2 D R',B2 U2 F2 U2 L U' L D F2 D2 L' D L' U B2,38
R D2 R U L U' D2 L R' F2 U' F2 B' R' D2 F' D R F2 B2 U F',x2,R' F' D2 L U' F' R2 D2 L2 F,L' D L U2 B F' R2 D' F' R F2 D B' U2,L B R B2 D B2 F' U R U' B' R' F L' R',39
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,R' B2 D R2 F' D2 U R2 B',R2 D F L2 D2 R' U B U' L2 R D F' R2,R F' R F D R' U' R' U R' D' F2 R2,36
