scramble,orientation,step_0,step_1,step_2,total_moves
F2 U2 R' B' U2 D' B' F U' D' R' U2 B2 U B U2 D' F2 U2 L R2 B' D' R' L',x2,F U' B R2 F U' L2 F2 D2,R2 D L' B' F' U2 R' U2 B F L D' U' R2,F' L2 B F' D' F D' B' U B2 D B2 U' F,37
F2 D2 F' L D F2 B D R2 D F R' D F L2 R' F' B' R2 F2 U' F' D R,x2,U F' R D' R' B2 R2 B' L2 D' U,F D' R' D2 R F' D' B' L' B D2,F R' B D2 B' R U2 B D2 B' U2 F',34
F B2 R2 U L D' L2 F D2 B2 R2 D R' D U L2 B F D' L2 F' B R' L2 B,x2,B U R2 U' R' D U2 B2 U L2,R2 U R2 B' F' D F D' B U' F U,L B F2 R D F' R' B' F2 L' D' F,34
B' F D R2 D' U2 F' B2 L' F' D' U L2 D B' U B D B2 U2 F' R',x2,U L2 F' L2 D B U' R U R,R U2 R U2 B' R D2 B R2 U' F R',L F' L F' R' B F D2 B' L2 F2 R F',35
L U L2 F' B R2 L D2 L B2 L2 B F U2 R' B2 R2 D' B' U' B2 D2,x2,F' R' F2 L' U' L' B2 D2 U L,D R2 B U' R2 D2 F D2 R' B2 D L2 D2 R,D2 L U L2 U' L U L2 U' L' F' L F D2,38
B' L B D' F' U2 B D' U2 F' L' B U2 D2 F B2 D L' F R2 F' D' U R2 L',x2,F D2 U' L D2 R D' B2 L U,L2 F2 R' D2 L' B' R' B' R2 D2 B D B' L2,B2 U' F U' R' U R2 U B' F D B' F2 L',38
R B' R D F2 U' B' U R F R' D2 R2 L' F R2 F R D' L2 F' U F2,x2,U R' D2 L2 B' R D U' F U2,R' F' U L' B L B2 R2 U' B R U2 L',R' B' R2 F R B' D B D2 B' D' B2 R2 F',37
U' D R' B2 U' B' R L' B U' R B L U2 L' F R D L2 U B2 U' R2 L2,x2,F' D2 F' L2 U' L2 B U2 L' F',R U' L F R' U L B L D B' U' F' L2,B D R' F' R2 U2 L' B' L U2 R' F D' B',38
U D2 R2 B2 R2 D B F2 L2 F2 D' R' F R U2 F2 D' U2 R U L F L' F' L,x2,R D2 U L2 U B F2 D2 U' B R2,L' R F U2 L D F L' U2 L D' F' R',B' D F2 D' B L2 F' R F L2 F R' F,37
F2 D L' U L D L B2 F' D R F D' B2 L D' B F' L2 R B2 L2 F2 D',x2,L F2 R' D' L2 F2 R2 U2 B D',F2 D' F2 U' L2 F' D' B D' R B' D' U,B R F' D R' F2 R D' F R F R2 B' D2 F',38
L2 U B R' U' R' L' D2 L R B L U' F U2 L' D2 B' U B' L' B U2 D B2,x2,U2 B R' U' L B F2 U F2 U,B2 D' B' L B' F' R2 U2 R' U2 F R' F',B2 F D' F L D B D B' L' B2 F2,35
