scramble,orientation,step_0,step_1,step_2,total_moves
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,U' B2 U2 F' D U' F2 L D2,L' U L2 U B' U2 L' D' R D' R F R2 D2,R U R' F U2 L D' L B D L2 U,35
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,B U2 F D' F L' R' D2 U F2,R2 F D' B D2 B' D U' R' B' D2 B U R2,D2 R2 D2 R' F D L D2 L' F' D' R,36
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,D' B' F D' L' D2 U B' L D',F2 L' R F2 L' F R' F' L2 D2 F2 U L2 U',F' R F D B U R' U' B' D',34
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,F U' F U2 L' U' F D B D',L' R2 D' L' R2 D2 B U B' D F' L F D L2,D' F' U' R U F D B R' B',35
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,R B R2 F R' B' L2 R' F U',L2 R' D U' L D2 R' U' L D U F L2 B' R2,D B R U R' F R2 F' U' R' B' R D' R2,39
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,L B2 R D2 B' D L' B L2 F',U R2 D F' U' B2 L B' R' F2 R F U2 B D',U L2 D2 B R2 D2 L2 F U,34
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,B R2 D' B2 L2 F L2 R' U2 L,U2 F2 R' D' B D' B D' L' D2 L F2 U2 B L',R U F D' U L' F2 L D F' U' R2 F' U',39
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,U2 B D L2 F' R2 D U' B',F' L B L R' D L' F2 L U F' U R U' B,U R F U F2 U' R' F' U' R2,34
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,B F U B2 D2 L D' U2 B' L F',F2 L U2 F' U F2 D2 L2 R2 F2 L' F L' B D2,U' B2 D B D B' D2 B2 D U R D' R',39
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,U2 F' D2 F2 R' F L U2 R2 B',F2 D' B D' R B U2 B' L2 F2 R2 U2 R2 F' U2 F,D B U R U' B' D' F' R' F,36
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,B' L2 U' L' B2 R' U2 R D' R,B' U2 L' B' R B2 R' B2 D2 R' F2 U2 F' D2,B' D' B' F L B L' D B F' R' D,36
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,D2 B' F U' R' D2 R U2 L D2,U' R2 F2 R' F2 R' U L F2 U' R' F D2 U L2,B' L' D' R' D' L R B R B R B',37
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,F U B2 F L2 U' B' L2 D2 F2,U2 R' B2 L B2 U' B L D F2 D L B' U' L2,D B U R U' B' D' F' R' F,35
U' D2 R2 D' R' F' D' L B F L' R F' R2 B' R' F2 D L' R U' F,x2,D2 R U' F U' B2 U L F' R,L B' U2 B R B2 U B L' B' U2 L' U2 B2 R',R D2 R' D' F R D2 R' D' F' R D,37
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,F U2 L R F U2 L F U',B' U2 F' D2 U2 B L' F D L2 F D R' F' L',D' F' D2 B R F R' B' F' D2 F2 D F',37
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,F' R' U R2 U2 R B' F',F2 D2 F R' D2 L2 R U' L2 R' U' L2 U' B' U2,B' L' D' R' D' L R B R B R B',35
B2 R2 B F R F R' F' U' D2 B' F' L2 R U' B' L2 R' D2 B' U2 F',x2,L B' R2 D' B' L' B2 D' B2,L' B D2 L' U2 L' U B F2 R2 U2 B F2 L D',F2 R F D' R' F2 R F D R' F' R',36
U L2 U D' R' D2 U F' D2 L B L B2 L' D L' D R' U2 F2 U' F',x2,F' D2 R D B F D2 L D2 B,L' F2 L' D' L2 B F R' B2 U' L2 B D' F L,U' F' L2 D2 R2 B' D2 L2 U',34
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,D2 B D' L2 R U F' U B' F',D L' D' F' D2 F L2 R' D L R2 F2 L2 R' F',U F R2 U F D' L' F2 L D U' F' U' R',39
F2 U F2 D2 L' U' F' B' L D L2 B2 F2 R L D2 B R2 U' D' L U,x2,F2 R2 B' F' L B L F2 L B,R' B' D U L F L B R' B' U' B F R2 F R,F D' B2 F2 U F' L' U' B2 F2 D R,38
