scramble,orientation,step_0,step_1,step_2,total_moves
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,R F L B F' L2 F' U' F2 R,D' R2 D2 R' U2 L2 F D' F' R U2 L2 D',U' L2 U F U' L2 U' B L2 B' L2 U2 F',36
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,L' R F' U' B2 L' F' U2 L' B',L F' L' B' D B L R D' R' F D L' D',F U2 F' L2 F' L2 F L2 B L2 B' U2,36
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,B L D' L D2 R U2 F' D B',D' U2 B U F U' R B' D R2 U2 B' L' B,L U2 L' F' L U2 L B' U2 B U2 L2 F,37
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,F' U' L2 B' R U2 L U' L' F',F2 D B2 R U2 R D' U2 B R' F2 R' B2 U',L U2 L' F2 L F2 U' F2 U' L' U F2 U',37
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,B F2 L U2 F' U B' L' F' U,B U R' B L B U R2 U' B' L' R2 U' B,L U2 L' F L U2 L U2 F' U2 F L2 F',37
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,F D U2 L D B2 U R2 F' D2,U B' D2 R B' R' B D2 R' B' R2 B2 R2 U',F2 D B' D' F2 D B D',32
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,L F2 L2 U2 B' L' R' F2 U,L' B2 L B U R U' B2 R' B2 R B',F' U2 F U2 B U2 B' U2 B' R2 B R2,33
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,B' U2 B' F2 L B' U2 R2 D',R' U2 F U B D' R2 D U' B R2 F' R,U B' U' F2 U' B D2 B' U2 B D2 U' F2,35
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,D U R F' R' B2 D2 B2 U,B' L B R B2 L' B' D2 R2 U R' D2 U' B',F R' F' L2 F R2 B R' F2 R B' R' F L2,37
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,L2 B U F L2 U' L F2 R2 U,B U R2 B2 R2 B F2 L2 D R B' L2 R' F2 R2,B' D2 B L' B' D2 B' D2 L D2 L' B2 L,38
